"學期
Semester","課號
CourseID","課名
Course Title","教師
Instructor","選課人數
Enrollment Count","平均GPA
Average GPA","標準差
Standard Deviation",course,instructor_ref
109上,PHYS 212000,"應用數學二
Applied Mathematics (II)","史馬丁SPINRATH, MARTIN",90,2.76,1.33,PHYS2120,2149039340199698380737882658472776582847378
109上,PHYS 221000,"理論力學一
Theoretical Mechanics (I)","陳惠茹CHEN, HUEI-RU",90,3.26,1.05,PHYS2210,38515248003359367726978728569738285
109上,PHYS 231000,"電磁學一
Electromagnetism I","張維甫CHANG, WE-FU",95,2.94,1.26,PHYS2310,243733217329995677265787187697085
109上,PHYS 241000,"普通天文學一
General Astronomy (I)","賴詩萍LAI, SHIH-PING",98,3.75,0.65,PHYS2410,3608435433338057665738372737280737871
109上,PHYS 303001,"近代物理實驗
Modern Physics Lab.","王立邦WANG, LI-BANG",18,3.87,0.36,PHYS3030,29579314353703087657871767366657871
109上,PHYS 303002,"近代物理實驗
Modern Physics Lab.","王立邦WANG, LI-BANG",23,4.05,0.32,PHYS3030,29579314353703087657871767366657871
109上,PHYS 308001,"應用電子學實驗
Applied Electronics Lab.","陳正中CHEN, CHENG-CHUNG",9,3.42,0.87,PHYS3080,3851527491200136772697867726978716772857871
109上,PHYS 308002,"應用電子學實驗
Applied Electronics Lab.","陳正中CHEN, CHENG-CHUNG",6,3.15,1.49,PHYS3080,3851527491200136772697867726978716772857871
109上,PHYS 310000,"應用電子學二
Applied Electronics (II)","陳正中CHEN, CHENG-CHUNG",22,3.02,0.87,PHYS3100,3851527491200136772697867726978716772857871
109上,PHYS 317000,"數值分析
Numerical Analysis","江瑛貴JIANG, ING-GUEY",31,3.37,0.89,PHYS3170,277432978736020747365787173787171856989
109上,PHYS 325000,"熱統計物理一
Thermal and Statistical Physics I","徐百嫻HSU, PAI-HSIEN",83,2.56,1.06,PHYS3250,2446430334232917283858065737283736978
109上,PHYS 332000,"光學一
Optics","余怡德YU, I-TE",33,3.03,1.08,PHYS3320,2031324609245038985738469
109上,PHYS 345000,"量子物理一
Quantum Physics (I)","牟中瑜MOU, CHUNG-YU",92,1.95,1.44,PHYS3450,29279200132978877798567728578718985
109上,PHYS 391000,"基礎天文觀測
Fundamentals of Observational Astronomy",江國興ALBERT KONG,20,3.76,0.63,PHYS3910,27743222833328865766669828475797871
109上,PHYS 431000,"相對論導論一
Introduction to Relativity (I)","周定一CHOU, DEAN-YI",30,2.6,1.03,PHYS4310,21608234501996867727985686965788973
109上,PHYS 434000,"近代宇宙學導論
Introduction to Modern Cosmology","後藤友嗣GOTO, TOMOTSUGU",26,3.87,0.87,PHYS4340,2446034276214512198771798479847977798483857185
109上,PHYS 463000,"原子分子物理導論
Introduction to Atomic and Molecular Physics",童世光SHIH-KUANG TUNG,26,3.29,0.98,PHYS4630,31461199902080983727372758565787184857871
109上,PHYS 467000,"同步加速器光源應用
Applications of Synchrotron Accelerator Light Source","黃迪靖HUANG, DI-JING
崔古鼎TSUEI, KU-DING
徐嘉鴻HSU, CHIA-HUNG",12,3.32,0.65,PHYS4670,406433684238742728565787168737473787123828214764071884838569737585687378712446422025402517283856772736572857871
109上,PHYS 471000,"固態物理導論一
Introduction to Solid State Physics I","霍夫曼Hoffmann,Germar",22,3.45,0.61,PHYS4710,38669228272636472111102102109971101107110111410997114
109上,PHYS 485000,"神經物理導論
Introduction to Neurophysics","林秀豪LIN, HSIU-HAU",7,3.9,0.33,PHYS4850,26519311683594676737872837385726585
109上,PHYS 491000,"專題研究一
Undergraduate Research (I)",指導教授,27,4.21,0.16,PHYS4910,25351235662594525480
109上,PHYS 505000,"光電實驗
Optics and Photonics Laboratory","施宙聰SHY, JOW-TSONG",17,3.59,0.55,PHYS5050,2604523449328808372897479878483797871
109上,PHYS 520000,"古典力學
Classical Mechanics","周定一CHOU, DEAN-YI",21,3.2,0.77,PHYS5200,21608234501996867727985686965788973
109上,PHYS 522000,"統計力學二
Statistical Mechanics (II)","陳柏中CHEN, PO-CHUNG",11,3.77,0.2,PHYS5220,3851526575200136772697880796772857871
109上,PHYS 531000,"電動力學一
Electrodynamics (I)","張存續CHANG, TSUN-HSU",109,2.78,1.03,PHYS5310,243732338432396677265787184838578728385
109上,PHYS 537000,"微波物理與應用一
Microwave Physics and Applications","林晏詳LIN, YEN-HSIANG",18,3.77,0.52,PHYS5370,265192619135443767378896978728373657871
109上,PHYS 541000,"量子力學一
Quantum Mechanics  (I)","王道維WANG, DAW-WEI",88,2.81,1.32,PHYS5410,29579369473217387657871686587876973
109上,PHYS 571000,"凝態物理一
Condensed Matter Physics I","牟中瑜MOU, CHUNG-YU",16,3.36,0.77,PHYS5710,29279200132978877798567728578718985
109上,PHYS 581000,"超導物理一
Physics of Superconductivity","許耀銓HOI, IO-CHUN",15,3.37,0.88,PHYS5810,353773276837523727973737967728578
109上,PHYS 584000,"非線性光學
Nonlinear Optics","褚志崧CHUU, CHIH-SUNG",32,3.59,0.91,PHYS5840,350982453523847677285856772737283857871
109上,PHYS 593000,"專題討論一
Colloquium I","蘇雲良SOO, YUN-LIANG",87,3.7,0.29,PHYS5930,3431138642333918379798985787673657871
109上,PHYS 595001,"書報討論
--原子分子光學一Seminar--AMO I","褚志崧CHUU, CHIH-SUNG",57,3.79,0.36,PHYS5950,350982453523847677285856772737283857871
109上,PHYS 595002,"書報討論
--粒子一Seminar- Particle Physics I",朱創新CHONG-SUN CHU,23,3.97,0.17,PHYS5950,2641721109260326772797871838578677285
109上,PHYS 595003,"書報討論
--凝態一Seminar--Condensed matter I","張博堯CHANG, PO-YAO",43,4.3,0.0,PHYS5950,24373213382257567726578718079896579
109上,PHYS 597004,"物理專題
--量子資訊Special Topic: Quantum Information","張博堯CHANG, PO-YAO",10,3.44,1.01,PHYS5970,24373213382257567726578718079896579
109上,PHYS 597005,"微中子物理與宇宙學
Special Topic：Neutrino Physics and Cosmology",張敬民CHEUNG KING MAN,10,4.0,0.19,PHYS5970,24373259642766567726985787175737871776578
109上,PHYS 645000,"量子場論一
Quantum Field Theory(I)",朱創新CHONG-SUN CHU,21,3.64,0.62,PHYS6450,2641721109260326772797871838578677285
109上,PHYS 651000,"基本粒子物理一
Elementary Particle Physics (I)","徐百嫻HSU, PAI-HSIEN",17,4.01,0.4,PHYS6510,2446430334232917283858065737283736978
109上,PHYS 675000,"奈米物理與新興量子物質特論
Special topics of nano physics and emergent quantum matters","郭瑞年KWO, JUEINAI",10,3.97,0.09,PHYS6750,37101297902418075877974856973786573
109上,PME 101301,"工程圖學一
Engineering Drawing I","郭詩坪CUO, SHY-PIN",80,3.51,0.56,PME1013,371013543322378678579837289807378
109上,PME 101302,"工程圖學一
Engineering Drawing I",動機系,64,3.3,0.48,PME1013,212052723131995
109上,PME 101303,"工程圖學
Engineering Drawing","劉俊賢LIU, CHUN-HSIEN",85,3.46,1.11,PME1013,211292042636066767385677285787283736978
109上,PME 101304,"工程圖學
Engineering Drawing","徐偉軒HSU, WEI-HSUAN",60,3.13,0.82,PME1013,2446420553365627283858769737283856578
109上,PME 101500,"工場實習一
Work Shop Practices (I)",動機系,39,3.31,0.66,PME1015,212052723131995
109上,PME 200101,"工程數學一
Engineering Mathematics I","賴梅鳳LAI, MEI-FENG",55,3.01,0.94,PME2001,36084267574017976657377697370697871
109上,PME 200102,"工程數學一
Engineering Mathematics I","洪哲文HONG, CHE-WUN",65,2.77,1.22,PME2001,27946217462599172797871677269878578
109上,PME 200600,"工場實習二
Work Shop Practices (II)","劉俊葳LIU, CHUN-WEI",24,3.6,0.52,PME2006,21129204263390776738567728578876973
109上,PME 210301,"基礎熱流學一
Thermal and fluid Science I","王訓忠WONG, SHWIN-CHUNG",56,2.99,1.44,PME2103,2957935347245448779787183728773786772857871
109上,PME 210302,"基礎熱流學一
Thermal and fluid Science I","許文震SHEU, WEN-JENN",52,3.28,0.88,PME2103,3537725991386638372698587697874697878
109上,PME 220101,"電路學
Electric Circuits","洪健中HONG, CHIEN-CHONG",53,2.5,1.5,PME2201,2794620581200137279787167727369786772797871
109上,PME 220102,"電路學
Electric Circuits","陳榮順CHEN, RONG-SHUN",58,2.99,1.31,PME2201,385152705438918677269788279787183728578
109上,PME 235001,"材料力學
Mechanics of Materials","蔡宏營TSAI, HUNG-YIN",70,2.98,1.23,PME2350,3408123439291518483657372857871897378
109上,PME 235002,"材料力學
Mechanics of Materials","王偉中WANG, WEI-CHUNG",48,2.6,1.01,PME2350,295792055320013876578718769736772857871
109上,PME 243101,"機械製造
Manufacturing Processes","曹哲之TSAO, CHE-CHIH",61,2.84,1.02,PME2431,2636121746200438483657967726967727372
109上,PME 243102,"機械製造
Manufacturing Processes","劉俊葳LIU, CHUN-WEI",53,3.04,0.72,PME2431,21129204263390776738567728578876973
109上,PME 300500,"系統動態分析
System Dynamics Analysis","林孟儒LIN, MENG-JU",67,3.25,0.58,PME3005,265192339120754767378776978717485
109上,PME 300700,"線性代數
Linear Algebra","許文震SHEU, WEN-JENN",63,4.14,0.25,PME3007,3537725991386638372698587697874697878
109上,PME 311300,"進階流體力學
Advanced Fluid Dynamics","李國賓LEE, GWO-BIN",22,2.88,1.17,PME3113,264462228336051766969718779667378
109上,PME 312100,"能源工程
Energy Engineering","李明蒼LEE, MING-TSANG",17,3.42,0.93,PME3121,264462612633980766969777378718483657871
109上,PME 320200,"電子學二
Electronics II","李昇憲LI, SHENG-SHIAN",66,3.1,0.98,PME3202,264462611925010767383726978718372736578
109上,PME 320701,"控制系統一
Control System I","馮國華FENG, GUO-HUA",35,2.99,1.22,PME3207,39342222833377570697871718579728565
109上,PME 320702,"控制系統一
Control System I","劉承賢LIU, CHENG-HSIEN",74,2.9,1.49,PME3207,21129252153606676738567726978717283736978
109上,PME 321200,"電磁學
Electromagnetism","葉哲良YEH, JER-LIANG",57,3.16,1.22,PME3212,3386521746333918969727469827673657871
109上,PME 331000,"高等材料力學
Advanced Strength of Materials","葉孟考YEH, MENG-KAO",14,3.31,0.54,PME3310,33865233913277189697277697871756579
109上,PME 334700,"有限單元法導論
Introduction to Finite Element Methods","李銘孝LEE, MING-HSIAO",57,3.37,0.84,PME3347,264463752823389766969777378717283736579
109上,PME 343301,"機械設計
Machine Design","馮國華FENG, GUO-HUA",65,3.01,1.02,PME3433,39342222833377570697871718579728565
109上,PME 343302,"機械設計
Machine Design","宋震國SUNG, CHENG-KUO",49,2.94,1.13,PME3433,234353866322283838578716772697871758579
109上,PME 343700,"創新工程設計
Innovations in Engineering Design","王威智WANG, WEI-CHIH",11,3.65,0.19,PME3437,2957923041262348765787187697367727372
109上,PME 400200,"專題研究二
Undergraduate Research (II)",指導教授,108,4.08,0.44,PME4002,25351235662594525480
109上,PME 400300,"專題研究一
Undergraduate Research (I)",指導教授,1,4.0,0.0,PME4003,25351235662594525480
109上,PME 401301,"熱流與動力系統實驗
Thermo-fluid and Power System Lab","黃智永HUANG, CHIH-YUNG",34,3.37,0.7,PME4013,40643262342770472856578716772737289857871
109上,PME 401302,"熱流與動力系統實驗
Thermo-fluid and Power System Lab","黃智永HUANG, CHIH-YUNG",40,3.47,0.38,PME4013,40643262342770472856578716772737289857871
109上,PME 401303,"熱流與動力系統實驗
Thermo-fluid and Power System Lab","黃智永HUANG, CHIH-YUNG",28,3.13,0.87,PME4013,40643262342770472856578716772737289857871
109上,PME 414700,"飛行力學
Flight Mechanics","賴君亮LAI, CHUN-LIANG",14,3.21,0.69,PME4147,360842153120142766573677285787673657871
109上,PME 435200,"微機電系統導論
Introduction to Microelectromechanical Systems","方維倫FANG, WEI-LEUN",68,3.24,0.92,PME4352,2604132173205237065787187697376698578
109上,PME 443000,"人工智慧導論
Introduction to Artificial Intelligence","丁川康TING, CHUAN-KANG",72,3.2,0.95,PME4430,19969240292424784737871677285657875657871
109上,PME 450000,"專利分析與侵權
Patent Analysis and Infringement","蔡宏營TSAI, HUNG-YIN",12,3.21,0.95,PME4500,3408123439291518483657372857871897378
109上,PME 500000,"書報討論
Seminar","李銘晃LI, MING-HUANG",173,4.02,0.31,PME5000,2644637528261797673777378717285657871
109上,PME 510400,"工程量子力學
Engineering Quantum Mechanics","洪哲文HONG, CHE-WUN",9,3.3,1.19,PME5104,27946217462599172797871677269878578
109上,PME 511100,"層流理論
Laminar Flow Theory","林昭安LIN, CHAO-AN",25,3.48,1.0,PME5111,265192615723433767378677265796578
109上,PME 511300,"計算流體力學
Computational Fluid Dynamics","林昭安LIN, CHAO-AN",36,3.4,0.94,PME5113,265192615723433767378677265796578
109上,PME 512100,"熱傳導
Heat Conduction","陳理定CHEN, LI-TING",82,3.65,0.23,PME5121,38515297022345067726978767384737871
109上,PME 513100,"燃燒學概論
Introduction to Combustion","劉通敏LIOU, TONG-MIIN",6,3.38,0.83,PME5131,211293689025935767379858479787177737378
109上,PME 514100,"實驗熱流學
Experimental methods in Thermo-Fluid Science","黃智永HUANG, CHIH-YUNG",9,3.86,0.31,PME5141,40643262342770472856578716772737289857871
109上,PME 514200,"噴射推進
Jet Propulsion","蔣小偉CHIANG, HSIAO-WEI",22,3.48,0.63,PME5142,3408323567205536772736578717283736579876973
109上,PME 514400,"兩相流
Two-Phase Flow","李明蒼LEE, MING-TSANG",10,3.88,0.24,PME5144,264462612633980766969777378718483657871
109上,PME 520100,"線性系統理論
Linear System Theory","白明憲BAI, MING-SIAN",38,3.79,0.43,PME5201,3033326126250106665737773787183736578
109上,PME 520300,"數位控制系統
Digital Control System","葉廷仁YEH, TING-JEN",31,3.33,0.99,PME5203,33865243112016189697284737871746978
109上,PME 520700,"聲學理論與應用
Acoustics : theory and application","白明憲BAI, MING-SIAN",40,3.61,0.76,PME5207,3033326126250106665737773787183736578
109上,PME 523000,"微奈米系統之感測與致動
Sensing and Actuation in Miniaturized Systems","劉承賢LIU, CHENG-HSIEN",32,4.02,0.29,PME5230,21129252153606676738567726978717283736978
109上,PME 534300,"有限單元法
Finite Element Methods","李昌駿LEE, CHANG-CHUN",46,3.44,0.77,PME5343,264462612439423766969677265787167728578
109上,PME 534400,"結構動力學
Structure Dynamics","田孟軒TIEN, MENG-HSUAN",4,3.83,0.66,PME5344,30000233913656284736978776978717283856578
109上,PME 534500,"彈性力學
Elasticity","王偉中WANG, WEI-CHUNG",29,3.24,0.87,PME5345,295792055320013876578718769736772857871
109上,PME 536000,"奈米結構力學
Atomistic-Continuum Mechanics","江國寧CHIANG, KUO-NING",12,3.85,0.49,PME5360,27743222832352767727365787175857978737871
109上,PME 537100,"彈性波元件與應用
Elastic Wave Devices and Applications","李銘晃LI, MING-HUANG",7,3.71,0.51,PME5371,2644637528261797673777378717285657871
109上,PME 543500,"精密機械設計一
Precision Machine Design I","宋震國SUNG, CHENG-KUO",44,3.65,0.55,PME5435,234353866322283838578716772697871758579
109上,PME 544200,"微奈米製造技術
Micro and Nano Fabrication Technology","傅建中FU, CHIEN-CHUNG",26,3.53,0.52,PME5442,206132431420013708567727369786772857871
109上,PME 625000,"非線性控制系統
Nonlinear Control systems","王培仁WANG, PEI-JEN",21,4.11,0.25,PME6250,29579225212016187657871806973746978
109上,PME 634500,"破裂力學
Fracture Mechanics","黃琮暉HUANG, TSUNG-HUI",14,3.78,0.44,PME6345,40643297422624972856578718483857871728573
109上,PME 665000,"熱輻射
Radiative Heat Transfer","陳玉彬CHEN,YUBIN",7,3.91,0.26,PME6650,385152957724428677269788985667378
109上,QF 100200,"資訊工程導論
Introduction to Information Engineering","顏安孜YEN, AN-ZI",46,3.63,1.02,QF1002,38991234332338889697865789073
109上,QF 100202,"資訊工程導論
Introduction to Information Engineering","陳重吉CHEN, CHUNG-CHI",45,3.48,1.02,QF1002,385153732521513677269786772857871677273
109上,QF 100401,"會計學一
Accounting (I)","潘虹華PAN, HUNG-HUA",109,3.59,0.97,QF1004,28504344253377580657872857871728565
109上,QF 100402,"會計學一
Accounting (I)","李逢暉LEE, FENG-HUI",100,3.78,0.63,QF1004,26446368982624976696970697871728573
109上,QF 214101,"財務管理
Financial Management","邱婉茜CHIU, WAN-CHIEN",54,3.17,1.24,QF2141,370412311333564677273858765786772736978
109上,QF 214102,"財務管理
Financial Management","曾祺峰TZENG, CHI-FENG",75,3.33,1.15,QF2141,263663109823792849069787167727370697871
109上,QF 214103,"財務管理
Financial Management","余士迪YU, SHIH-TI",64,3.65,0.91,QF2141,2031322763368428985837273728473
109上,QF 214104,"財務管理
Financial Management","曾祺峰TZENG, CHI-FENG",52,3.29,0.98,QF2141,263663109823792849069787167727370697871
109上,QF 214105,"財務管理
Financial Management","蔡子晧TSAI, TZU-HAO",92,2.88,1.17,QF2141,34081233762621584836573849085726579
109上,QF 214106,"財務管理
Financial Management","謝佩芳HSIEH, PEI-FANG",62,2.91,1.5,QF2141,356132032933459728373697280697370657871
109上,QF 214401,"統計學一
Statistics (I)","余士迪YU, SHIH-TI",96,3.1,1.37,QF2144,2031322763368428985837273728473
109上,QF 214800,"線性代數
Linear Algebra","韓傳祥HAN, CHUAN-HSIANG",78,3.25,1.01,QF2148,3886720659310777265786772856578728373657871
109上,QF 314800,"數理統計一
Mathematical Statistics I",劉鋼LIU KANG,100,2.58,1.17,QF3148,211293762876738575657871
109上,QF 320101,"衍生性金融市場
Derivatives Market","鍾經樊CHUNG, CHING-FAN",68,3.27,0.75,QF3201,37758321472714667728578716772737871706578
109上,QF 320102,"衍生性金融市場
Derivatives Market","索樂晴SO, LEH-CHYAN",106,3.62,0.85,QF3201,32034271382622883797669726772896578
109上,QF 320400,"高等微積分二
Advanced Calculus II","陳國璋CHEN, KUO-CHANG",59,2.15,0.99,QF3204,385152228329835677269787585796772657871
109上,QF 321400,"金融科技專題研習
FinTech Projects Workshop","翁禮祺WENG, LI-CHI",26,4.3,0.0,QF3214,327053115031098876978717673677273
109上,QF 321500,"不動產市場管理
Real Estate Market Management","鄧筱蓉TENG, HSIAO-JUNG",31,4.0,0.34,QF3215,37159316013399384697871728373657974857871
109上,QF 321800,"財務計量經濟學
Financial Econometrics","黃裕烈HUANG, YU-LIEH",75,3.88,0.57,QF3218,4064335029288727285657871898576736972
109上,QF 322100,"不動產財務管理
Real Estate Finance","林哲群LIN, CHE-CHUN",37,4.03,0.62,QF3221,26519217463267676737867726967728578
109上,QF 414401,"投資學
Investment","張焯然CHANG, JOW-RAN",108,3.73,0.43,QF4144,2437328975289826772657871747987826578
109上,QF 414402,"投資學
Investment","索樂晴SO, LEH-CHYAN",95,3.51,0.91,QF4144,32034271382622883797669726772896578
109上,QF 440700,"會計學
Accounting","謝智政HSIEH, CHIH-CHENG",29,3.96,0.23,QF4407,3561326234259197283736972677273726772697871
109上,QF 441100,"中級會計學一
Intermediate Accounting I","潘虹華PAN, HUNG-HUA",47,3.89,0.63,QF4411,28504344253377580657872857871728565
109上,QF 441900,"審計學一
Auditing and Assurance Service I","黃海寧HUANG, HAI-NING",19,3.51,0.4,QF4419,406432802323527728565787172657378737871
109上,QF 444000,"財富管理實務
Practical Wealth Management","陳怡芬CHEN, YI-FEN",55,3.71,0.29,QF4440,385152460933452677269788973706978
109上,QF 444300,"金融業的組織架構與設計管理實務
Organizational structure and the practice of management in financial institutions","徐正宗HSU, CHENG-TSONG",18,3.93,0.24,QF4443,24464274912344772838567726978718483797871
109上,QF 444500,"衍生性金融商品實務研討
Topics on Financial Derivatives","張焯然CHANG, JOW-RAN",25,3.24,1.48,QF4445,2437328975289826772657871747987826578
109上,QF 444600,"金融交易實務
Derivative Trading Practice","馬瑞辰MA, JUI-CHEN",58,3.58,0.66,QF4446,393402979036784776574857367726978
109上,QF 500100,"財務計量經濟學
Financial Econometrics","黃裕烈HUANG, YU-LIEH",19,4.09,0.14,QF5001,4064335029288727285657871898576736972
109上,QF 500300,"隨機財務理論
Stochastic Financial Theory","鍾經樊CHUNG, CHING-FAN",20,3.71,0.96,QF5003,37758321472714667728578716772737871706578
109上,QF 510100,"書報討論
Seminar","潘虹華PAN, HUNG-HUA
黃德源WONG, TAK YUEN",44,3.57,0.59,QF5101,285043442533775806578728578717285654064324503283048779787184657589856978
109上,QF 510300,"財務工程專題
Special Topics on Financial Engineering","韓傳祥HAN, CHUAN-HSIANG",24,4.0,0.41,QF5103,3886720659310777265786772856578728373657871
109上,QF 517000,"公司理財專題
Topics in Corporate Finance","謝佩芳HSIEH, PEI-FANG",11,3.91,0.36,QF5170,356132032933459728373697280697370657871
109上,QF 521400,"數理金融
Mathematical finance","黃裕烈HUANG, YU-LIEH",15,4.16,0.15,QF5214,4064335029288727285657871898576736972
109上,QF 521600,"財務管理
Financial Management","邱婉茜CHIU, WAN-CHIEN",26,3.64,0.58,QF5216,370412311333564677273858765786772736978
109上,QF 526600,"智慧財產權與創新之資料收集與分析
Data Collection and Analysis of Intellectual Property and Innovation","許博炫HSU, PO-HSUAN",6,4.15,0.23,QF5266,35377213382884372838580797283856578
109上,SL 425500,"語文專題製作
Production  of  Linguistic","黃雅莉HUANG, YA-LI",1,4.3,0.0,SL4255,406433859733673728565787189657673
109上,SL 500000,"學術議題研討
Seminar",指導教授,14,4.28,0.08,SL5000,25351235662594525480
109上,SL 510100,"研究方法
Research Methods","丁威仁TING, WEI-JEN
林保全LIN, BAO-QUAN",11,4.25,0.17,SL5101,1996923041201618473787187697374697826519204452084076737866657981856578
109上,SL 511600,"現當代戲曲專題
Topics in Modern and Contemporary Chinese Opera","林佳儀LIN, CHIA-YI",3,4.0,0.24,SL5116,265192033920736767378677273658973
109上,SL 511900,"流行文化與時尚文學專題
Seminar on POP Culture and Fashion Literature","蔣興立CHIANG, HSIN-LI",12,4.25,0.17,SL5119,340833328831435677273657871728373787673
109上,SL 512000,"中國古典詩學與日本詩話專題
Special Topics of Chinese Classical Poetics and Notes on Japanese Poets and Poetry","丁威仁TING, WEI-JEN",5,4.3,0.0,SL5120,19969230412016184737871876973746978
109上,SL 512100,"東南亞華人文化與文獻專題
Selected Texts in SE Asian Chinese Studies","邱彩韻KU, CHAI-YEUN",5,4.12,0.24,SL5121,37041244253890775856772657389698578
109上,SL 530100,"語言與社會專題
Seminar on Language and Society","陳淑娟CHEN, SHU-CHUAN",7,4.17,0.15,SL5301,385152811323071677269788372856772856578
109上,SLS 564300,"加速器科技
Accelerator Technology","王兆恩WANG, CHAOEN",8,4.11,0.21,SLS5643,29579208062468187657871677265796978
109上,SNHC 710000,"書報討論
Seminar",TIGP Program,8,4.23,0.13,SNHC7100,847371808011411110311497109
109上,SNHC 731000,"自然語言與資訊檢索於社群網路之應用
Intro. to Natural Language Processing and Information Retrieval with Applications in Social Networks",TIGP Program,2,3.35,0.65,SNHC7310,847371808011411110311497109
109上,SNHC 741000,"社群網路資訊探勘
Introduction to Data Mining in Social Networks","陳宜欣CHEN, YI-SHIN",5,3.74,0.26,SNHC7410,38515234522742767726978897383727378
109上,SNHC 743000,"行動社群網路
Mobile Social Networks",TIGP Program,3,3.47,0.33,SNHC7430,847371808011411110311497109
109上,SOC 501800,"當代社會學理論：傅柯專題
Contemporary Sociological Theory: Michel Foucault","姚人多YAO, JEN-TO",11,4.05,0.21,SOC5018,2300220154228108965797469788479
109上,SOC 514000,"社會運動
Social Movement","林祐聖LIN, YU-SHENG",6,3.78,0.37,SOC5140,26519310563285476737889858372697871
109上,SOC 517200,"制度與組織專題
Seminar on Institutions and Organizations","陶逸駿TAO, YI-CHUN",4,4.08,0.13,SOC5172,385183692039423846579897367728578
109上,SOC 521000,"社群政治
The Politics of Community","陳瑞樺CHEN, JUI-HUA",9,3.99,0.34,SOC5210,38515297902719467726978748573728565
109上,SOC 536700,"移動的政治
The politics of mobility","古明君KU, MING-CHUN",6,3.55,0.82,SOC5367,21476261262153175857773787167728578
109上,SOC 562100,"教育社會學：經典與實作
Sociology of Education: Classics and Practicum","林文蘭LIN, WEN-LAN",11,3.55,0.48,SOC5621,265192599134349767378876978766578
109上,SOC 573000,"照顧社會學
Sociology of Care","李韶芬LEE, SHAO-FEN",6,4.15,0.15,SOC5730,26446389023345276696983726579706978
109上,SOC 575600,"清華社會學
Sociologists at Work","洪意凌HUNG, YI-LING",18,4.25,0.15,SOC5756,27946248472094072857871897376737871
109上,SOC 578500,"科學與技術研究
Science and Technology Studies","林宗德LIN, TZUNG-DE",5,3.4,1.23,SOC5785,26519234472450376737884908578716869
109上,SOC 580100,"中國研究導論
Introduction to China Studies","陶逸駿TAO, YI-CHUN",8,4.06,0.32,SOC5801,385183692039423846579897367728578
109上,SOC 580200,"中國研究工作坊
China Studies Workshop","陶逸駿TAO, YI-CHUN",13,4.07,0.13,SOC5802,385183692039423846579897367728578
109上,SOC 586500,"當代中國事務選讀與實作
Practicum and Readings in Contemporary China Affairs","陳明祺CHEN, MING-CHI",11,3.88,0.28,SOC5865,3851526126310986772697877737871677273
109上,SOC 587300,"兩岸經貿與中國經濟專題研究
Topics on Cross-strait Trade and Chinese Economy","洪財隆HUNG, TSAI-LUNG",8,3.89,0.21,SOC5873,279463600138534728578718483657376857871
109上,SOC 591100,"社會分析基本著作
Basic Works in Social Analysis(I)","洪意凌HUNG, YI-LING",12,3.89,0.27,SOC5911,27946248472094072857871897376737871
109上,STAT 202000,"統計學一
Statistics (I)","徐南蓉HSU, NAN-JUNG",34,2.87,1.29,STAT2020,24464213353399372838578657874857871
109上,STAT 262200,"統計資料分析
Statistical Data Analysis","趙蓮菊CHAO, LIEN-JU",72,3.28,1.0,STAT2622,36249340303373867726579767369787485
109上,STAT 387500,"數理統計
Mathematical Statistics","黃榮臣HUWANG, LONG-CHEEN",33,2.84,1.17,STAT3875,406432705433251728587657871767978716772696978
109上,STAT 502000,"應用機率模型
Applied Probability Models","曾勝滄TSENG, SHENG-TSIANG",17,3.19,1.28,STAT5020,26366212132835684836978718372697871848373657871
109上,STAT 505000,"統計學習
Statistical Learning","鄭又仁CHENG, YU-JEN",53,3.95,0.68,STAT5050,37165214482016167726978718985746978
109上,STAT 511000,"數理統計
Mathematical Statistics",銀慶剛CHING-KANG YIN,29,3.99,0.39,STAT5110,375042495021083677273787175657871897378
109上,STAT 541000,"線性模式
Linear Models","黃禮珊HUANG, LI-SHAN",33,3.97,0.67,STAT5410,4064331150296427285657871767383726578
109上,STAT 556100,"品質管制
Quality Control","黃榮臣HUWANG, LONG-CHEEN",24,3.93,0.48,STAT5561,406432705433251728587657871767978716772696978
109上,STAT 591000,"書報討論
Seminar","鄭少為CHENG, SHAO-WEI",26,4.3,0.0,STAT5910,371652356928858677269787183726579876973
109上,STAT 592000,"專題演講
Colloquium","鄭又仁CHENG, YU-JEN",35,4.28,0.07,STAT5920,37165214482016167726978718985746978
109上,STAT 620000,"廣義線性模式
Generalized Linear Models","黃禮珊HUANG, LI-SHAN",11,4.27,0.09,STAT6200,4064331150296427285657871767383726578
109上,STAT 691000,"統計實習
Practicing Statistics","鄭少為CHENG, SHAO-WEI",15,4.26,0.1,STAT6910,371652356928858677269787183726579876973
109上,STAT 756200,"生物數據分析
Biostatistical Data Analysis","趙蓮菊CHAO, LIEN-JU",24,4.09,0.33,STAT7562,36249340303373867726579767369787485
109上,STAU 700100,"統計推論
 (博)Statistical Inference",交大洪慧念,2,4.3,0.0,STAU7001,2013222823279462493524565
109上,TE 201201,"教學原理
Teaching Principles","徐憶萍HSU, ANGELA YI-PING",29,3.86,0.32,TE2012,244642501433805728385657871697665897380737871
109上,TE 201202,"教學原理
Teaching Principles","朱如君CHU, JU-CHUN",34,3.95,0.17,TE2012,264172291421531677285748567728578
109上,TE 202101,"教育心理學
Educational Psychology","曾正宜TZENG, JENG-YI",36,3.23,0.78,TE2021,2636627491234528490697871746978718973
109上,TE 202102,"教育心理學
Educational Psychology",卓江TRUSCOTT JOHN DAVID,32,3.14,1.07,TE2021,21331277438482858367798484747972786865867368
