0,1,2,3,4,5
11010MS  300301,材料實驗一Laboratories of Materials I,"蔡哲瑋TSAI, TSE-WEI",21,4.14,0.2
11010MS  300302,材料實驗一Laboratories of Materials I,"蔡哲瑋TSAI, TSE-WEI",40,4.16,0.15
11010MS  302100,機械性質Mechanical Properties,"陳柏宇CHEN, PO-YU",127,3.36,0.98
11010MS  303201,材料實驗二Laboratories of Materials II,材料系,31,3.53,0.66
11010MS  303202,材料實驗二Laboratories of Materials II,"陳翰儀CHEN, HAN-YI",28,3.15,0.84
11010MS  307100,量子物理導論Introduction to Quantum Physics,"賴志煌LAI, CHIH-HUANG",94,3.14,1.2
11010MS  308100,金屬材料Metallic Materials,"張守一CHANG, SHOU-YI",101,3.61,0.65
11010MS  309200,電子材料Electronic Materials,"林姿瑩LIN, TZU-YING",109,3.45,0.75
11010MS  401100,材料科學專題一Special Topics on Materials Science I,指導教授,84,4.02,0.45
11010MS  402100,製造工程學一Manufacturing Engineering and Technology (I),"葉均蔚YEH, JIEN-WEI",202,3.91,0.67
11010MS  404100,薄膜工程Thin Film Engineering,"周麗新CHOU, LIH-HSIN",21,3.31,0.81
11010MS  406200,固態電子元件Solid State Electron Devices,"甘炯耀GAN, JON-YIEW",35,3.89,0.31
11010MS  412000,有機化學Organic Chemistry,"龔佩雲KENG, PEI-YUIN",29,3.29,0.52
11010MS  413100,生醫材料Biomedical Materials,"王子威WANG, TZU-WEI",78,3.27,1.14
11010MS  414300,顯示器材料原理與技術Introduction to Display Materials Technology,"陳學仕CHEN, HSUEH-SHIH",10,4.06,0.18
11010MS  435200,應用光電子學Applied Photonics,"呂明諺LU, MING-YEN",15,3.79,0.57
11010MS  463500,工程倫理Engineering Ethics,"周卓煇JOU, JWO-HUEI",58,3.61,0.86
11010MS  500000,書報討論Seminar,"李嘉甄LI, CHIA-CHEN",180,3.75,0.42
11010MS  501100,固態熱力學Thermodynamics of Solid State,"彭宗平PERNG, TSONG-PYNG",67,2.99,1.02
11010MS  502100,電子顯微鏡學Transmission Electron Microscopy,"闕郁倫CHUEH, YU-LUN",146,3.93,0.51
11010MS  503100,Ｘ光繞射結晶學X-Ray Crystallography,"歐陽浩OUYANG, HAO",4,3.9,0.42
11010MS  504100,材料動力學Kinetic Process of Materials,"陳盈潔CHEN, YING-CHIEH",128,3.2,0.77
11010MS  505100,物理冶金Physical Metallurgy,"蔡哲瑋TSAI, TSE-WEI",16,4.11,0.27
11010MS  505300,"科技人如何投資你的職涯、生活、和財富How to invest in your career, life, and wealth","蔡能賢TSAI, NUN-SIAN陳柏宇CHEN, PO-YU",32,3.5,0.65
11010MS  506100,應用電磁學Applied Electromagnetic Field Theory,"嚴大任YEN, TA-JEN",11,3.64,0.59
11010MS  507400,鋼鐵與其他合金製程與應用特論Special Topics on Steel and Non-ferrous Alloys Processing,"蔡哲瑋TSAI, TSE-WEI",31,3.87,0.35
11010MS  509100,陶瓷製程Ceramic Processing,"李嘉甄LI, CHIA-CHEN",26,3.8,0.52
11010MS  518300,天然高分子材料Natural Polymeric Materials,"楊長謀YANG, ARNOLD CHANG-MOU",51,4.05,0.33
11010MS  527100,光電材料Photonic Materials,"楊長謀YANG, ARNOLD CHANG-MOU",24,3.77,0.46
11010MS  539000,半導體材料與元件檢測Semiconductor Material and Device Characterization,"甘炯耀GAN, JON-YIEW",34,3.76,0.34
11010MS  539200,有機光電半導體物理Physics of Organic optoelectronic semiconductors,"林皓武LIN, HAO-WU",21,4.11,0.22
11010MS  574000,材料科學與能源科技Materials Science in Energy Technology,"葉哲寧YEH, CHE-NING",35,3.69,0.72
11010MS  574100,能源材料Energy Materials,"吳志明WU, JYH-MING",29,3.65,1.09
11010MS  575000,掃瞄式電子顯微鏡技術與分析Technique and Analysis for Scanning Electron Microscopy,"杜正恭DUH, JENQ-GONG",84,3.73,0.49
11010MS  590100,生醫材料:技術移轉與商化應用Biomaterials in Technology Transfer and Commercialization,"賴志遠LAI,JRIUAN",15,4.15,0.42
11010NEMS500000,書報討論Seminar,"王玉麟WANG, YU-LIN",42,3.7,0.29
11010NEMS510000,微奈米科技Micro & Nano Technology,"饒達仁YAO, DA-JENG王玉麟WANG, YU-LIN李昇憲LI, SHENG-SHIAN",50,3.38,0.83
11010NEMS580000,射頻微機電元件及應用RF MEMS Components and Applications,"李昇憲LI, SHENG-SHIAN",11,3,1.54
11010NEMS582000,軟性電子元件與系統Flexible Electronics and Systems,"羅丞曜LO, CHENG-YAO",19,3.7,0.39
11010NEMS583300,固態電子理論Electron Theory in Solids,"王玉麟WANG, YU-LIN",5,3.52,1.27
11010NEMS584000,生醫微奈米機電BioMEMS & BioNEMS,"陳致真CHEN, CHIH-CHEN",24,3.82,0.24
11010NEMS586000,光學傳感器Optics Transducers,"王威智WANG, WEI-CHIH",7,3.53,0.4
11010NEMS587000,分子分離與辨識之用於量測分析Molecular Separation and Recognition for Detection and Analysis,森川響二朗KYOJIRO MORIKAWA,6,3.82,0.49
11010NEMS588000,光譜學與光學量測分析Spectroscopic and Optical Detection and Analysis,北森武彥Takehiko Kitamori,6,3.8,0.14
11010NES 500000,專題演講Colloquium,"林明緯LIN, MING-WEI",45,4.08,0.16
11010NES 511000,原子能法專題Special Topics of Nuclear Law,"陳春生CHEN, CHUN-SHENG",2,4.3,0
11010NES 524000,輻射劑量學Radiation Dosimetry,"蔡惠予TSAI, HUI-YU",18,3.11,1.23
11010NES 525300,放射治療物理實驗Radiation Therapy Physics Laboratory Course,"王駿瑋WANG, CHUN-WEI林昌勳LIN, CHANG-SHIUN",8,4.11,0.15
11010NES 525700,臨床質子放射治療實務Practical Proton Beam Therapy,"陳俊丞CHEN, CHIN-CHENG",53,3.58,0.83
11010NES 525800,解剖生理學Anatomy and physiology,"劉昌憲LIU, CHANG-HSIEN",21,3.82,0.57
11010NES 541000,反應器工程Nuclear Reactor Engineering,"陳紹文CHEN, SHAO-WEN",9,4.07,0.24
11010NES 544000,放射廢料工程Radioactive Waste Engineering,"蔡世欽TSAI, SHIH-CHIN",6,3.78,0.54
11010NES 561000,核能結構材料Structure Materials in Nuclear Power Systems,"藍貫哲LAN, KUAN-CHE",13,3.85,0.66
11010NES 598003,書報討論Seminar,"林明緯LIN, MING-WEI",22,4.07,0.15
11010NES 598004,書報討論Seminar,"馮玉明FERNG, YUH-MING",6,4.25,0.11
11010NES 598005,書報討論Seminar,"陳紹文CHEN, SHAO-WEN李敏LEE, MIN",16,4.09,0.23
11010PE  111001,大一體育Physical Education,"吳德成WU, TE-CHENG",63,3.65,0.88
11010PE  111002,大一體育Physical Education,"林國威LIN, KUO-WEI",50,3.49,0.36
11010PE  111003,大一體育Physical Education,"李大麟LEE, TA-LIN",50,3.86,0.21
11010PE  111004,大一體育Physical Education,"鄭為仁CHENG, WEI-JEN",49,4.25,0.14
11010PE  111005,大一體育Physical Education,"李柏均LEE, PO-CHUN",76,4.08,0.24
11010PE  111006,大一體育Physical Education,"徐志翔HSU, CHIH-HSIANG",70,4,0.35
11010PE  111007,大一體育Physical Education,陳國華TAN KOK HWA,31,4.13,0.2
11010PE  111008,大一體育Physical Education,"周宜辰CHOU, YI-CHEN",47,3.81,0.46
11010PE  111009,大一體育Physical Education,"張祐華CHANG, YU-HUA",56,3.76,0.68
11010PE  111010,大一體育Physical Education,"劉振華FIU, CHEN-HUA",52,3.71,0.51
11010PE  111011,大一體育Physical Education,"張祐華CHANG, YU-HUA",56,4.03,0.36
11010PE  111012,大一體育Physical Education,"李柏均LEE, PO-CHUN",41,4.21,0.18
11010PE  111013,大一體育Physical Education,"劉振華FIU, CHEN-HUA",39,3.5,0.48
11010PE  111014,大一體育Physical Education,"戴偉國TAI, WEI-KUO",49,3.46,0.44
11010PE  111015,大一體育Physical Education,"鄭為仁CHENG, WEI-JEN",48,4.1,0.3
11010PE  111016,大一體育Physical Education,"梁嘉文LIANG,CHIA-WEN",39,4.17,0.57
11010PE  111017,大一體育Physical Education,"周宜辰CHOU, YI-CHEN",57,3.7,0.51
11010PE  111018,大一體育Physical Education,"張祐華CHANG, YU-HUA",56,3.98,0.36
11010PE  111019,大一體育Physical Education,"朱真儀CHU, CHEN-YI",49,3.59,0.87
11010PE  111020,大一體育Physical Education,"戴偉國TAI, WEI-KUO",56,3.61,0.66
11010PE  111021,大一體育Physical Education,"簡敏惠CHIEN, MIN-HUI",69,3.99,0.09
11010PE  111022,大一體育Physical Education,"林琨瀚LIN, KUN-HAN",55,3.88,0.15
11010PE  111023,大一體育Physical Education,"黃惠芝HUANG, HUI-TZU",57,4.04,0.14
11010PE  111024,大一體育Physical Education,"施惠方SZU, HUI-FANG",63,3.96,0.58
11010PE  111025,大一體育Physical Education,"謝文偉HSIEH, WEN-WEI",62,3.77,0.23
11010PE  111026,大一體育Physical Education,"許仁豪HSU,JEN-HAO",53,3.79,0.47
11010PE  111027,大一體育Physical Education,"王嬿婷WANG, YEN-TING",45,3.79,0.25
11010PE  111028,大一體育Physical Education,"施惠方SZU, HUI-FANG",45,4.01,0.48
11010PE  111029,大一體育Physical Education,"朱真儀CHU, CHEN-YI",46,4.01,0.21
11010PE  111030,大一體育Physical Education,"林琨瀚LIN, KUN-HAN",44,3.91,0.14
11010PE  111031,大一體育Physical Education,"戴偉國TAI, WEI-KUO",53,3.22,0.71
11010PE  111032,大一體育Physical Education,"謝文偉HSIEH, WEN-WEI",55,3.76,0.54
11010PE  111033,大一體育Physical Education,"劉振華FIU, CHEN-HUA",31,3.41,0.61
11010PE  111034,大一體育Physical Education,"簡敏惠CHIEN, MIN-HUI",48,3.86,0.45
11010PE  111035,大一體育Physical Education,"許仁豪HSU,JEN-HAO",38,3.66,0.3
11010PE  111036,大一體育Physical Education,"邱文信CHIU, WEN-HSIN",22,3.8,0.5
11010PE  111037,大一體育Physical Education,"高子人KAO,TZU-JEN",45,3.99,0.27
11010PE  111038,大一體育Physical Education,"何吉星HE,CHI-HSING",44,3.92,0.31
11010PE  111039,大一體育Physical Education,"高子人KAO,TZU-JEN",42,3.95,0.47
11010PE  111040,大一體育Physical Education,"王嬿婷WANG, YEN-TING",36,3.58,0.69
11010PE  111041,大一體育Physical Education,"林家傑LIN, CHIA-CHIEH",39,3.95,0.52
11010PE  111042,大一體育Physical Education,"王俊盛WANG, CHUN-SHENG",44,4.19,0.27
11010PE  111043,大一體育Physical Education,"林家傑LIN, CHIA-CHIEH",36,4,0.25
11010PE  111044,大一體育Physical Education,"余成煌YU, CHEN-HUANG",38,4.06,0.38
11010PE  111045,大一體育Physical Education,"黃惠芝HUANG, HUI-TZU",38,3.9,0.36
11010PE  111046,大一體育Physical Education,"王俊盛WANG, CHUN-SHENG",35,4.12,0.45
11010PE  205001,核心肌力Core Strength,"李柏均LEE, PO-CHUN",37,4.01,0.29
11010PE  205002,桌球初學Ping pong(basic),"鄭兆光ZHENG, ZHAO-GUANG",40,4,0.54
11010PE  205003,游泳初學Swimming(basic),"徐志翔HSU, CHIH-HSIANG",36,3.63,0.45
11010PE  205004,游泳初學Swimming(basic),"徐志翔HSU, CHIH-HSIANG",35,3.51,0.74
11010PE  205005,排球Volleyball,"施惠方SZU, HUI-FANG",36,3.66,0.88
11010PE  205006,核心肌力Core Strength,"李柏均LEE, PO-CHUN",36,3.98,0.76
11010PE  205007,桌球初學Ping pong(basic),"鄭兆光ZHENG, ZHAO-GUANG",36,4.15,0.45
11010PE  205008,重量訓練Weight Training,"周宜辰CHOU, YI-CHEN",39,3.87,0.66
11010PE  205009,跆拳道Tae kwon do,"戴偉國TAI, WEI-KUO",39,3.74,0.49
11010PE  205010,螺旋有氧Vortex Aerobics,"施惠方SZU, HUI-FANG",35,3.97,0.35
11010PE  205011,核心肌力Core Strength,"林國威LIN, KUO-WEI",39,3.82,0.25
11010PE  205012,桌球初學Ping pong(basic),"鄭兆光ZHENG, ZHAO-GUANG",39,3.93,0.45
11010PE  205013,健走與慢跑Exercise walking and jogging,"張祐華CHANG, YU-HUA",37,3.46,1.31
11010PE  205014,桌球初學Ping pong(basic),"鄭兆光ZHENG, ZHAO-GUANG",37,4.02,0.61
11010PE  205015,游泳初學Swimming(basic),"李大麟LEE, TA-LIN",33,3.42,0.87
11010PE  205016,排球Volleyball,"施惠方SZU, HUI-FANG",34,3.65,0.73
11010PE  205017,高爾夫球Golf,"謝文偉HSIEH, WEN-WEI",26,3.77,0.25
11010PE  205018,健走與慢跑Exercise walking and jogging,"張祐華CHANG, YU-HUA",34,3.62,1.08
11010PE  205019,重量訓練Weight Training,"林琨瀚LIN, KUN-HAN",36,3.87,0.25
11010PE  205021,瑜珈Yoga,"張介CHANG, CHIEH",37,3.6,0.65
11010PE  205022,定向越野Orienteering,"余杰霖YU, CHIEH-LIN",38,4.03,0.69
11010PE  205023,網球進階Tennis(advance),"鄭為仁CHENG, WEI-JEN",16,3.97,0.48
11010PE  205024,足球男football,方靖仁靖仁,39,3.61,0.84
11010PE  205025,籃球進階Basketball(advance),"盧淑雲LU, SHU-YUN",37,3.92,0.47
11010PE  205026,羽球進階Badminton(advance),"許仁豪HSU,JEN-HAO",31,3.55,0.7
11010PE  205027,桌球初學Ping pong(basic),"吳德成WU, TE-CHENG",40,3.88,0.48
11010PE  205028,重量訓練Weight Training,"周宜辰CHOU, YI-CHEN",37,4,0.26
11010PE  205029,瑜珈Yoga,"張介CHANG, CHIEH",38,3.69,0.33
11010PE  205030,游泳進階Swimming(advance),"李大麟LEE, TA-LIN",37,3.45,1.05
11010PE  205031,太極拳Tai Chi,"張耀庭CHANG, YAO-TING",40,3.96,0.68
11010PE  205032,定向越野Orienteering,"余杰霖YU, CHIEH-LIN",37,4.18,0.21
11010PE  205033,網球進階Tennis(advance),"鄭為仁CHENG, WEI-JEN",16,4.07,0.31
11010PE  205034,足球男football,"張凱翔CHANG, KAI-HSIANG",36,3.84,0.4
11010PE  205035,籃球進階Basketball(advance),"盧淑雲LU, SHU-YUN",36,3.87,0.38
11010PE  205036,棒球Baseball,"林琨瀚LIN, KUN-HAN",40,3.95,0.14
11010PE  205037,桌球初學Ping pong(basic),"吳德成WU, TE-CHENG",38,3.65,0.94
11010PE  205038,羽球初學Badminton,"許仁豪HSU,JEN-HAO",34,3.81,0.41
11010PE  205039,太極拳Tai Chi,"張耀庭CHANG, YAO-TING",37,4.03,0.69
11010PE  205040,籃球初學Basketball(basic),"盧淑雲LU, SHU-YUN",37,3.81,0.7
11010PE  205041,籃球初學Basketball(basic),"盧淑雲LU, SHU-YUN",37,3.86,0.72
11010PE  205042,游泳初學Swimming(basic),"徐志翔HSU, CHIH-HSIANG",36,3.53,0.81
11010PE  205043,健走體適能Exercise walking and Physical fitness,陳國華TAN KOK HWA,34,3.77,0.45
11010PE  205044,重量訓練Weight Training,"黃惠芝HUANG, HUI-TZU",37,3.95,0.49
11010PE  205045,重量訓練Weight Training,"邱晨然CHIU,CHEN-JAN",38,3.02,0.67
11010PE  205046,排球Volleyball,"葉煌典HSIEH, HUANG-TIEN",42,3.57,0.42
11010PE  205047,羽球初學Badminton,"朱真儀CHU, CHEN-YI",35,3.94,0.31
11010PE  205048,柔道Judo,"劉振華FIU, CHEN-HUA",38,3.73,0.46
11010PE  205049,網球初學Tennis(basic),"鄭為仁CHENG, WEI-JEN",16,4.14,0.28
11010PE  205050,足球女football,陳國華TAN KOK HWA,34,3.87,0.54
11010PE  205051,重量訓練Weight Training,"邱晨然CHIU,CHEN-JAN",37,3.16,0.78
11010PE  205052,排球Volleyball,"葉煌典HSIEH, HUANG-TIEN",40,3.67,0.45
11010PE  205053,羽球初學Badminton,"朱真儀CHU, CHEN-YI",36,3.74,0.53
11010PE  205054,柔道Judo,"劉振華FIU, CHEN-HUA",36,3.71,0.41
11010PE  205055,網球進階Tennis(advance),"鄭為仁CHENG, WEI-JEN",16,4.03,0.43
11010PE  205056,足球男football,陳國華TAN KOK HWA,35,3.85,0.44
11010PE  205057,羽球初學Badminton,"朱真儀CHU, CHEN-YI",32,3.79,0.48
11010PE  205058,網球初學Tennis(basic),"邵心平SHAO, HSIN-PING",15,3.83,0.87
11010PE  205059,籃球初學Basketball(basic),"謝文偉HSIEH, WEN-WEI",40,3.55,0.71
11010PE  205060,羽球初學Badminton,"朱真儀CHU, CHEN-YI",35,3.78,0.66
11010PE  205061,網球初學Tennis(basic),"邵心平SHAO, HSIN-PING",16,4.17,0.24
11010PE  205062,瑜珈提斯Yogalates,"許芸榛HSU, YUN-CHEN",39,3.86,0.61
11010PE  205063,籃球進階Basketball(advance),"謝文偉HSIEH, WEN-WEI",36,3.61,0.43
11010PE  205064,慢壘Softball,"徐志翔HSU, CHIH-HSIANG",36,3.66,0.76
11010PE  205065,網球初學Tennis(basic),"王汶琳WANG, WEN-LIN",16,3.4,1.31
11010PE  205066,爵士舞Jazz Dance,"黃靖琄HUANG,CHING-CHUAN",37,3.74,0.34
11010PE  205067,武術散打Physical Training:：san da,"邱晨然CHIU,CHEN-JAN",38,3.5,1.08
11010PE  205068,高爾夫球Golf,"林琨瀚LIN, KUN-HAN",29,3.9,0.26
11010PE  205069,桌球進階Ping pong (advance),"吳德成WU, TE-CHENG",38,3.74,0.51
11010PE  205070,瑜珈初學Yoga(basic),"黃惠芝HUANG, HUI-TZU",36,3.89,0.74
11010PE  205071,重量訓練Weight Training,"張祐華CHANG, YU-HUA",38,3.82,0.43
11010PE  205072,慢壘Softball,"徐志翔HSU, CHIH-HSIANG",37,3.9,0.37
11010PE  205073,游泳初學Swimming(basic),"施秉宏SHIH, PING-HUNG",36,4.05,0.55
11010PE  205074,網球初學Tennis(basic),"王汶琳WANG, WEN-LIN",15,3.71,0.36
11010PE  205075,爵士舞Jazz Dance,"黃靖琄HUANG,CHING-CHUAN",36,3.56,0.68
11010PE  205076,武術散打Physical Training:：san da,"邱晨然CHIU,CHEN-JAN",39,3.92,0.17
11010PE  205077,高爾夫球Golf,"林琨瀚LIN, KUN-HAN",26,3.78,0.49
11010PE  205078,桌球進階Ping pong (advance),"吳德成WU, TE-CHENG",37,3.78,0.47
11010PE  205079,皮拉提斯Pilates,"黃惠芝HUANG, HUI-TZU",36,4.05,0.71
11010PE  205080,桌球初學Ping pong(basic),"陳光紫CHEN, KUANG-TZU",36,3.76,0.29
11010PE  205081,籃球初學Basketball(basic),"陳虔倖CHEN, CHIEN-HSIN",35,3.84,0.38
11010PE  205082,水中有氧Water aerobics,"汪庭緣WANG, TING-YUAN",38,3.83,0.6
11010PE  205083,桌球初學Ping pong(basic),"陳光紫CHEN, KUANG-TZU",36,3.89,0.25
11010PE  205084,籃球進階Basketball(advance),"陳虔倖CHEN, CHIEN-HSIN",36,3.63,0.85
11010PE  205085,水中有氧Water aerobics,"汪庭緣WANG, TING-YUAN",35,3.55,1.19
11010PE  205086,流行舞蹈Pop Dance,"黃靖琄HUANG,CHING-CHUAN",38,3.61,0.33
11010PE  205087,重量訓練Weight Training,"林琨瀚LIN, KUN-HAN",37,3.94,0.15
11010PE  205088,舞蹈即興創作Dance Improvisation,"王嬿婷WANG, YEN-TING",38,3.51,0.64
11010PE  205089,角力Wrestling,"劉振華FIU, CHEN-HUA",38,3.49,0.47
11010PE  205090,流行舞蹈Pop Dance,"黃靖琄HUANG,CHING-CHUAN",35,3.68,0.29
11010PE  205091,國防菁英體適能National Defense Elite Physical Fitness,"張祐華CHANG, YU-HUA",10,3.89,0.56
11010PE  205092,適應體育Adapted Physical Education,"劉振華FIU, CHEN-HUA",16,3.29,0.66
11010PE  205093,核心肌力Core Strength,"林國威LIN, KUO-WEI",37,3.73,0.47
11010PE  205094,太極拳中級Tai Chi (Intermediate),"張耀庭CHANG, YAO-TING",29,3.81,0.77
11010PE  205095,瑜珈Yoga,"張介CHANG, CHIEH",40,3.79,0.21
11010PE  205096,重量訓練Weight Training,"陳羿揚CHEN, YI-YANG",37,3.78,0.5
11010PE  205097,射擊初學Shooting,"郭孟熙KUO,MENG,CHSI",19,4.16,0.18
11010PE  205098,射擊初學Shooting,"郭孟熙KUO,MENG,CHSI",21,4.21,0.16
11010PE  205101,羽球初學Badminton,"梁嘉文LIANG,CHIA-WEN",38,4.25,0.11
11010PE  205102,桌球初學Ping pong(basic),"何吉星HE,CHI-HSING",36,4.13,0.44
11010PE  205103,體操Gymnastics,"曾德明TSENG, TE-MING",36,3.64,0.61
11010PE  205104,重量塑身Weight body shape,"王嬿婷WANG, YEN-TING",38,3.6,0.5
11010PE  205105,體操Gymnastics,"曾德明TSENG, TE-MING",32,3.33,0.9
11010PE  205106,迷你網球Mini tennis,"梁嘉文LIANG,CHIA-WEN",26,4.25,0.2
11010PE  205107,排球初學Volleyball (basic),"葉煌典HSIEH, HUANG-TIEN",34,3.28,0.97
11010PE  205108,桌球初學Ping pong(basic),"錢明福CHIEN, MING-FU",28,4.04,0.36
11010PE  205109,重量訓練Weight Training,"陳羿揚CHEN, YI-YANG",37,3.84,0.26
11010PE  205110,桌球初學Ping pong(basic),"錢明福CHIEN, MING-FU",29,3.82,0.5
11010PE  205111,重量訓練Weight Training,"陳羿揚CHEN, YI-YANG",36,3.73,0.7
11010PE  205112,爵士舞Jazz Dance,"黃靖琄HUANG,CHING-CHUAN",26,3.82,0.23
11010PE  205113,有氧舞蹈Aerobics dancing,"黃靖琄HUANG,CHING-CHUAN",37,3.66,0.31
11010PE  205114,羽球初學Badminton,"許仁豪HSU,JEN-HAO",35,3.77,0.26
11010PE  205115,重量訓練Weight Training,"黎俊彥LI, CHUN-YEN",37,4.13,0.4
11010PE  205116,高爾夫球Golf,"張嘉洲CHANG, CHIA-CHOU",26,3.48,0.59
11010PE  205117,籃球初學Basketball(basic),"李平鴻LEE, PING-HUNG",38,3.83,0.17
11010PE  205118,高爾夫球Golf,"張嘉洲CHANG, CHIA-CHOU",24,3.46,0.8
11010PE  205119,瑜珈初學Yoga(basic),"鄭麗媛CHENG, LI-YUAN",41,3.79,0.34
11010PE  205120,適應體育Adapted Physical Education,"梁嘉文LIANG,CHIA-WEN",4,4.23,0.13
11010PE  205121,重量塑身Weight body shape,"王嬿婷WANG, YEN-TING",36,3.56,0.7
11010PE  205122,舞蹈即興創作Dance Improvisation,"王嬿婷WANG, YEN-TING",30,3.47,0.79
11010PE  205123,健走與慢跑Exercise walking and jogging,"梁嘉文LIANG,CHIA-WEN",34,4.16,0.27
11010PE  205124,重量訓練Weight Training,"黎俊彥LI, CHUN-YEN",37,3.93,0.7
11010PE  205125,迷你網球Mini tennis,"梁龍鏡LIANG, LUNG-CHING",25,3.62,1.24
11010PE  333001,羽球校隊男Physical Education,"許仁豪HSU,JEN-HAO",14,3.95,0.3
11010PE  333002,羽球校隊女Physical Education,"許仁豪HSU,JEN-HAO",11,4.16,0.23
11010PE  333003,羽球校隊公開組Physical education,"許仁豪HSU,JEN-HAO",8,4.08,0.25
11010PE  333004,排球校隊男Physical Education,"施惠方SZU, HUI-FANG",14,3.55,1.06
11010PE  333005,排球校隊男公開組Physical education,"黃榮宗HUANG, JUNG-TSUNG",14,4.17,0.15
11010PE  333006,排球校隊女Physical Education,"施惠方SZU, HUI-FANG",22,4,0.24
11010PE  333007,游泳校隊Physical education,"施秉宏SHIH, PING-HUNG",23,4.14,0.2
11010PE  333008,游泳校隊公開組Physical education,體育室,7,3.44,0.49
11010PE  333009,射箭校隊公開組Physical education,體育室,7,3.67,0.27
11010PE  333010,拳擊校隊公開組Physical education,體育室,3,4.1,0.14
11010PE  333011,籃球校隊男Physical Education,體育室,25,3.92,0.76
11010PE  333012,籃球校隊女Physical Education,"謝文偉HSIEH, WEN-WEI",21,3.97,0.69
11010PE  333013,網球校隊男Physical Education,"鄭為仁CHENG, WEI-JEN",4,4.3,0
11010PE  333014,網球校隊女Physical Education,"鄭為仁CHENG, WEI-JEN",6,4.3,0
11010PE  333015,桌球校隊男Physical Education,"吳德成WU, TE-CHENG",20,3.78,0.38
11010PE  333016,桌球校隊女Physical Education,"吳德成WU, TE-CHENG",14,4,0.25
11010PE  333017,棒球校隊男Physical Education,"林琨瀚LIN, KUN-HAN",13,3.97,1.15
11010PE  333018,足球校隊男Physical Education,陳國華TAN KOK HWA,16,4.08,0.17
11010PE  333019,田徑校隊Physical education,"周宜辰CHOU, YI-CHEN",28,3.65,0.63
11010PE  333020,手球校隊Physical education,體育室,9,3.16,0.46
11010PHIL501200,書報討論二Seminar(II),"陳思廷CHEN, SZU-TING",8,4.04,0.1
11010PHIL555700,判斷力批判二Critique of the Power of Judgment II,"鄭志忠JENG, JYH-JONG",3,2.8,1.27
11010PHIL558500,分析哲學專題：塞勒斯Topics in Analytic Philosophy: Wilfrid S. Sellars,"趙之振CHIU, CHI-CHUN",7,3.43,1.02
11010PHIL558800,日治時期台灣哲學專題--真理論Topics in Taiwanese Philosophy in the Japanese ruled Period - Alethiolgy,"黃文宏HUANG, WEN-HONG",4,4,0.21
11010PHIL562600,意圖Intention,"簡士傑JIAN, SHR-JIE",7,4.07,0.45
11010PHIL571200,韋伯Max Weber,"張旺山CHANG, WANG-SHAN",14,3.69,1.05
11010PHIL588900,歐陸語言哲學及漢語漢字理論Continental European Philosophy of Language: Its Relevance for Chinese Language & Script,"關子尹KWAN, TZE-WAN",10,3.33,1.16
11010PHYS101001,普通物理實驗一General Physics Laboratory (I),物理系,55,3.3,1.04
11010PHYS101002,普通物理實驗一General Physics Laboratory (I),物理系,57,3.42,1.08
11010PHYS101003,普通物理實驗一General Physics Laboratory (I),物理系,50,3.43,0.59
11010PHYS101004,普通物理實驗一General Physics Laboratory (I),物理系,49,3.41,0.58
11010PHYS101005,普通物理實驗一General Physics Laboratory (I),"林志明LIN, CHIH-MING",59,3.32,0.83
11010PHYS101006,普通物理實驗一General Physics Laboratory (I),"林志明LIN, CHIH-MING",57,3.61,0.64
11010PHYS101007,普通物理實驗一General Physics Laboratory (I),"洪雪行HUNG, HSUEH-HSING",62,3.82,0.3
11010PHYS101008,普通物理實驗一General Physics Laboratory (I),"洪雪行HUNG, HSUEH-HSING",67,3.76,0.37
11010PHYS101009,普通物理實驗一General Physics Laboratory (I),"張稚卿CHANG, JYH-CHING",52,3.06,0.83
11010PHYS101010,普通物理實驗一General Physics Laboratory (I),"張稚卿CHANG, JYH-CHING",50,3.25,0.66
11010PHYS101011,普通物理實驗一General Physics Laboratory (I),物理系,52,3.41,0.5
11010PHYS101012,普通物理實驗一General Physics Laboratory (I),物理系,55,3.36,0.59
11010PHYS101013,普通物理實驗一General Physics Laboratory (I),"施宙聰SHY, JOW-TSONG",53,3.37,0.95
11010PHYS101014,普通物理實驗一General Physics Laboratory (I),"施宙聰SHY, JOW-TSONG",42,3.48,0.63
11010PHYS101015,普通物理實驗一General Physics Laboratory (I),"施宙聰SHY, JOW-TSONG",51,3.21,0.98
11010PHYS101016,普通物理實驗一General Physics Laboratory (I),"施宙聰SHY, JOW-TSONG",50,3.42,0.68
11010PHYS101017,普通物理實驗一General Physics Laboratory (I),"戴明鳳TAI, MING-FONG",53,3.56,0.45
11010PHYS101018,普通物理實驗一General Physics Laboratory (I),"戴明鳳TAI, MING-FONG",53,3.64,0.57
11010PHYS101019,普通物理實驗一General Physics Laboratory (I),"戴明鳳TAI, MING-FONG",31,3.37,0.48
11010PHYS113000,普通物理一(物理系)General Physics (I),"唐述中TANG, SHU-JUNG",103,3.09,1.31
11010PHYS113301,普通物理Ｂ一General Physics B (I),童世光SHIH-KUANG TUNG,136,3.2,1.3
11010PHYS113302,普通物理Ｂ一General Physics B (I),"王道維WANG, DAW-WEI",46,2.27,1.2
11010PHYS113303,普通物理Ｂ一General Physics B (I),"林志明LIN, CHIH-MING",125,3.04,1.16
11010PHYS113304,普通物理Ｂ一General Physics B (I),鄭弘泰HORNG-TAY JENG,151,3.1,1.3
