course_ID_full_orig,course_ID,course_num,department,course_title_zh,course_title_eng,credit_unit,limit,new_only,gen_cat,language,room_and_time_orig,time,building,instructor,memo,prerequisite,limitation,speciality,program,extra_enrollment,required_or_elective
11110CL  101039,CL 101039,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"GEN II綜二201	F5F6
",F5F6,GEN II綜二,"盧晞雲	LU, SEA-YUN",新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,"電機系大學部1年級,電資院學士班大學部1年級優先，第3次選課起開放全校修習",--,--,O 接受 Allowed,--
11110CL  101040,CL 101040,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"DELTA台達201	F5F6
",F5F6,DELTA台達,聘任中	,教師：鄧怡菁。新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,"電機系大學部1年級,電資院學士班大學部1年級優先，第3次選課起開放全校修習",--,--,O 接受 Allowed,--
11110CL  101041,CL 101041,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"DELTA台達211	F5F6
",F5F6,DELTA台達,"孫立梅	SUN, LI-MEI",新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,"電機系大學部1年級,電資院學士班大學部1年級優先，第3次選課起開放全校修習",--,--,O 接受 Allowed,--
11110CL  101042,CL 101042,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"GEN II綜二103	F5F6
",F5F6,GEN II綜二,"劉璟翰	LIU, CHING-HAN",新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,"電機系大學部1年級,電資院學士班大學部1年級優先，第3次選課起開放全校修習",--,--,O 接受 Allowed,--
11110CL  101050,CL 101050,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"Nanda南大9122	T5T6
",T5T6,Nanda南大,"蔡幸娟	TSAI, HSING-CHUAN",新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,英教系大學部1年級優先，第3次選課起開放全校修習,--,--,O 接受 Allowed,--
11110CL  101051,CL 101051,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"Nanda南大9205	T5T6
",T5T6,Nanda南大,"王達甫	WANG, DA-FU",新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,英教系大學部1年級優先，第3次選課起開放全校修習,--,--,O 接受 Allowed,--
11110CL  101061,CL 101061,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"Nanda南大9204	R5R6
",R5R6,Nanda南大,"方俠文	FANG, SHIA-WEN",新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,"藝設系大學部1年級,音樂系大學部1年級優先，第3次選課起開放全校修習",--,--,O 接受 Allowed,--
11110CL  101062,CL 101062,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"Nanda南大9105	R5R6
",R5R6,Nanda南大,"蔡幸娟	TSAI, HSING-CHUAN",新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,"藝設系大學部1年級,音樂系大學部1年級優先，第3次選課起開放全校修習",--,--,O 接受 Allowed,--
11110CL  101063,CL 101063,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"Nanda南大9122	R5R6
",R5R6,Nanda南大,"許漢祥	HSU, HAN-HSIANG",新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,"藝設系大學部1年級,音樂系大學部1年級優先，第3次選課起開放全校修習",--,--,O 接受 Allowed,--
11110CL  101064,CL 101064,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"Nanda南大9205	R5R6
",R5R6,Nanda南大,"謝憶凡	HSIEH, I-FAN",新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,"藝設系大學部1年級,音樂系大學部1年級優先，第3次選課起開放全校修習",--,--,O 接受 Allowed,--
11110CL  101065,CL 101065,CL1010,CL   中文系,大學中文,College Chinese,2,25,25,--,中文 ZH,"Nanda南大9206	R5R6
",R5R6,Nanda南大,"李東龍	LI,TUNG-LUNG",新生選課限原設科系大一，3選限大一二，加退選開放全校修習,--,"藝設系大學部1年級,音樂系大學部1年級優先，第3次選課起開放全校修習",--,--,O 接受 Allowed,--
11110CL  110601,CL 110601,CL1106,CL   中文系,中國語文通論,Survey of Chinese Language & Linguistics,3,--,0,--,中文 ZH,"HSS人社C509	W3W4Wn
",W3W4Wn,HSS人社,游文福	YEW BOON HOCK,本課程為16週課程。,--,限中文系,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系111B必修
11110CL  111300,CL 111300,CL1113,CL   中文系,唐宋明清文,"Essays of Tang, Song, Ming and Qing",3,--,0,--,中文 ZH,"HSS人社C509	R7R8R9
",R7R8R9,HSS人社,"李貞慧	LEE, CHEN-HUI",本課程為16週課程。,--,--,中國文學(一),--,O 接受 Allowed,中文系111B必修
11110CL  121000,CL 121000,CL1210,CL   中文系,文學概論,Introduction to Literature,3,60,0,--,中文 ZH,"HSS人社C509	F7F8F9
",F7F8F9,HSS人社,"楊佳嫻	YANG, CHIA-HSIEN",--,--,--,中國文學(一),--,O 接受 Allowed,中文系111B必修
11110CL  151000,CL 151000,CL1510,CL   中文系,香港文學概論,Introduction to Hong Kong Literature,3,55,0,人文 Humanities,中文 ZH,"HSS人社C509	T7T8T9
",T7T8T9,HSS人社,陳國球	 Chan Kwok Kou Leonard,HSS文化研究學程,--,--,--,--,O 接受 Allowed,中文系111B選修/人社院學士班109BA選修/人社院學士班109BB選修
11110CL  210500,CL 210500,CL2105,CL   中文系,經學名著選讀,Selected Readings in the Five Classics,3,--,0,--,中文 ZH,"HSS人社C405	MnM5M6
",MnM5M6,HSS人社,"簡良如	CHIEN, LIANG-JU",本課程為16週課程。必選修課程：經學名著選讀╱子學名著選讀，2選1。,--,--,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系110B選修
11110CL  210700,CL 210700,CL2107,CL   中文系,文字學,Chinese Grammatology,3,--,0,--,中文 ZH,"HSS人社C405	W3W4Wn
",W3W4Wn,HSS人社,"邴尚白	BIING, SHANG-BAIR",本課程為16週課程。,--,--,中國文學(一),--,O 接受 Allowed,中文系110B必修
11110CL  211200,CL 211200,CL2112,CL   中文系,近現代文學史,History of Chinese Modern Literature,3,60,0,--,中文 ZH,"HSS人社C405	M7M8M9
",M7M8M9,HSS人社,"顏健富	GUAN, KEAN-FUNG",本課程為16週課程。,--,--,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系110B必修
11110CL  220000,CL 220000,CL2200,CL   中文系,現代小說,Modern Chinese Fiction,3,40,0,--,中文 ZH,"HSS人社C405	TnT5T6
",TnT5T6,HSS人社,"顏健富	GUAN, KEAN-FUNG",本課程為16週課程。近現代文學與文化研究類選修課程。華語文教學組認列課程。111學年度起必選修課程：現代&,--,--,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系110B選修/人社院學士班109BA選修/人社院學士班109BB選修
11110CL  230000,CL 230000,CL2300,CL   中文系,中日文化交流史,History of cultural exchanges between Chaina and Japan,3,35,0,--,中文 ZH,"HSS人社C403	M7M8M9
",M7M8M9,HSS人社,"鍋島亞朱華	NABESHIMA,ASUKA",古典文學、學術思想類選修課程,--,--,--,--,O 接受 Allowed,中文系110B選修
11110CL  232500,CL 232500,CL2325,CL   中文系,左傳,Tso Chuan,3,35,0,--,中文 ZH,"HSS人社C402	F5F6F7
",F5F6F7,HSS人社,"蔡英俊	TSAI, YING-CHUN",專書。古典文學類、學術思想類選修課程。,--,--,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系110B選修
11110CL  232600,CL 232600,CL2326,CL   中文系,三國演義,The Story of the Three Kingdoms,3,35,0,--,中文 ZH,"HSS人社C405	W7W8W9
",W7W8W9,HSS人社,"陳建男	CHEN, CHIEN-NAN",專書。古典文學類選修課程。,--,--,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系110B選修
11110CL  252000,CL 252000,CL2520,CL   中文系,進階寫作：散文創作,--,3,15,0,--,中文 ZH,"HSS人社C402	T7T8T9
",T7T8T9,HSS人社,聘任中	,教師：顏訥。需先修習通過「大學中文」或「基礎寫作一」或「基礎寫作二」。自由選修課程。,--,中文系優先，第3次選課起開放全校修習,--,--,O 接受 Allowed,中文系110B選修
11110CL  252100,CL 252100,CL2521,CL   中文系,進階寫作：小說創作,--,3,15,0,--,中文 ZH,"HSS人社C402	R7R8R9
",R7R8R9,HSS人社,"朱宥勳	CHU , YU-HSUN",需先修習通過「大學中文」或「基礎寫作一」或「基礎寫作二」。自由選修課程。,--,中文系優先，第3次選課起開放全校修習,--,--,O 接受 Allowed,中文系110B選修
11110CL  270000,CL 270000,CL2700,CL   中文系,華語教學通論,Survey of Teaching Chinese as a Second Language,3,--,0,--,中文 ZH,"HSS人社C405	F3F4Fn
",F3F4Fn,HSS人社,陳淑芬	Shu-Fen Chen,本課程為16週課程。華語文教學組必修課程。,--,--,--,--,O 接受 Allowed,中文系110B選修
11110CL  280600,CL 280600,CL2806,CL   中文系,古今詩詞吟唱,Ancient and Modern Chinese Poetry Chanting,2,20,0,人文 Humanities,中文 ZH,"HSS人社C509	T5T6
",T5T6,HSS人社,"蔡維天	TSAI, WEI-TIEN",本課程為16週課程。自由選修課程。,--,--,--,--,O 接受 Allowed,中文系110B選修
11110CL  310100,CL 310100,CL3101,CL   中文系,中國文學史一,History of Chinese Literature (I),3,60,0,--,中文 ZH,"HSS人社C509	M7M8M9
",M7M8M9,HSS人社,"許銘全	HSU, MING-CHUAN","本課程為16週課程,院學士班同學若無法選課洽課務組",--,限大學部2年級以上,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系109B必修
11110CL  321000,CL 321000,CL3210,CL   中文系,宋明理學,Neo-Confucian Philosophy,3,--,0,--,中文 ZH,"VC虛擬教室	T3T4Tn
",T3T4Tn,VC虛擬教室,"祝平次	CHU, PING-TZU",本課程為16週課程。學術思想類選修課程。同步遠距教學，課程進行方式詳見課程大綱。,--,--,--,--,O 接受 Allowed,中文系109B選修
11110CL  330200,CL 330200,CL3302,CL   中文系,學庸,The Great Learning and The Doctrine of the Mean,3,35,0,--,中文 ZH,"HSS人社C403	W7W8W9
",W7W8W9,HSS人社,"黃忠天	HUANG, CHUNG-TIEN",專書。學術思想類選修課程。,--,--,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系109B選修
11110CL  332600,CL 332600,CL3326,CL   中文系,漢書,History of the Former Han Dynasty,3,35,0,--,中文 ZH,"HSS人社C403	R3R4Rn
",R3R4Rn,HSS人社,"林聰舜	LIN, TSUNG-SHUN",本課程為16週課程。專書。學術思想類選修課程。,--,--,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系109B選修
11110CL  350400,CL 350400,CL3504,CL   中文系,傳習錄,Chuanxilu,3,35,0,--,中文 ZH,"HSS人社C405	RnR5R6
",RnR5R6,HSS人社,"鍋島亞朱華	NABESHIMA,ASUKA",學術思想類選修課程,--,--,--,--,O 接受 Allowed,中文系109B選修
11110CL  370200,CL 370200,CL3702,CL   中文系,漢學英文,English for Chinese Studies,3,50,0,--,中文 ZH,"HSS人社C405	T7T8T9
",T7T8T9,HSS人社,"羅仕龍	LO, SHIH-LUNG",本課程為16週課程。,--,限中文系大學部3年級,--,--,O 接受 Allowed,中文系109B必修
11110CL  372300,CL 372300,CL3723,CL   中文系,近現代通俗文學選讀,Selected Readings of Modern Popular Literature,3,35,0,--,中文 ZH,"HSS人社C402	W7W8W9
",W7W8W9,HSS人社,"蔣興立	CHIANG, HSIN-LI",本課程為16週課程。近現代文學與文化研究類選修課程。華語文教學組認列課程。,--,--,--,--,O 接受 Allowed,中文系109B選修
11110CL  382900,CL 382900,CL3829,CL   中文系,華語教學實務,Chinese Language Teaching Practicum,3,20,0,--,中文 ZH,"HSS人社C403	T3T4Tn
",T3T4Tn,HSS人社,"吳貞慧	WU, CHEN-HUEI",本課程為16週課程。華語文教學組選修課程。,--,--,--,--,O 接受 Allowed,中文系109B選修
11110CL  410100,CL 410100,CL4101,CL   中文系,中國思想史一,History of Chinese Thought (I),3,60,0,--,中文 ZH,"VC虛擬教室	F3F4Fn
",F3F4Fn,VC虛擬教室,"祝平次	CHU, PING-TZU","16週課程,同步遠距教學,課程進行方式詳大綱,院學士班同學若無法選課洽課務組",--,排除大學部1年級2年級,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系108B必修
11110CL  420200,CL 420200,CL4202,CL   中文系,詩經,Shi Jing,3,35,0,--,中文 ZH,"HSS人社C402	W3W4Wn
",W3W4Wn,HSS人社,"簡良如	CHIEN, LIANG-JU",本課程為16週課程。專書。古典文學、學術思想類選修課程。,--,--,中國文學(二)/中國文學(一),--,O 接受 Allowed,中文系108B選修
11110CL  440700,CL 440700,CL4407,CL   中文系,詠物文學與花蟲鳥獸圖,Literature of Chanting Thing and Picture of Flowers and Birds,3,--,0,--,中文 ZH,"HSS人社C402	RnR5R6
",RnR5R6,HSS人社,"楊晉綺	YANG, CHIN-CHI",古典文學類選修課程。,--,--,--,--,O 接受 Allowed,中文系108B選修
11110CL  462000,CL 462000,CL4620,CL   中文系,華語文測驗與評量,Chinese Language Testing and Assessment,3,20,0,--,中文 ZH,"HSS人社C509	R2R3R4
",R2R3R4,HSS人社,王蒞文	MARTHA LIWEN WANG GALLAGHER,本課程為16週課程。華語文教學組選修課程。同步遠距教學，課程進行方式詳見課程大綱。,--,--,--,--,O 接受 Allowed,中文系108B選修
11110CL  462100,CL 462100,CL4621,CL   中文系,第二語言習得,Second Language Acquisition,3,--,0,--,中文 ZH,"HSS人社C403	M3M4Mn
",M3M4Mn,HSS人社,"吳貞慧	WU, CHEN-HUEI",華語文教學組選修課程。面授+同步+非同步遠距，課程進行方式詳見課程大綱。,--,--,--,--,O 接受 Allowed,中文系108B選修
11110CL  462200,CL 462200,CL4622,CL   中文系,漢語詞彙分析,Chinese Lexical Analysis,3,20,0,--,中文 ZH,"HSS人社C403	R7R8R9
",R7R8R9,HSS人社,游文福	YEW BOON HOCK,本課程為16週課程。華語文教學組選修課程。,--,--,--,--,O 接受 Allowed,中文系108B選修
11110CL  480500,CL 480500,CL4805,CL   中文系,文學與電影,Fiction and Film: selected works,3,30,0,--,中文 ZH,"HSS人社C402	M7M8M9
",M7M8M9,HSS人社,"陳平浩	CHEN , PING-HAO",近現代文學與文化研究類選修課程。華語文教學組認列課程。,--,--,--,--,O 接受 Allowed,中文系108B選修
11110CL  502300,CL 502300,CL5023,CL   中文系,出土文獻專題,Topics on Unearthed Literature,3,--,0,--,中文 ZH,"HSS人社C501	M7M8M9
",M7M8M9,HSS人社,"邴尚白	BIING, SHANG-BAIR",本課程為16週課程。,--,--,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修
11110CL  503700,CL 503700,CL5037,CL   中文系,議論文寫作實務專題,Seminar on Practical Writing of Argumentative Essays,3,15,0,--,中文 ZH,"HSS人Ｂ302A	M3M4Mn
",M3M4Mn,HSS人Ｂ,"劉承慧	LIU, CHENG-HUI",本課程為16週課程。碩士班華語文教學組必修課程。,--,限中文系碩士班博士班,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修
11110CL  506000,CL 506000,CL5060,CL   中文系,漢學英文一,English for Chinese Studies I,3,--,0,--,中文 ZH,"HSS人社C501	T3T4Tn
",T3T4Tn,HSS人社,侯道儒	SKONICKI DOUGLAS EDWARD,中文系碩士班學生選修，但不得列入畢業學分計算。,--,限中文系碩士班,--,--,O 接受 Allowed,中文系111M選修
11110CL  524100,CL 524100,CL5241,CL   中文系,唐代文學專題,Topics on Tang Literature,3,--,0,--,中文 ZH,"HSS人Ｂ302A	T7T8T9
",T7T8T9,HSS人Ｂ,"許銘全	HSU, MING-CHUAN",本課程為16週課程。,--,--,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修
11110CL  524900,CL 524900,CL5249,CL   中文系,陸機詩研究,--,3,--,0,--,中文 ZH,"HSS人社C501	W7W8W9
",W7W8W9,HSS人社,"朱曉海	CHU, HSIAO-HAI",--,--,--,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修
11110CL  525000,CL 525000,CL5250,CL   中文系,現代文論中的抒情傳統,Conceptions of Chinese Lyrical Tradition,3,15,0,--,中文 ZH,"HSS人社C501	R6R7R8
",R6R7R8,HSS人社,陳國球	 Chan Kwok Kou Leonard,--,--,--,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修
11110CL  532900,CL 532900,CL5329,CL   中文系,宋代研究文獻專題,Topics in Song Dynasty Research,3,--,0,--,中文 ZH,"HSS人社C501	R3R4Rn
",R3R4Rn,HSS人社,侯道儒	SKONICKI DOUGLAS EDWARD,--,--,--,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修
11110CL  534000,CL 534000,CL5340,CL   中文系,經學史專題,Seminar in the History of Chinese Classics,3,--,0,--,中文 ZH,"HSS人社C501	T7T8T9
",T7T8T9,HSS人社,"林保全	LIN, BAO-QUAN",本課程為16週課程。,--,--,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修
11110CL  535500,CL 535500,CL5355,CL   中文系,儒學與漢帝國意識形態,Confucianism of Han Dynasty: The Establishment of Imperial Ideology,3,--,0,--,中文 ZH,"HSS人社C501	M3M4Mn
",M3M4Mn,HSS人社,"林聰舜	LIN, TSUNG-SHUN",本課程為16週課程。,--,--,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修
11110CL  572900,CL 572900,CL5729,CL   中文系,現當代華文女性文學研究,Topics in Modern and Contemporary Chinese women writers,3,--,0,--,中文 ZH,"HSS人社C501	W3W4Wn
",W3W4Wn,HSS人社,"楊佳嫻	YANG, CHIA-HSIEN",--,--,--,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修
11110CL  573300,CL 573300,CL5733,CL   中文系,晚清民國翻譯與文學專題,Topics on Translation and Literature in the Late Qing and Early Republican Period,3,--,0,--,中文 ZH,"HSS人Ｂ302A	F3F4Fn
",F3F4Fn,HSS人Ｂ,"羅仕龍	LO, SHIH-LUNG",本課程為16週課程。,--,--,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修/亞際文化碩士學程111M選修
11110CL  591500,CL 591500,CL5915,CL   中文系,漢語語言學,Chinese Linguistics,3,--,0,--,中文 ZH,"HSS人Ｂ302A	W3W4Wn
",W3W4Wn,HSS人Ｂ,陳淑芬	Shu-Fen Chen,本課程為16週課程。碩士班華語文教學組必修課程。,--,--,--,--,O 接受 Allowed,中文系111D選修/中文系111M選修
11110CL  600100,CL 600100,CL6001,CL   中文系,論文研究,Thesis,0,--,0,--,中文 ZH,--,--,--,指導教授	,限中文系碩三以上同學，Selectable after successfully completing second year's coursework,--,排除碩士班1年級,--,--,O 接受 Allowed,中文系111M必修
11110CL  700100,CL 700100,CL7001,CL   中文系,論文研究,Thesis,0,--,0,--,中文 ZH,--,--,--,指導教授	,限中文系博三以上同學，Selectable after successfully completing second year's coursework,--,排除博士班1年級2年級,--,--,O 接受 Allowed,中文系111D必修
11110CLC 100101,CLC 100101,CLC1001,CLC  華語中心,初級華語一,Mandarin Basic I,4,15,0,--,中文 ZH,"GEN II綜二110	T3T4R3R4
",T3T4R3R4,GEN II綜二,"吳佳育	WU, CHIA-YU",--,--,限外籍生,--,--,O 接受 Allowed,--
11110CLC 100102,CLC 100102,CLC1001,CLC  華語中心,初級華語一,Mandarin Basic I,4,15,0,--,中文 ZH,"GEN II綜二603	M5M6W5W6
",M5M6W5W6,GEN II綜二,"李菊鳳	LEE, CHU-FENG",--,--,限外籍生,--,--,O 接受 Allowed,--
11110CLC 100103,CLC 100103,CLC1001,CLC  華語中心,初級華語一,Mandarin Basic I,4,20,0,--,中文 ZH,"GEN II綜二602	MaMbWaWb
",MaMbWaWb,GEN II綜二,"許巧蒨	HSU, CHIAO-CHIEN",--,--,限外籍生,--,--,O 接受 Allowed,--
