0,1,2,3,4,5
10920MATH562000,李代數Lie Algebras,"蔡孟傑CHUAH, MENG KIAT",17,3.43,0.44
10920MATH572000,微分幾何二Differential Geometry II,"宋瓊珠SUNG, CHIUNG-JUE",3,4.2,0.14
10920MATH594000,科學計算Scientific Computing,"朱家杰CHU, CHIA-CHIEH",5,3.48,0.45
10920MATH621000,遍歷理論Ergodic Theory,"陳國璋CHEN, KUO-CHANG",6,3.73,0.39
10920MATH664300,幾何分析Geometric Analysis,"宋瓊珠SUNG, CHIUNG-JUE",5,4.06,0.29
10920MATH670000,調和分析二Harmonic Analysis II,"李大中LEE, TAI-CHUNG",4,4.15,0.26
10920MATH717200,學術演講Disquisition,"卓士堯JOW, SHIN-YAO",20,3.85,0.15
10920MATU500100,主題式數學建模與計算二Topical Mathematical Modeling and Computing (II),交大吳金典,3,3.9,0.28
10920MATU500300,高維度機率論High Dimension Probability Theory,交大許元春,2,4,0
10920MBA 500100,行銷管理Marketing Management,"金聯舫KIN, LIEN-FANG丘宏昌CHIU, HUNG-CHANG吳清炎WU. CHING-YAN",53,4.25,0.11
10920MBA 501100,策略Strategy,"洪世章HUNG, SHIH-CHANG",53,4.01,0.1
10920MBA 501400,談判與策略銷售Negotiation and Strategic Selling,"周文德CHOW, WEN-TEH",42,4.14,0.15
10920MBA 501600,科技與服務產業專題Topics on Technology and Service Industry,"史欽泰SHIH, CHIN-TAY羅達賢LO, TA-HSIEN",22,3.94,0.88
10920MBA 501900,商務溝通Business Communication,"金聯舫KIN, LIEN-FANG",22,3.97,0.09
10920MBA 502600,企業個案分析Business Case Analysis,"王俊程WANG, JYUN-CHENG",47,4.03,0.23
10920MBA 503000,企業社會責任Corporate Social Responsibility,"謝英哲HSIEH, YING-CHE",17,4.12,0.15
10920MBA 503100,"科技與社會Science, Technology and Society","李傳楷LEE, CHUAN-KAI林昀嫺LIN, YUN-HSIEN",38,4.11,0.14
10920MBA 503400,新市場策略New market strategy,吳清炎WU. CHING-YAN,18,3.73,0.94
10920MBA 503500,國際企業管理International Business Management,王振源WONG CHAN YUAN,23,4.1,0.88
10920MBA 550201,創新與創業Innovation and Entrepreneurship,"張元杰CHANG, YUAN-CHIEH",18,3.94,0.97
10920MBA 550401,組織行為Organizational Behavior,"胡美智HU,MEI-CHIH",17,3.95,0.21
10920MBA 554101,數位經濟與法律Digital Economy and Law,"彭心儀PENG, SHIN-YI",24,4.2,0.14
10920MBA 556100,管理資訊系統Management Information Systems,"許裴舫HSU, PEI-FANG",17,3.78,0.97
10920MBA 558201,地方創新與社區營造Regional Innovation and Community Building,"李傳楷LEE, CHUAN-KAI吳清炎WU. CHING-YAN胡美智HU,MEI-CHIH",53,4.11,0.15
10920MBA 558901,服務科學Service Science,"林福仁LIN, FU-REN王俊程WANG, JYUN-CHENG",19,3.91,0.56
10920MBA 559101,"醫療、法律與社會Medicine, Law and Society","林昀嫺LIN, YUN-HSIEN",19,3.81,0.93
10920MFB 500600,金融風險管理Financial Risk Management,"鍾經樊CHUNG, CHING-FAN",27,3.9,0.37
10920MFB 500800,財經個案研討Case Studies in Business and Finance,"余士迪YU, SHIH-TI",31,4.25,0.11
10920MFB 500900,投資組合管理Portfolio Management,"索樂晴SO, LEH-CHYAN",32,4.3,0
10920MFB 501300,財金法律個案Case Studies: A Law and Finance Perspective,"林哲群LIN, CHE-CHUN蔡昌憲TSAI, CHANG-HSIEN",11,4.3,0
10920MFB 501800,研究方法導論Introduction to Research Methodology,"黃裕烈HUANG, YU-LIEH",25,4.3,0
10920MFB 501900,公司財務策略與公司治理Corporate financial strategy and corporate governance,"謝佩芳HSIEH, PEI-FANG",31,4.3,0
10920MFB 502000,財富管理實務Practical Wealth Management,"陳怡芬CHEN, YI-FEN馬瑞辰MA, JUI-CHEN翁禮祺WENG, LI-CHI",13,3.93,0.13
10920MFB 502100,企業參訪Company Visitation,"黃裕烈HUANG, YU-LIEH",24,4.3,0
10920MI  100001,全民國防教育軍事訓練--國防科技All-out Defense Education Military Training-Defense Technology,"郭瀚濤KUO,HAN-TAO",81,3.86,0.3
10920MI  100002,全民國防教育軍事訓練--國防科技All-out Defense Education Military Training-Defense Technology,"郭瀚濤KUO,HAN-TAO",82,3.95,0.48
10920MI  100003,全民國防教育軍事訓練--國際情勢National Defense Education Military Training-International Situations,林聲孚SHENG-FU LIN,83,3.92,0.65
10920MI  100004,全民國防教育軍事訓練--國際情勢National Defense Education Military Training-International Situations,林聲孚SHENG-FU LIN,67,3.93,0.53
10920MI  100005,全民國防教育軍事訓練--全民國防National Defense Education Military Training- Civil Defense,"杜順雄TU, SHUN-HSIUNG",85,4.07,0.37
10920MPM 500400,實證研究方法一Empirical research methods Ⅰ,"李宜LEE, YI林世昌LIN, SHIH-CHANG余朝恩YU, CHAO-EN",29,4.17,0.24
10920MPM 500500,總體經濟分析Macroeconomic Analysis,"黃朝熙HUANG, CHAO-HSI祁玉蘭CHYI, YIH-LUAN盧姝璇LU, SHU-SHIUAN",29,4.14,0.23
10920MPM 501100,大數據與政策專題Topics in Big Data and Policy,"吳世英WU, SHIH-YING林世昌LIN, SHIH-CHANG祁玉蘭CHYI, YIH-LUAN莊慧玲CHUANG, HWEI-LIN",24,4.19,0.17
10920MPM 501600,賽局理論與策略決策Game Theory and Strategic Decisions,"周瑞賢CHOU, JUI-HSIEN張寶塔CHANG, BAO-TAA",31,4.3,0
10920MPM 501700,財政永續與環境永續Fiscal Sustainability and Environmental Sustainability,"吳世英WU, SHIH-YING廖肇寧LIAO, CHAO-NING",19,4.01,0.36
10920MPM 501800,戰地政務的挑戰與啟發Public Policy in Kinmen,"吳世英WU, SHIH-YING",27,4.23,0.12
10920MS  102201,材料科學與工程二Material Science and Engineering II,"游萃蓉YEW, TRI-RUNG",40,3.6,0.73
10920MS  102202,材料科學與工程二Material Science and Engineering II,"葉安洲YEH, AN-CHOU",104,3.15,0.9
10920MS  102203,材料科學與工程二Material Science and Engineering II,"廖建能LIAO, CHIEN-NENG",37,3.06,1.22
10920MS  103200,普通化學二General Chemistry (II),"龔佩雲KENG, PEI-YUIN",119,3.68,0.85
10920MS  201200,工程數學二Engineering Mathematics II,"李奕賢LEE, YI-HSIEN",155,2.82,1.13
10920MS  202200,材料熱力學二Thermodynamics of Materials II,"蔡哲瑋TSAI, TSE-WEI",154,3.47,0.94
10920MS  203000,晶體缺陷Various Defects in Crystalline Materials,"張守一CHANG, SHOU-YI",136,3.33,0.92
10920MS  207100,電工實驗Laboratories of Electrical Engineering,"林皓武LIN, HAO-WU",23,4.26,0.13
10920MS  207200,電子學Electronics,"林皓武LIN, HAO-WU",88,3.66,0.85
10920MS  207400,電子學實驗Electronics Laboratory,"林皓武LIN, HAO-WU",14,3.8,0.65
10920MS  300301,材料實驗一Laboratories of Materials I,"蔡哲瑋TSAI, TSE-WEI",28,4.17,0.17
10920MS  300302,材料實驗一Laboratories of Materials I,"蔡哲瑋TSAI, TSE-WEI",33,4.2,0.14
10920MS  301100,材料科技論壇The Forum of Materials Science and Technology,"呂明諺LU, MING-YEN",121,4.16,0.19
10920MS  301300,擴散與相變化Diffusion and Phase Transformation,"簡朝和JEAN, JAU-HO",157,2.28,1.28
10920MS  302200,材料之物理性質The Physical Properties of Materials,"呂明諺LU, MING-YEN",139,3.25,1.08
10920MS  303201,材料實驗二Laboratories of Materials II,"林皓武LIN, HAO-WU",34,3.93,0.56
10920MS  303202,材料實驗二Laboratories of Materials II,"陳翰儀CHEN, HAN-YI",27,4.09,0.24
10920MS  308200,陶瓷材料Ceramic Materials,"李嘉甄LI, CHIA-CHEN",74,3.16,0.96
10920MS  309100,高分子材料Polymer Materials,"陳學仕CHEN, HSUEH-SHIH",85,3.67,0.66
10920MS  400600,材料分析Materials Analysis,"林姿瑩LIN, TZU-YING",64,3.85,0.45
10920MS  401200,材料科學專題二Special Topics on Materials Science II,指導教授,8,4.15,0.15
10920MS  402200,製造工程學二Manufacturing Engineering and Technologies (II),"葉均蔚YEH, JIEN-WEI",151,3.79,0.6
10920MS  435100,OLED導論Introduction of OLED,"周卓煇JOU, JWO-HUEI",49,3.81,0.54
10920MS  441100,業界導師講座The Lectures on Industrial Mentor Program,"陳學仕CHEN, HSUEH-SHIH",33,3.92,0.59
10920MS  500000,書報討論Seminar,"林姿瑩LIN, TZU-YING",136,4.19,0.24
10920MS  501200,固態熱力學Thermodynamics of Solid State,"彭宗平PERNG, TSONG-PYNG",132,2.86,0.85
10920MS  502200,電子顯微鏡學Transmission Electron Microscopy,"闕郁倫CHUEH, YU-LUN",52,3.57,0.91
10920MS  503200,Ｘ光繞射結晶學X-Ray Crystallography,"歐陽浩OUYANG, HAO",2,2.35,1.35
10920MS  504100,材料動力學Kinetic Process of Materials,"陳盈潔CHEN, YING-CHIEH",47,3.35,0.82
10920MS  505300,"科技人如何投資你的職涯、生活、和財富How to invest in your career, life, and wealth","蔡能賢TSAI, NUN-SIAN賴志煌LAI, CHIH-HUANG",44,3.62,0.69
10920MS  507200,仿生材料導論Introduction to Bio-inspired and Bio-mimetic Materials,"陳柏宇CHEN, PO-YU",18,4.13,0.21
10920MS  521300,電化學原理與應用Electrochemistry and its applications,"蔡哲正TSAI, CHO-JEN",9,3.38,0.6
10920MS  526000,磁記錄原理與應用Principle and Application of Magnetic Recording,"賴志煌LAI, CHIH-HUANG",13,3.89,0.39
10920MS  527200,超材料與電漿子學概論Introduction to Metamaterials and Plasmonics,"嚴大任YEN, TA-JEN",17,3.65,0.97
10920MS  531200,高分子電子學Polymer Electronics,"楊長謀YANG, ARNOLD CHANG-MOU",7,4.13,0.22
10920MS  531300,高分子製程Polymer Synthesis and Polymer-coated Nanoparticles,"龔佩雲KENG, PEI-YUIN",4,3.75,0.48
10920MS  536400,組織工程與再生醫學Tissue Engineering & Regenerative Medicine,"王子威WANG, TZU-WEI",22,3.95,0.24
10920MS  540500,半導體與顯示器製程技術Advanced Technologies of Semiconductor and Display,"王寶琪WANG, PAO-C HI",198,3.72,0.47
10920MS  552200,材料損壞分析Failure analysis of Materials,"張士欽CHANG, SHIH-CHIN",7,3.9,0.33
10920MS  559000,高熵材料特論Special Issues on High-Entropy Materials,"葉均蔚YEH, JIEN-WEI",45,3.44,0.82
10920MS  563000,薄膜物理與製程技術Thin Film Physics and Technologies,"周麗新CHOU, LIH-HSIN",41,3.37,1.13
10920MS  565600,當代半導體材料與元件特論Contemporary Issues of Semiconductor,"甘炯耀GAN, JON-YIEW",17,3.97,0.42
10920MS  622000,電子顯微鏡微分析Microanalysis in Electron Microscopy,"杜正恭DUH, JENQ-GONG",28,3.88,0.35
10920MS  654000,奈米材料特性與應用Properties and Applications of Nanostructured Materials,"吳志明WU, JYH-MING",10,3.69,1.24
10920NEMS500000,書報討論Seminar,"葉哲良YEH, JER-LIANG",23,3.92,0.36
10920NEMS510100,微感測器及量測系統之訊號處理Microsensor and Microinstrument System,"李昇憲LI, SHENG-SHIAN",21,3.6,0.5
10920NEMS511000,奈微米元件量測實驗Measurements of Nano and Micro devices,"馮國華FENG, GUO-HUA王玉麟WANG, YU-LIN陳致真CHEN, CHIH-CHEN羅丞曜LO, CHENG-YAO葉哲良YEH, JER-LIANG",29,3.6,0.44
10920NEMS520100,微機電構裝技術與可靠度MEMS Packaging and Reliability,"饒達仁YAO, DA-JENG",7,4,0.23
10920NEMS550200,微流體系統Introduction to Microfluidics Systems,"許佳賢HSU, CHIA-HSIEN",11,3.85,0.48
10920NEMS581000,微致動器與智能材料Microactuators and Smart Materials,"馮國華FENG, GUO-HUA",9,3.87,0.15
10920NEMS582100,軟性電子製程與應用Flexible Electronics and Fabrications,"羅丞曜LO, CHENG-YAO",13,3.58,0.52
10920NEMS583200,奈米電子及奈米技術Nanoelectronics and nanotechnology,"王玉麟WANG, YU-LIN",5,3.66,0.61
10920NEMS584200,"細胞生物、胞外泌體及生物科技基礎Fundamentals of Cell Biology, Extracellular Vesicles and Biotechnology","陳致真CHEN, CHIH-CHEN",5,3.88,0.15
10920NES 500000,專題演講Colloquium,"林明緯LIN, MING-WEI",38,4.01,0.15
10920NES 501000,反應器物理一Reactor Physics I,"梁正宏LIANG, JENQ-HORNG",3,4.2,0.14
10920NES 505500,蒙特卡羅計算Monte Carlo Method,"許榮鈞SHEU, RONG-JIUN",17,3.55,0.6
10920NES 521100,輻射度量Radiation Detection  and Measurement,"林明緯LIN, MING-WEI",18,3.5,0.71
10920NES 525000,保健物理Health Physics,"蔡惠予TSAI, HUI-YU",23,3.86,0.53
10920NES 525100,放射治療物理學Radiation Therapy Physics,"徐椿壽CHUI, CHEN-SHOU",37,3.29,1.2
10920NES 525500,醫學影像物理學二Medical Imaging Physics II,馮凊媺CHING-MEI FENG,11,3.91,0.43
10920NES 525600,臨床醫學物理資訊科學Computer Science in Clinical Medical Physics,"許任玓SHEU, REN-DIH",30,3.83,0.89
10920NES 545000,核電廠安全度評估Nuclear Power Plant Risk Assessment,"趙椿長CHAO, CHUN-CHANG",12,3.26,0.53
10920NES 549000,核能發電與除役實務Nuclear Power Generation and Decommission Practice,"林德福LIN, DER-FWU",10,3.84,0.26
10920NES 563000,材料輻射損傷Radiation Damage in Materials,"藍貫哲LAN, KUAN-CHE",3,4,0.24
10920NES 591000,核電廠水化學Water Chemistry in Nuclear Power Plants,"葉宗洸YEH, TSUNG-KUANG",6,4.03,0.39
10920NES 599003,書報討論Seminar,"蔡惠予TSAI, HUI-YU",14,4.17,0.15
10920NES 599004,書報討論Seminar,"馮玉明FERNG, YUH-MING",7,4.17,0.15
10920NES 599005,書報討論Seminar,"陳紹文CHEN, SHAO-WEN",20,4.11,0.22
10920NUCL100100,原子科學導論Introduction to Nuclear Science,"李敏LEE, MIN李志浩LEE, CHIH-HAO俞鐘山YU, CHUNG-SHAN許靖涵HSU, CHING-HAN蔡惠予TSAI, HUI-YU彭旭霞PENG, HSU-HSIA",163,3.33,0.83
10920PE  112001,排球Volleyball,"施惠方SZU, HUI-FANG",41,3.53,0.92
10920PE  112002,重量訓練Weight Training,"李柏均LEE, PO-CHUN",38,4.1,0.23
10920PE  112003,跆拳道Tae kwon do,"戴偉國TAI, WEI-KUO",37,3.79,0.43
10920PE  112004,網球初學Tennis(basic),"鄭為仁CHENG, WEI-JEN",30,4.08,0.79
10920PE  112005,游泳初學Swimming(basic),"徐志翔HSU, CHIH-HSIANG",36,3.79,0.47
10920PE  112006,舞蹈即興創作Dance Improvisation,"王嬿婷WANG, YEN-TING",42,3.53,0.55
10920PE  112007,羽球初學Badminton,"林國威LIN, KUO-WEI",35,3.83,0.68
10920PE  112008,健走體適能Exercise walking and Physical fitness,陳國華TAN KOK HWA,39,3.84,0.69
10920PE  112009,慢壘Softball,"林琨瀚LIN, KUN-HAN",45,3.96,0.13
10920PE  112010,重量訓練Weight Training,"周宜辰CHOU, YI-CHEN",39,3.97,0.22
10920PE  112011,跆拳道進階Tae kwon do (advance),"戴偉國TAI, WEI-KUO",30,3.88,0.29
10920PE  112012,網球初學Tennis(basic),"鄭為仁CHENG, WEI-JEN",29,4.21,0.16
10920PE  112013,健走體適能Exercise walking and Physical fitness,陳國華TAN KOK HWA,36,3.66,0.79
10920PE  112014,舞蹈即興創作Dance Improvisation,"王嬿婷WANG, YEN-TING",36,3.63,0.74
10920PE  112015,羽球初學Badminton,"林國威LIN, KUO-WEI",34,3.89,0.21
10920PE  112016,慢壘Softball,"林琨瀚LIN, KUN-HAN",39,3.97,0.09
10920PE  112017,游泳初學Swimming(basic),"徐志翔HSU, CHIH-HSIANG",35,3.81,0.53
10920PE  112018,桌球初學Ping pong(basic),"陳光紫CHEN, KUANG-TZU",39,3.8,0.65
10920PE  112019,網球初學Tennis(basic),"簡敏惠CHIEN, MIN-HUI",32,3.82,0.32
10920PE  112020,流行舞蹈Pop Dance,"黃靖琄HUANG,CHING-CHUAN",36,3.78,0.53
10920PE  112021,跆拳道Tae kwon do,"戴偉國TAI, WEI-KUO",39,3.91,0.4
10920PE  112022,重量訓練Weight Training,"林家傑LIN, CHIA-CHIEH",39,4.05,0.16
10920PE  112023,健走與慢跑Exercise walking and jogging,"張祐華CHANG, YU-HUA",38,3.52,0.93
10920PE  112024,桌球初學Ping pong(basic),"陳光紫CHEN, KUANG-TZU",38,3.94,0.15
10920PE  112025,健走與慢跑Exercise walking and jogging,"林家傑LIN, CHIA-CHIEH",36,4.09,0.21
10920PE  112026,國防菁英體適能National Defense Elite Physical Fitness,"張祐華CHANG, YU-HUA",11,4,0.29
10920PE  112027,桌球初學Ping pong(basic),"何吉星HE,CHI-HSING",37,4.04,0.2
10920PE  112028,體操Gymnastics,"曾德明TSENG, TE-MING",36,3.78,0.51
10920PE  112029,重量訓練Weight Training,"陳羿揚CHEN, YI-YANG",35,3.54,0.76
10920PE  112030,桌球初學Ping pong(basic),"何吉星HE,CHI-HSING",42,4.2,0.16
10920PE  112031,體操Gymnastics,"曾德明TSENG, TE-MING",36,3.42,1.16
10920PE  206001,核心肌力初學Core Strength(basic),"李柏均LEE, PO-CHUN",39,3.93,0.41
10920PE  206002,桌球初學Ping pong(basic),"鄭兆光ZHENG, ZHAO-GUANG",61,3.99,0.57
10920PE  206003,游泳進階Swimming(advance),"徐志翔HSU, CHIH-HSIANG",29,3.56,0.91
10920PE  206004,瑜珈提斯Yogalates,"黃惠芝HUANG, HUI-TZU",40,3.94,0.68
10920PE  206005,游泳初學Swimming(basic),"李大麟LEE, TA-LIN",36,3.73,0.68
10920PE  206006,排球Volleyball,"施惠方SZU, HUI-FANG",40,3.87,0.62
10920PE  206007,重量訓練Weight Training,"周宜辰CHOU, YI-CHEN",39,4,0.51
10920PE  206008,核心肌力進階Core Strength(advance),"李柏均LEE, PO-CHUN",38,3.93,0.59
10920PE  206009,桌球初學Ping pong(basic),"鄭兆光ZHENG, ZHAO-GUANG",74,4.05,0.54
10920PE  206010,瑜珈提斯Yogalates,"黃惠芝HUANG, HUI-TZU",36,3.85,0.6
10920PE  206011,桌球初學Ping pong(basic),"鄭兆光ZHENG, ZHAO-GUANG",65,3.96,0.62
10920PE  206012,排球Volleyball,"施惠方SZU, HUI-FANG",34,3.73,0.56
10920PE  206013,桌球初學Ping pong(basic),"鄭兆光ZHENG, ZHAO-GUANG",49,4.09,0.4
10920PE  206014,網球初學Tennis(basic),"鄭為仁CHENG, WEI-JEN",31,4.19,0.25
10920PE  206015,重量訓練Weight Training,"周宜辰CHOU, YI-CHEN",40,3.77,0.83
10920PE  206016,游泳初學Swimming(basic),"李大麟LEE, TA-LIN",32,2.99,1.33
10920PE  206017,排球Volleyball,"施惠方SZU, HUI-FANG",33,3.83,0.54
10920PE  206018,高爾夫球Golf,"謝文偉HSIEH, WEN-WEI",28,3.56,0.6
10920PE  206019,瑜珈進階Yoga(advance),"張介CHANG, CHIEH",38,3.76,0.42
10920PE  206020,太極拳中級Tai Chi (Intermediate),"張耀庭CHANG, YAO-TING",33,3.8,0.75
10920PE  206021,網球進階Tennis(advance),"鄭為仁CHENG, WEI-JEN",33,4.18,0.19
10920PE  206022,足球Football,方靖仁靖仁,33,3.34,0.91
10920PE  206023,籃球初學Basketball(basic),"陳虔倖CHEN, CHIEN-HSIN",38,3.76,0.64
10920PE  206024,棒球Baseball,"林琨瀚LIN, KUN-HAN",44,3.95,0.18
10920PE  206025,桌球初學Ping pong(basic),"吳德成WU, TE-CHENG",43,3.53,0.88
10920PE  206026,重量訓練Weight Training,"周宜辰CHOU, YI-CHEN",42,4.05,0.26
10920PE  206027,瑜珈初學Yoga(basic),"張介CHANG, CHIEH",39,3.75,0.48
10920PE  206028,游泳進階Swimming(advance),"李大麟LEE, TA-LIN",38,3.3,0.99
10920PE  206029,太極拳Tai Chi,"張耀庭CHANG, YAO-TING",44,3.88,0.68
10920PE  206030,高爾夫球Golf,"謝文偉HSIEH, WEN-WEI",31,3.59,0.72
10920PE  206031,定向越野Orienteering,"余杰霖YU, CHIEH-LIN",43,4.17,0.15
10920PE  206032,網球進階Tennis(advance),"鄭為仁CHENG, WEI-JEN",29,4.18,0.32
10920PE  206033,足球Football,方靖仁靖仁,34,3.35,1.05
10920PE  206034,籃球初學Basketball(basic),"陳虔倖CHEN, CHIEN-HSIN",36,3.79,0.48
10920PE  206035,棒球Baseball,"林琨瀚LIN, KUN-HAN",45,3.97,0.12
10920PE  206036,桌球初學Ping pong(basic),"吳德成WU, TE-CHENG",41,3.84,0.46
10920PE  206037,重量訓練Weight Training,"周宜辰CHOU, YI-CHEN",38,4.02,0.26
10920PE  206038,瑜珈初學Yoga(basic),"張介CHANG, CHIEH",41,3.95,0.24
10920PE  206039,太極拳Tai Chi,"張耀庭CHANG, YAO-TING",43,4.05,0.26
10920PE  206040,定向越野Orienteering,"余杰霖YU, CHIEH-LIN",47,4.21,0.14
10920PE  206041,羽球初學Badminton,"許仁豪HSU,JEN-HAO",36,3.75,0.29
10920PE  206042,羽球初學Badminton,"許仁豪HSU,JEN-HAO",38,3.65,0.35
10920PE  206043,螺旋有氧Vortex Aerobics,"施惠方SZU, HUI-FANG",38,4,0.32
10920PE  206044,有氧舞蹈Aerobics dancing,"張介CHANG, CHIEH",37,3.9,0.7
10920PE  206045,籃球Basketball,"謝文偉HSIEH, WEN-WEI",45,3.36,0.81
10920PE  206046,游泳初學Swimming(basic),"李大麟LEE, TA-LIN",36,3.33,1.13
10920PE  206048,健走與慢跑Exercise walking and jogging,"張祐華CHANG, YU-HUA",38,3.38,1.06
10920PE  206049,重量訓練Weight Training,"邱晨然CHIU,CHEN-JAN",36,3.69,0.83
10920PE  206050,排球Volleyball,"葉煌典HSIEH, HUANG-TIEN",45,3.67,0.48
10920PE  206051,足球Football,陳國華TAN KOK HWA,35,3.54,0.69
10920PE  206052,柔道Judo,"劉振華FIU, CHEN-HUA",37,3.57,0.8
10920PE  206053,燃脂有氧fat burn,"張介CHANG, CHIEH",36,3.96,0.21
10920PE  206054,網球初學Tennis(basic),"鄭為仁CHENG, WEI-JEN",30,4.13,0.77
10920PE  206055,羽球初學Badminton,"高子人KAO,TZU-JEN",40,4.15,0.2
10920PE  206056,螺旋有氧Vortex Aerobics,"施惠方SZU, HUI-FANG",39,4.05,0.22
10920PE  206057,重量訓練Weight Training,"邱晨然CHIU,CHEN-JAN",39,3.8,0.94
10920PE  206058,排球Volleyball,"葉煌典HSIEH, HUANG-TIEN",51,3.76,0.33
10920PE  206059,足球Football,陳國華TAN KOK HWA,36,3.46,1.3
10920PE  206060,角力Wrestling,"劉振華FIU, CHEN-HUA",36,3.15,1.05
10920PE  206061,網球進階Tennis(advance),"鄭為仁CHENG, WEI-JEN",32,4.19,0.16
10920PE  206062,重量訓練Weight Training,"高子人KAO,TZU-JEN",46,4.2,0.15
10920PE  206063,健走與慢跑Exercise walking and jogging,"張祐華CHANG, YU-HUA",36,3.81,1.04
10920PE  206064,羽球進階Badminton(advance),"許仁豪HSU,JEN-HAO",42,3.66,0.46
10920PE  206065,羽球初學Badminton,"朱真儀CHU, CHEN-YI",34,3.74,0.79
10920PE  206066,網球初學Tennis(basic),"邵心平SHAO, HSIN-PING",32,4.15,0.75
10920PE  206067,羽球初學Badminton,"朱真儀CHU, CHEN-YI",33,3.72,0.76
10920PE  206068,網球初學Tennis(basic),"邵心平SHAO, HSIN-PING",33,4.25,0.12
10920PE  206069,重量訓練Weight Training,"張祐華CHANG, YU-HUA",40,4.13,0.48
10920PE  206070,爵士舞Jazz Dance,"黃靖琄HUANG,CHING-CHUAN",31,3.58,1.03
10920PE  206071,武術散打Physical Training:：san da,"邱晨然CHIU,CHEN-JAN",37,3.78,0.82
10920PE  206072,慢壘初學Softball,"徐志翔HSU, CHIH-HSIANG",39,3.87,0.54
10920PE  206073,網球初學Tennis(basic),"王汶琳WANG, WEN-LIN",29,3.96,0.26
10920PE  206074,籃球初學Basketball(basic),"謝文偉HSIEH, WEN-WEI",49,3.63,0.47
10920PE  206075,爵士舞Jazz Dance,"黃靖琄HUANG,CHING-CHUAN",37,3.96,0.15
10920PE  206076,武術散打Physical Training:：san da,"邱晨然CHIU,CHEN-JAN",37,3.84,0.72
10920PE  206077,高爾夫球Golf,"林琨瀚LIN, KUN-HAN",33,3.91,0.17
10920PE  206078,桌球進階Ping pong (advance),"吳德成WU, TE-CHENG",37,3.68,0.6
10920PE  206079,健走與慢跑Exercise walking and jogging,"梁嘉文LIANG,CHIA-WEN",36,4.28,0.07
10920PE  206080,瑜珈提斯Yogalates,"許芸榛HSU, YUN-CHEN",41,3.93,0.12
10920PE  206081,慢壘初學Softball,"徐志翔HSU, CHIH-HSIANG",38,3.9,0.64
10920PE  206082,游泳初學Swimming(basic),"施秉宏SHIH, PING-HUNG",38,4.02,0.34
10920PE  206083,網球初學Tennis(basic),"王汶琳WANG, WEN-LIN",29,3.63,0.56
10920PE  206084,籃球進階Basketball(advance),"謝文偉HSIEH, WEN-WEI",53,3.72,0.32
10920PE  206085,健走與慢跑Exercise walking and jogging,"梁嘉文LIANG,CHIA-WEN",37,4.25,0.13
10920PE  206086,武術散打進階Physical Training:：san da (advance),"邱晨然CHIU,CHEN-JAN",29,3.88,0.45
10920PE  206087,高爾夫球Golf,"林琨瀚LIN, KUN-HAN",26,3.96,0.14
10920PE  206088,桌球進階Ping pong (advance),"吳德成WU, TE-CHENG",37,3.72,0.64
10920PE  206089,羽球初學Badminton,"朱真儀CHU, CHEN-YI",33,3.81,0.51
10920PE  206090,水中有氧Water aerobics,"汪庭緣WANG, TING-YUAN",38,4.25,0.22
10920PE  206091,籃球初學Basketball(basic),"陳虔倖CHEN, CHIEN-HSIN",38,3.69,0.61
10920PE  206092,羽球初學Badminton,"朱真儀CHU, CHEN-YI",32,3.9,0.39
10920PE  206093,水中有氧Water aerobics,"汪庭緣WANG, TING-YUAN",38,4.28,0.11
10920PE  206094,網球初學Tennis(basic),"簡敏惠CHIEN, MIN-HUI",36,3.66,0.71
10920PE  206095,籃球進階Basketball(advance),"陳虔倖CHEN, CHIEN-HSIN",31,3.49,0.98
10920PE  206096,流行舞蹈Pop Dance,"黃靖琄HUANG,CHING-CHUAN",39,3.6,1.07
10920PE  206097,重量訓練Weight Training,"林琨瀚LIN, KUN-HAN",45,3.96,0.17
10920PE  206098,適應體育Adapted Physical Education,"劉振華FIU, CHEN-HUA",18,3.78,0.35
10920PE  206101,羽球初學Badminton,"李祈德LEE,CHI-TE",26,3.94,0.86
10920PE  206102,適應體育Adapted Physical Education,"梁嘉文LIANG,CHIA-WEN",4,4.3,0
10920PE  206103,舞蹈即興創作Dance Improvisation,"王嬿婷WANG, YEN-TING",36,3.57,0.9
10920PE  206104,排球初學Volleyball (basic),"黃榮宗HUANG, JUNG-TSUNG",60,3.69,0.42
10920PE  206105,桌球初學Ping pong(basic),"錢明福CHIEN, MING-FU",28,4.07,0.27
10920PE  206106,重量訓練Weight Training,"梁嘉文LIANG,CHIA-WEN",39,4.24,0.12
10920PE  206107,桌球初學Ping pong(basic),"錢明福CHIEN, MING-FU",28,4.06,0.35
10920PE  206108,重量塑身Weight body shape,"王嬿婷WANG, YEN-TING",40,3.89,0.26
10920PE  206109,爵士舞Jazz Dance,"黃靖琄HUANG,CHING-CHUAN",31,3.78,0.71
10920PE  206110,高爾夫球Golf,"張嘉洲CHANG, CHIA-CHOU",25,3.72,0.27
10920PE  206111,有氧舞蹈Aerobics dancing,"黃靖琄HUANG,CHING-CHUAN",35,3.74,0.82
10920PE  206112,排球初學Volleyball (basic),"黃榮宗HUANG, JUNG-TSUNG",59,3.59,0.59
10920PE  206113,籃球初學Basketball(basic),"李平鴻LEE, PING-HUNG",38,3.99,0.23
10920PE  206114,重量訓練Weight Training,"黎俊彥LI, CHUN-YEN",41,4.04,0.14
