"學期
Semester","課號
CourseID","課名
Course Title","教師
Instructor","選課人數
Enrollment Count","平均GPA
Average GPA","標準差
Standard Deviation",course,instructor_ref
110下,PE 206049,"網球初學
Tennis(basic)","鄭為仁CHENG, WEI-JEN",16,4.19,0.21,PE2060,3716528858201616772697871876973746978
110下,PE 206050,"羽球初學
Badminton","許仁豪HSU,JEN-HAO",35,3.75,0.46,PE2060,353772016135946728385746978726579
110下,PE 206051,"螺旋有氧
Vortex Aerobics","施惠方SZU, HUI-FANG",38,3.78,0.78,PE2060,26045248002604183908572857370657871
110下,PE 206052,"重量訓練
Weight Training","邱晨然CHIU,CHEN-JAN",38,3.62,0.61,PE2060,3704126216289826772738567726978746578
110下,PE 206053,"瑜珈提斯
Yogalates","黃惠芝HUANG, HUI-TZU",43,3.93,0.59,PE2060,4064324800334377285657871728573849085
110下,PE 206054,"排球
Volleyball","葉煌典HSIEH, HUANG-TIEN",51,3.75,0.45,PE2060,3386529004208567283736972728565787184736978
110下,PE 206056,"角力
Wrestling","劉振華FIU, CHEN-HUA",38,3.33,0.51,PE2060,21129253913377570738567726978728565
110下,PE 206057,"網球進階
Tennis(advance)","鄭為仁CHENG, WEI-JEN",16,3.96,1.04,PE2060,3716528858201616772697871876973746978
110下,PE 206058,"速度、敏捷及反應訓練
Speed, agility and quickness training","張祐華CHANG, YU-HUA",38,3.84,0.82,PE2060,24373310563377567726578718985728565
110下,PE 206059,"重量訓練
Weight Training","邱晨然CHIU,CHEN-JAN",39,3.88,0.2,PE2060,3704126216289826772738567726978746578
110下,PE 206060,"瑜珈提斯
Yogalates","黃惠芝HUANG, HUI-TZU",43,4.07,0.23,PE2060,4064324800334377285657871728573849085
110下,PE 206061,"羽球初學
Badminton","朱真儀CHU, CHEN-YI",35,3.58,0.79,PE2060,264173049520736677285677269788973
110下,PE 206062,"網球初學
Tennis(basic)","邵心平SHAO, HSIN-PING",14,4.28,0.08,PE2060,370452451524179837265797283737880737871
110下,PE 206063,"羽球初學
Badminton","朱真儀CHU, CHEN-YI",33,3.43,1.19,PE2060,264173049520736677285677269788973
110下,PE 206064,"網球初學
Tennis(basic)","邵心平SHAO, HSIN-PING",16,4.28,0.07,PE2060,370452451524179837265797283737880737871
110下,PE 206065,"爵士舞
Jazz Dance","黃靖琄HUANG,CHING-CHUAN",36,3.67,0.27,PE2060,406433874229700728565787167727378716772856578
110下,PE 206066,"武術散打
Physical Training:：san da","邱晨然CHIU,CHEN-JAN",40,3.93,0.33,PE2060,3704126216289826772738567726978746578
110下,PE 206067,"瑜珈提斯
Yogalates","許芸榛HSU, YUN-CHEN",38,3.92,0.16,PE2060,35377334642703572838589857867726978
110下,PE 206068,"慢壘初學
Softball","徐志翔HSU, CHIH-HSIANG",36,3.78,0.37,PE2060,24464245353272472838567727372728373657871
110下,PE 206069,"網球初學
Tennis(basic)","王汶琳WANG, WEN-LIN",16,3.59,0.4,PE2060,29579277662974787657871876978767378
110下,PE 206070,"排球
Volleyball","施惠方SZU, HUI-FANG",40,3.85,0.63,PE2060,26045248002604183908572857370657871
110下,PE 206071,"爵士舞
Jazz Dance","黃靖琄HUANG,CHING-CHUAN",36,3.73,0.52,PE2060,406433874229700728565787167727378716772856578
110下,PE 206072,"武術散打
Physical Training:：san da","邱晨然CHIU,CHEN-JAN",40,3.94,0.3,PE2060,3704126216289826772738567726978746578
110下,PE 206073,"高爾夫球
Golf","林琨瀚LIN, KUN-HAN",25,3.71,0.81,PE2060,265192973628698767378758578726578
110下,PE 206074,"桌球進階
Ping pong (advance)","吳德成WU, TE-CHENG",37,3.66,0.82,PE2060,215552450325104878584696772697871
110下,PE 206075,"健走與慢跑
Exercise walking and jogging","梁嘉文LIANG,CHIA-WEN",40,3.94,0.19,PE2060,267532202525991767365787167727365876978
110下,PE 206076,"羽球初學
Badminton","高子人KAO,TZU-JEN",36,4.11,0.26,PE2060,396402337620154756579849085746978
110下,PE 206077,"重量訓練
Weight Training","張祐華CHANG, YU-HUA",44,4.03,0.78,PE2060,24373310563377567726578718985728565
110下,PE 206078,"慢壘初學
Softball","徐志翔HSU, CHIH-HSIANG",41,3.73,0.44,PE2060,24464245353272472838567727372728373657871
110下,PE 206079,"游泳初學
Swimming(basic)","施秉宏SHIH, PING-HUNG",34,4.06,0.38,PE2060,260453117723439837273728073787172857871
110下,PE 206080,"網球初學
Tennis(basic)","王汶琳WANG, WEN-LIN",15,3.6,0.41,PE2060,29579277662974787657871876978767378
110下,PE 206081,"排球
Volleyball","施惠方SZU, HUI-FANG",41,3.96,0.69,PE2060,26045248002604183908572857370657871
110下,PE 206082,"健走與慢跑
Exercise walking and jogging","梁嘉文LIANG,CHIA-WEN",41,4.03,0.31,PE2060,267532202525991767365787167727365876978
110下,PE 206083,"武術散打進階
Physical Training:：san da (advance)","邱晨然CHIU,CHEN-JAN",33,3.51,1.1,PE2060,3704126216289826772738567726978746578
110下,PE 206084,"高爾夫球
Golf","林琨瀚LIN, KUN-HAN",26,3.9,0.17,PE2060,265192973628698767378758578726578
110下,PE 206085,"桌球進階
Ping pong (advance)","吳德成WU, TE-CHENG",41,4.02,0.39,PE2060,215552450325104878584696772697871
110下,PE 206086,"重量訓練
Weight Training","高子人KAO,TZU-JEN",39,4.09,0.15,PE2060,396402337620154756579849085746978
110下,PE 206087,"羽球初學
Badminton","朱真儀CHU, CHEN-YI",33,3.5,0.85,PE2060,264173049520736677285677269788973
110下,PE 206088,"水中有氧
Water aerobics","汪庭緣WANG, TING-YUAN",35,3.77,1.01,PE2060,277542423732227876578718473787189856578
110下,PE 206089,"籃球初學
Basketball(basic)","陳虔倖CHEN, CHIEN-HSIN",36,3.45,0.72,PE2060,38515343882050267726978677273697872837378
110下,PE 206090,"羽球初學
Badminton","朱真儀CHU, CHEN-YI",36,3.49,0.91,PE2060,264173049520736677285677269788973
110下,PE 206091,"水中有氧
Water aerobics","汪庭緣WANG, TING-YUAN",34,3.78,0.91,PE2060,277542423732227876578718473787189856578
110下,PE 206092,"網球初學
Tennis(basic)","簡敏惠CHIEN, MIN-HUI",16,4.03,1.04,PE2060,3177725935248006772736978777378728573
110下,PE 206093,"籃球進階
Basketball(advance)","陳虔倖CHEN, CHIEN-HSIN",41,3.31,0.67,PE2060,38515343882050267726978677273697872837378
110下,PE 206094,"流行舞蹈
Pop Dance","黃靖琄HUANG,CHING-CHUAN",38,3.76,0.65,PE2060,406433874229700728565787167727378716772856578
110下,PE 206095,"重量訓練
Weight Training","林琨瀚LIN, KUN-HAN",37,3.99,0.12,PE2060,265192973628698767378758578726578
110下,PE 206096,"適應體育
Adapted Physical Education","劉振華FIU, CHEN-HUA",12,3.41,0.66,PE2060,21129253913377570738567726978728565
110下,PE 206097,"國際標準舞
Ballroom Dancing",曾建嘉ZENG JIAN-JIA,39,3.91,0.3,PE2060,2636624314220259069787174736578747365
110下,PE 206098,"國際標準舞
Ballroom Dancing",曾建嘉ZENG JIAN-JIA,30,3.89,0.76,PE2060,2636624314220259069787174736578747365
110下,PE 206099,"柔道
Judo","劉振華FIU, CHEN-HUA",37,3.44,0.76,PE2060,21129253913377570738567726978728565
110下,PE 206101,"羽球初學
Badminton","梁嘉文LIANG,CHIA-WEN",34,4.13,0.27,PE2061,267532202525991767365787167727365876978
110下,PE 206102,"重量塑身
Weight body shape","王嬿婷WANG, YEN-TING",34,3.61,0.59,PE2061,2957923359231598765787189697884737871
110下,PE 206103,"迷你網球
Mini tennis","梁龍鏡LIANG, LUNG-CHING",25,4.06,0.32,PE2061,2675340845378577673657871768578716772737871
110下,PE 206104,"適應體育
Adapted Physical Education","梁嘉文LIANG,CHIA-WEN",6,4.2,0.14,PE2061,267532202525991767365787167727365876978
110下,PE 206105,"桌球初學
Ping pong(basic)","錢明福CHIEN, MING-FU",28,4.06,0.28,PE2061,3766626126311196772736978777378717085
110下,PE 206106,"重量訓練
Weight Training","梁嘉文LIANG,CHIA-WEN",40,4.29,0.07,PE2061,267532202525991767365787167727365876978
110下,PE 206107,"桌球初學
Ping pong(basic)","錢明福CHIEN, MING-FU",28,4.08,0.19,PE2061,3766626126311196772736978777378717085
110下,PE 206108,"爵士舞
Jazz Dance","黃靖琄HUANG,CHING-CHUAN",34,3.54,0.81,PE2061,406433874229700728565787167727378716772856578
110下,PE 206109,"高爾夫球
Golf","張嘉洲CHANG, CHIA-CHOU",26,3.62,0.74,PE2061,24373220252795467726578716772736567727985
110下,PE 206110,"有氧舞蹈
Aerobics dancing","黃靖琄HUANG,CHING-CHUAN",39,3.83,0.19,PE2061,406433874229700728565787167727378716772856578
110下,PE 206111,"瑜珈初學
Yoga(basic)","鄭麗媛CHENG, LI-YUAN",38,4.04,0.31,PE2061,3716540599231956772697871767389856578
110下,PE 206112,"籃球初學
Basketball(basic)","李平鴻LEE, PING-HUNG",43,3.88,0.5,PE2061,2644624179402517669698073787172857871
110下,PE 206113,"重量訓練
Weight Training","王嬿婷WANG, YEN-TING",38,3.78,0.58,PE2061,2957923359231598765787189697884737871
110下,PE 206114,"高爾夫球
Golf","張嘉洲CHANG, CHIA-CHOU",28,3.87,0.2,PE2061,24373220252795467726578716772736567727985
110下,PE 206115,"重量塑身
Weight body shape","王嬿婷WANG, YEN-TING",36,3.62,0.81,PE2061,2957923359231598765787189697884737871
110下,PE 206116,"舞蹈即興創作
Dance Improvisation","王嬿婷WANG, YEN-TING",33,3.71,0.35,PE2061,2957923359231598765787189697884737871
110下,PE 206117,"排球初學
Volleyball (basic)","王俊盛WANG, CHUN-SHENG",43,4.08,0.41,PE2061,29579204263042787657871677285788372697871
110下,PE 206118,"重量塑身
Weight body shape","王嬿婷WANG, YEN-TING",34,3.85,0.19,PE2061,2957923359231598765787189697884737871
110下,PE 206119,"排球初學
Volleyball (basic)","王俊盛WANG, CHUN-SHENG",43,4.11,0.37,PE2061,29579204263042787657871677285788372697871
110下,PE 206120,"健走體適能
Exercise walking and Physical fitness","張祐華CHANG, YU-HUA",37,3.93,0.51,PE2061,24373310563377567726578718985728565
110下,PE 206121,"排球
Volleyball","葉煌典HSIEH, HUANG-TIEN",43,3.34,0.6,PE2061,3386529004208567283736972728565787184736978
110下,PE 206122,"籃球初學
Basketball(basic)","陳虔倖CHEN, CHIEN-HSIN",34,3.37,0.72,PE2061,38515343882050267726978677273697872837378
110下,PE 206123,"籃球初學
Basketball(basic)","陳虔倖CHEN, CHIEN-HSIN",36,3.48,0.73,PE2061,38515343882050267726978677273697872837378
110下,PE 206124,"羽球進階
Badminton(advance)","許仁豪HSU,JEN-HAO",31,3.64,0.8,PE2061,353772016135946728385746978726579
110下,PE 206125,"羽球初學
Badminton","許仁豪HSU,JEN-HAO",38,3.5,0.81,PE2061,353772016135946728385746978726579
110下,PE 333001,"羽球校隊男
Physical Education","許仁豪HSU,JEN-HAO",19,4.06,0.25,PE3330,353772016135946728385746978726579
110下,PE 333002,"羽球校隊女
Physical Education","許仁豪HSU,JEN-HAO",18,4.0,0.26,PE3330,353772016135946728385746978726579
110下,PE 333003,"羽球校隊公開組
Physical education","許仁豪HSU,JEN-HAO",7,4.04,0.3,PE3330,353772016135946728385746978726579
110下,PE 333004,"排球校隊男
Physical Education","施惠方SZU, HUI-FANG",15,4.16,0.15,PE3330,26045248002604183908572857370657871
110下,PE 333005,"排球校隊男公開組
Physical education",體育室,10,4.24,0.12,PE3330,396363294623460
110下,PE 333006,"排球校隊女
Physical Education","施惠方SZU, HUI-FANG",22,4.15,0.18,PE3330,26045248002604183908572857370657871
110下,PE 333007,"游泳校隊
Physical education","施秉宏SHIH, PING-HUNG",27,3.84,0.86,PE3330,260453117723439837273728073787172857871
110下,PE 333008,"游泳校隊公開組
Physical education",體育室,9,3.3,0.86,PE3330,396363294623460
110下,PE 333009,"射箭校隊公開組
Physical education",體育室,4,4.08,0.25,PE3330,396363294623460
110下,PE 333010,"拳擊校隊公開組
Physical education",體育室,5,3.68,0.5,PE3330,396363294623460
110下,PE 333011,"籃球校隊男
Physical Education",體育室,19,4.22,0.16,PE3330,396363294623460
110下,PE 333012,"籃球校隊女
Physical Education","謝文偉HSIEH, WEN-WEI",23,4.05,0.29,PE3330,3561325991205537283736972876978876973
110下,PE 333013,"網球校隊男
Physical Education","鄭為仁CHENG, WEI-JEN",9,4.3,0.0,PE3330,3716528858201616772697871876973746978
110下,PE 333014,"網球校隊女
Physical Education","鄭為仁CHENG, WEI-JEN",6,4.3,0.0,PE3330,3716528858201616772697871876973746978
110下,PE 333015,"桌球校隊男
Physical Education","吳德成WU, TE-CHENG",25,3.96,0.26,PE3330,215552450325104878584696772697871
110下,PE 333016,"桌球校隊女
Physical Education","吳德成WU, TE-CHENG",18,4.08,0.22,PE3330,215552450325104878584696772697871
110下,PE 333017,"棒球校隊男
Physical Education","林琨瀚LIN, KUN-HAN",22,4.3,0.0,PE3330,265192973628698767378758578726578
110下,PE 333019,"田徑校隊
Physical education","周宜辰CHOU, YI-CHEN",19,3.91,0.42,PE3330,21608234523678467727985897367726978
110下,PE 333020,"手球校隊
Physical education",體育室,16,2.78,0.84,PE3330,396363294623460
110下,PE 333021,"田徑校隊公開組
Physical Education","周宜辰CHOU, YI-CHEN",8,4.04,0.23,PE3330,21608234523678467727985897367726978
110下,PHIL 501100,"書報討論一
Seminar(I)","陳思廷CHEN, SZU-TING
簡士傑JIAN, SHR-JIE",11,3.87,0.48,PHIL5011,385152460524311677269788390858473787131777227632062574736578837282747369
110下,PHYS 102001,"普通物理實驗二
General Physics Laboratory (II)","王立邦WANG, LI-BANG",37,3.76,0.53,PHYS1020,29579314353703087657871767366657871
110下,PHYS 102002,"普通物理實驗二
General Physics Laboratory (II)","王立邦WANG, LI-BANG",36,3.85,0.7,PHYS1020,29579314353703087657871767366657871
110下,PHYS 102003,"普通物理實驗二
General Physics Laboratory (II)","王立邦WANG, LI-BANG",48,3.94,0.53,PHYS1020,29579314353703087657871767366657871
110下,PHYS 102005,"普通物理實驗二
General Physics Laboratory (II)","林志明LIN, CHIH-MING",42,3.37,0.79,PHYS1020,2651924535261267673786772737277737871
110下,PHYS 102006,"普通物理實驗二
General Physics Laboratory (II)","林志明LIN, CHIH-MING",44,3.82,0.37,PHYS1020,2651924535261267673786772737277737871
110下,PHYS 102007,"普通物理實驗二
General Physics Laboratory (II)","林志明LIN, CHIH-MING",36,3.66,0.49,PHYS1020,2651924535261267673786772737277737871
110下,PHYS 102009,"普通物理實驗二
General Physics Laboratory (II)","張稚卿CHANG, JYH-CHING",33,3.17,0.55,PHYS1020,24373312582137567726578717489726772737871
110下,PHYS 102010,"普通物理實驗二
General Physics Laboratory (II)","張稚卿CHANG, JYH-CHING",21,3.32,0.67,PHYS1020,24373312582137567726578717489726772737871
110下,PHYS 102011,"普通物理實驗二
General Physics Laboratory (II)","張稚卿CHANG, JYH-CHING",32,3.4,0.48,PHYS1020,24373312582137567726578717489726772737871
110下,PHYS 102013,"普通物理實驗二
General Physics Laboratory (II)","施宙聰SHY, JOW-TSONG",47,3.24,1.04,PHYS1020,2604523449328808372897479878483797871
110下,PHYS 102014,"普通物理實驗二
General Physics Laboratory (II)","施宙聰SHY, JOW-TSONG",40,3.1,1.07,PHYS1020,2604523449328808372897479878483797871
110下,PHYS 102015,"普通物理實驗二
General Physics Laboratory (II)","施宙聰SHY, JOW-TSONG",47,3.33,0.9,PHYS1020,2604523449328808372897479878483797871
110下,PHYS 102016,"普通物理實驗二
General Physics Laboratory (II)","施宙聰SHY, JOW-TSONG",49,3.52,0.49,PHYS1020,2604523449328808372897479878483797871
110下,PHYS 102017,"普通物理實驗二
General Physics Laboratory (II)","洪雪行HUNG, HSUEH-HSING",50,3.8,0.37,PHYS1020,2794638634348927285787172838569727283737871
110下,PHYS 102018,"普通物理實驗二
General Physics Laboratory (II)","洪雪行HUNG, HSUEH-HSING",49,3.68,0.66,PHYS1020,2794638634348927285787172838569727283737871
110下,PHYS 102019,"普通物理實驗二
General Physics Laboratory (II)","洪雪行HUNG, HSUEH-HSING",50,3.76,0.46,PHYS1020,2794638634348927285787172838569727283737871
110下,PHYS 102020,"普通物理實驗二
General Physics Laboratory (II)","施宙聰SHY, JOW-TSONG",10,3.4,0.91,PHYS1020,2604523449328808372897479878483797871
110下,PHYS 114000,"普通物理二(物理系
)General Physics (II)","唐述中TANG, SHU-JUNG",120,2.53,1.41,PHYS1140,2177636848200138465787183728574857871
110下,PHYS 114301,"普通物理Ｂ二
General Physics B (II)","張稚卿CHANG, JYH-CHING",74,2.66,1.06,PHYS1143,24373312582137567726578717489726772737871
110下,PHYS 114303,"普通物理Ｂ二
General Physics B (II)","林志明LIN, CHIH-MING",123,3.51,1.2,PHYS1143,2651924535261267673786772737277737871
110下,PHYS 114304,"普通物理Ｂ二
General Physics B (II)",鄭弘泰HORNG-TAY JENG,160,3.09,1.3,PHYS1143,371652434427888727982787184658974697871
110下,PHYS 114305,"普通物理Ｂ二
General Physics B (II)","張祥光CHANG, HSIANG-KUANG",119,3.39,0.97,PHYS1143,24373310772080967726578717283736578717585657871
110下,PHYS 114306,"普通物理Ｂ二
General Physics B (II)","徐斌睿HSU, PIN-JUI",100,3.18,1.18,PHYS1143,244642599630591728385807378748573
110下,PHYS 114307,"普通物理Ｂ二
General Physics B (II)","霍夫曼Hoffmann,Germar",88,2.94,1.32,PHYS1143,38669228272636472111102102109971101107110111410997114
110下,PHYS 114308,"普通物理Ｂ二
General Physics B (II)","王立邦WANG, LI-BANG",142,3.14,1.04,PHYS1143,29579314353703087657871767366657871
110下,PHYS 114401,"普通物理Ａ二
General Physics A (II)","蘇雲良SOO, YUN-LIANG",106,2.58,1.5,PHYS1144,3431138642333918379798985787673657871
110下,PHYS 114403,"普通物理Ａ二
General Physics A (II)","洪在明HUNG, TSAI-MING",102,2.81,1.29,PHYS1144,279462231226126728578718483657377737871
110下,PHYS 115000,"普通物理一(物理系
)General Physics (I)","林晏詳LIN, YEN-HSIANG",54,3.54,1.2,PHYS1150,265192619135443767378896978728373657871
110下,PHYS 211000,"應用數學一
Applied Mathematics (I)","林秀豪LIN, HSIU-HAU",96,2.31,1.67,PHYS2110,26519311683594676737872837385726585
110下,PHYS 222000,"理論力學二
Theoretical Mechanics (II)","陳惠茹CHEN, HUEI-RU",43,2.9,1.01,PHYS2220,38515248003359367726978728569738285
110下,PHYS 232000,"電磁學二
Electromagnetism II","張維甫CHANG, WE-FU",74,3.03,0.96,PHYS2320,243733217329995677265787187697085
110下,PHYS 242000,"普通天文學二
General Astronomy (II)",江國興ALBERT KONG,34,3.71,0.62,PHYS2420,27743222833328865766669828475797871
110下,PHYS 245000,"近代物理導論
Introduction to Modern Physics","洪在明HUNG, TSAI-MING",42,3.25,1.0,PHYS2450,279462231226126728578718483657377737871
110下,PHYS 290000,"計算物理概論
Computation for Physics","江瑛貴JIANG, ING-GUEY",30,4.02,0.49,PHYS2900,277432978736020747365787173787171856989
110下,PHYS 301001,"物理實驗技術
Experimental Technique in Physics","林登松LIN, DENG-SUNG",23,3.27,0.45,PHYS3010,2651930331264947673786869787183857871
110下,PHYS 301002,"物理實驗技術
Experimental Technique in Physics","林登松LIN, DENG-SUNG",30,3.36,0.49,PHYS3010,2651930331264947673786869787183857871
110下,PHYS 302001,"光學實驗
Optics Laboratory","余怡德YU, I-TE",11,3.89,0.23,PHYS3020,2031324609245038985738469
110下,PHYS 309000,"應用電子學一
Applied Electronics","陳正中CHEN, CHENG-CHUNG",37,3.36,1.3,PHYS3090,3851527491200136772697867726978716772857871
110下,PHYS 311000,"物理數學
Mathematical Methods for Physicists","林秀豪LIN, HSIU-HAU",26,3.2,1.47,PHYS3110,26519311683594676737872837385726585
110下,PHYS 326000,"熱統計物理二
Thermal and Statistical Physics II","吳國安WU, KUO-AN",15,3.47,0.75,PHYS3260,21555222832343387857585796578
110下,PHYS 334000,"光學二
Optics (II)","余怡德YU, I-TE",21,3.4,0.96,PHYS3340,2031324609245038985738469
110下,PHYS 346000,"量子物理二
Quantum Physics (II)","徐百嫻HSU, PAI-HSIEN",116,2.45,0.99,PHYS3460,2446430334232917283858065737283736978
110下,PHYS 392000,"基礎天文觀測
Fundamentals of Observational Astronomy","賴詩萍LAI, SHIH-PING",4,4.0,0.0,PHYS3920,3608435433338057665738372737280737871
110下,PHYS 401200,"計算物理
Computational Physics","陳柏中CHEN, PO-CHUNG",8,4.04,0.23,PHYS4012,3851526575200136772697880796772857871
110下,PHYS 432000,"相對論導論二
Introduction to Relativity (II)","周定一CHOU, DEAN-YI",6,2.6,1.43,PHYS4320,21608234501996867727985686965788973
110下,PHYS 434000,"近代宇宙學導論
Introduction to Modern Cosmology","後藤友嗣GOTO, TOMOTSUGU",24,3.95,0.31,PHYS4340,2446034276214512198771798479847977798483857185
110下,PHYS 452000,"基本粒子物理導論二
Intro. Elem. Particle Physics (II)","曾柏彥TSENG, PO-YEN",11,3.29,1.32,PHYS4520,26366265752442184836978718079896978
110下,PHYS 463000,"原子分子物理導論
Introduction to Atomic and Molecular Physics",童世光SHIH-KUANG TUNG,18,3.54,1.13,PHYS4630,31461199902080983727372758565787184857871
110下,PHYS 465000,"光電物理導論
Introduction to Optoelectronics","褚志崧CHUU, CHIH-SUNG",33,3.44,1.06,PHYS4650,350982453523847677285856772737283857871
110下,PHYS 472000,"固態物理導論二
Introduction to Solid State Physics II","王道維WANG, DAW-WEI",9,3.19,0.95,PHYS4720,29579369473217387657871686587876973
110下,PHYS 480000,"黑洞天文物理導論
Introduction to Black Hole Astrophysics","楊湘怡YANG, HSIANG-YI",15,3.83,0.63,PHYS4800,269542824824609896578717283736578718973
110下,PHYS 492000,"專題研究二
Undergraduate Research (II)",指導教授,21,4.23,0.18,PHYS4920,25351235662594525480
110下,PHYS 521000,"統計力學一
Statistical Mechanics (I)","黃一平HUANG,YI-PING",79,2.86,1.24,PHYS5210,4064319968241797285657871897380737871
110下,PHYS 524500,"量子計算
Quantum Computing","蘇正耀SU, ZHENG-YAO",17,3.65,0.59,PHYS5245,34311274913276883859072697871896579
110下,PHYS 532000,"電動力學二
Electrodynamics (II)","張存續CHANG, TSUN-HSU",60,3.57,0.67,PHYS5320,243732338432396677265787184838578728385
110下,PHYS 535000,"離子體物理
Plasma Physics","張存續CHANG, TSUN-HSU",4,4.08,0.25,PHYS5350,243732338432396677265787184838578728385
110下,PHYS 539000,"超穎材料物理一
Metamaterial Physics I","果尚志GWO, SHANGJR",9,3.82,1.35,PHYS5390,26524235782453571877983726578717482
110下,PHYS 542000,"量子力學二
Quantum Mechanics (II)","牟中瑜MOU, CHUNG-YU",58,2.9,1.32,PHYS5420,29279200132978877798567728578718985
110下,PHYS 553000,"加速器物理一
Accelerator Physics (I)","周炳榮CHOU, PING-JUNG",23,3.71,0.45,PHYS5530,216082885127054677279858073787174857871
110下,PHYS 572000,"凝態物理二
Condensed Matter Physics(II)","張博堯CHANG, PO-YAO",4,3.98,0.41,PHYS5720,24373213382257567726578718079896579
110下,PHYS 573000,"半導體物理
Semiconductor Physics","徐瑋廷HSU, WEI-TING",40,3.63,0.8,PHYS5730,24464297712431172838587697384737871
110下,PHYS 585500,"非線性動力學與混沌
Nonlinear Dynamics and Chaos","吳國安WU, KUO-AN",15,3.81,0.42,PHYS5855,21555222832343387857585796578
110下,PHYS 587000,"雷射物理與應用一
Laser Physics and Applications (I)","劉怡維LIU, I-WEI",13,3.26,1.01,PHYS5870,21129246093217376738573876973
110下,PHYS 591000,"物理與人工智慧
(AI)實作導論Hands-on Artificial Intelligence (AI)","徐百嫻HSU, PAI-HSIEN",13,4.06,0.31,PHYS5910,2446430334232917283858065737283736978
110下,PHYS 594000,"專題討論二
Colloquium (Ⅱ)","劉怡維LIU, I-WEI",64,3.92,0.39,PHYS5940,21129246093217376738573876973
110下,PHYS 596001,"書報討論
--凝態二Seminar--Condensed Matter II","牟中瑜MOU, CHUNG-YU",25,3.52,0.37,PHYS5960,29279200132978877798567728578718985
110下,PHYS 596002,"書報討論
--原子分子光學二Seminar--AMO II","褚志崧CHUU, CHIH-SUNG",21,4.0,0.53,PHYS5960,350982453523847677285856772737283857871
110下,PHYS 596003,"書報討論
--粒子二Seminar--Particle Physics II",朱創新CHONG-SUN CHU,5,3.86,0.48,PHYS5960,2641721109260326772797871838578677285
110下,PHYS 597001,"物理專題
--物理估計Special topic: Back-of-the-Envelope Physics","張維甫CHANG, WE-FU",23,4.06,0.28,PHYS5970,243733217329995677265787187697085
110下,PHYS 597002,"物理專題
--計算物理Special Topic: Computational Physics","陳柏中CHEN, PO-CHUNG",5,4.18,0.15,PHYS5970,3851526575200136772697880796772857871
110下,PHYS 597003,"物理專題
--近代物理發展史Special Topic: History of Modern Physics","周定一CHOU, DEAN-YI",13,3.14,1.12,PHYS5970,21608234501996867727985686965788973
110下,PHYS 597004,"物理專題
--凝態計算物理Special Topic : Computational Condensed Matter Physics",鄭弘泰HORNG-TAY JENG,6,4.15,0.23,PHYS5970,371652434427888727982787184658974697871
110下,PHYS 598000,"粒子天文物理學
Particle Astrophysics","史馬丁SPINRATH, MARTIN",6,4.1,0.22,PHYS5980,2149039340199698380737882658472776582847378
110下,PHYS 641000,"高等量子力學
Advanced Quantum Mechanics",朱創新CHONG-SUN CHU,8,3.43,0.37,PHYS6410,2641721109260326772797871838578677285
110下,PHYS 651000,"基本粒子物理一
Elementary Particle Physics (I)",張敬民CHEUNG KING MAN,11,2.96,1.56,PHYS6510,24373259642766567726985787175737871776578
110下,PME 101500,"工場實習一
Work Shop Practices (I)",動機系,46,3.47,0.38,PME1015,212052723131995
110下,PME 101601,"工場實習
Work Shop Practices","王培仁WANG, PEI-JEN
蘇國雄SU, KUO-HSIUNG",62,3.22,0.45,PME1016,295792252120161876578718069737469783431122283385968385758579728373857871
110下,PME 101602,"工場實習
Work Shop Practices","王培仁WANG, PEI-JEN
張金榮CHANG,JIN-RONG",58,3.21,0.37,PME1016,29579225212016187657871806973746978243733732927054677265787174737882797871
110下,PME 101801,"程式設計
Programming Design","吳貞興WU, CHEN-HSING",61,2.95,1.33,PME1018,2155535998332888785677269787283737871
110下,PME 101802,"程式設計
Programming Design","丁川康TING, CHUAN-KANG",64,2.55,1.41,PME1018,19969240292424784737871677285657875657871
110下,PME 120100,"機器人技術與實作
Design and Implementation of Robot","吳國彰WU, KUO-CHANG",13,3.49,0.49,PME1201,21555222832443287857585796772657871
110下,PME 134101,"應用力學一
Applied Mechanics I","江國寧CHIANG, KUO-NING",69,3.15,1.04,PME1341,27743222832352767727365787175857978737871
110下,PME 134102,"應用力學一
Applied Mechanics I","王偉中WANG, WEI-CHUNG",69,3.01,0.85,PME1341,295792055320013876578718769736772857871
110下,PME 200201,"工程數學二
Engineering Mathematics II","田孟軒TIEN, MENG-HSUAN",69,3.08,1.16,PME2002,30000233913656284736978776978717283856578
110下,PME 200202,"工程數學二
Engineering Mathematics II","張敬CHANG, CHING",65,3.07,1.08,PME2002,243732596467726578716772737871
110下,PME 210401,"基礎熱流學二
Thermal and fluid Science (II)","楊佩良YANG, PATRICIA JIANN",54,2.67,1.51,PME2104,2695420329333918965787180658482736773657473657878
110下,PME 210402,"基礎熱流學二
Thermal and fluid Science (II)","王訓忠WONG, SHWIN-CHUNG",61,2.81,1.33,PME2104,2957935347245448779787183728773786772857871
110下,PME 234201,"應用力學二
Applied Mechanics (II)","李昌駿LEE, CHANG-CHUN",56,2.81,1.28,PME2342,264462612439423766969677265787167728578
110下,PME 234202,"應用力學二
Applied Mechanics (II)","李昌駿LEE, CHANG-CHUN",66,2.88,1.32,PME2342,264462612439423766969677265787167728578
110下,PME 242501,"機動學
Kinematics of Machinery","覺元彙CHUEH, YUAN-HUI",48,3.32,0.79,PME2425,352582080324409677285697289856578728573
