0,1,2,3,4,5,6,7,8,9,10,11
11110LANG200027,            中高級選讀英文-小說選讀Selected English Novels,2,      T7T8,      GEN II綜二103／容量48,"李偉哲LEE, WEI-CHE",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",13,       , ,
11110LANG200031,            中高級選讀英文-小說選讀Selected English Novels,2,      W5W6,      GEN II綜二201／容量38,"徐桂平HSU, KUI-PING",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200032,            中高級選讀英文-學術英語聽力Academic Listening Training,2,      W5W6,      GEN II綜二202／容量45,"林嘉瑜LIN, CHIA-YU",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200033,            中高級選讀英文-學術論文寫作Academic Writing,2,      W5W6,      EDU教  102／容量36,"黃滿庭HUANG, MAN-TING",16,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",11,       , ,
11110LANG200034,            中高級選讀英文-職場英語口語表達Oral Communication for Professional Contexts,2,      W5W6,      GEN II綜二104／容量58,"彭明玉PENG, MING-YU",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200035,            中高級選讀英文-短篇故事選讀Selected English Short Stories,2,      W7W8,      GEN II綜二201／容量38,"徐桂平HSU, KUI-PING",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200036,            中高級選讀英文-中英文筆譯Chinese-English Translation,2,      W7W8,      GEN II綜二104／容量58,"王遠洋WANG, YUAN-YANG",20,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",13,       , ,
11110LANG200041,            中高級選讀英文-詞彙與閱讀Vocabulary and Reading,2,      R3R4,      GEN II綜二108／容量70,"張華芸CHANG, HUA-YUN",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200042,            中高級選讀英文-英文批判閱讀與寫作English Critical Reading and Writing,2,      R3R4,      GEN II綜二202／容量45,"林嘉瑜LIN, CHIA-YU",16,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",8,       , ,
11110LANG200043,            中高級選讀英文-職場英語口語表達Oral Communication for Professional Contexts,2,      R3R4,      GEN II綜二104／容量58,"彭明玉PENG, MING-YU",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200044,            中高級選讀英文-英文篇章寫作English Essay Writing,2,      R3R4,      GEN II綜二103／容量48,"蔣光煌CHIANG,KUANG-HUANG",16,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",10,       , ,
11110LANG200045,            中高級選讀英文-新聞英文選讀Journalistic English,2,      R5R6,      GEN II綜二203／容量52,"劉文貞LIU, WEN-CHEN",24,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200046,            中高級選讀英文-詞彙與閱讀Vocabulary and Reading,2,      R5R6,      GEN II綜二108／容量70,"張華芸CHANG, HUA-YUN",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200047,            中高級選讀英文-新聞英文選讀Journalistic English,2,      R5R6,      GEN II綜二202／容量45,"林靜枝LIN, CHING-CHIH",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200048,            中高級選讀英文-中英文筆譯Chinese-English Translation,2,      R5R6,      GEN II綜二103／容量48,"張雅淳CHANG, YA-TSUN",20,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",13,       , ,
11110LANG200049,            中高級選讀英文-新聞英文選讀Journalistic English,2,      R7R8,      GEN II綜二202／容量45,"林靜枝LIN, CHING-CHIH",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,頂標生,前標生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200061,            中級選讀英文-辦公室口語溝通Oral Communication in Workplace,2,      M5M6,      GEN II綜二104／容量58,"吳宇晴WU, YU-QING",24,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,中級生,初級生《不接受加簽 No extra selection》         ",16,       , ,
11110LANG200062,            中級選讀英文-詞彙與閱讀Vocabulary and Reading,2,      T3T4,      GEN II綜二201／容量38,"汪友于WANG,  YO-YU",30,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,中級生,初級生《不接受加簽 No extra selection》         ",20,       , ,
11110LANG200063,            中級選讀英文-商用短信寫作Business Letters and Email Messages,2,      T7T8,      GEN II綜二204／容量68,"黃佩如HUANG, PEI-JU",16,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,中級生,初級生《不接受加簽 No extra selection》         ",11,       , ,
11110LANG200064,            中級選讀英文-英語發音練習English Pronunciation,2,      W5W6,      EDU教  103／容量36,"吳聖鵬WU, SHENG-PENG",0,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 大學部2年級,中級生,初級生優先，第3次選課起開放全校修習《不接受加簽 No extra selection》         ",0,       , ,
11110LANG200065,            中級選讀英文-英語發音練習English Pronunciation,2,      T3T4,      Nanda南大9204／容量55,"吳聖鵬WU, SHENG-PENG",0,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 大學部2年級,中級生,初級生優先，第3次選課起開放全校修習《不接受加簽 No extra selection》         ",0,       , ,
11110LANG200066,            中級選讀英文-辦公室口語溝通Oral Communication in Workplace,2,      T5T6,      Nanda南大9105／容量55,"吳宇晴WU, YU-QING",24,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,中級生,初級生《不接受加簽 No extra selection》         ",16,       , ,
11110LANG200067,            中級選讀英文-生活英語聽講Daily English Listening and Speaking,2,      R5R6,      Nanda南大1405／容量46,蔡佩蓉KATHERINE TSAI,24,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,中級生,初級生《不接受加簽 No extra selection》         ",16,       , ,
11110LANG200068,            中級選讀英文-辦公室口語溝通Oral Communication in Workplace,2,      R7R8,      Nanda南大9104／容量55,"林玉書LIN, YU-SHU",24,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,中級生,初級生《不接受加簽 No extra selection》         ",16,       , ,
11110LANG200069,            中級選讀英文-生活英語聽講Daily English Listening and Speaking,2,      F5F6,      Nanda南大2104／容量63,蔡佩蓉KATHERINE TSAI,24,"/Offered in English 1、2選:限同級數大二生，3選:限同級數大三、大四生，加退選:開放同級數大二至大四生。 限大學部3年級4年級,中級生,初級生《不接受加簽 No extra selection》         ",16,       , ,
11110LANG500001,            學術英語聽講訓練Academic English Listening & Oral Training,3,      MnM5M6,      GEN II綜二202／容量45,"林天文LIN, TIEN-WEN",24,/Offered in English 限碩士班博士班《不接受加簽 No extra selection》         ,5,       , ,
11110LANG500002,            演說與簡報Public Speaking and Presentation,3,      MnM5M6,      EDU教  103／容量36,"陳惠芬CHEN, HUI-FEN",20,/Offered in English 限碩士班博士班《不接受加簽 No extra selection》         ,0,       , ,
11110LANG500003,            科技英文寫作Technical and Scientific English Writing,3,      T3T4Tn,      GEN II綜二203／容量52,"黃芸茵HUANG, YUN-YIN",15,/Offered in English 限碩士班博士班《不接受加簽 No extra selection》         ,15,       , ,
11110LANG500004,            學術英語聽講訓練Academic English Listening & Oral Training,3,      TnT5T6,      GEN II綜二202／容量45,"林天文LIN, TIEN-WEN",24,/Offered in English 限碩士班博士班《不接受加簽 No extra selection》         ,3,       , ,
11110LANG500005,            學術閱讀與討論Academic English Reading & Discussion,3,      TnT5T6,      GEN II綜二201／容量38,"汪友于WANG,  YO-YU",24,/Offered in English 限碩士班博士班《不接受加簽 No extra selection》         ,3,       , ,
11110LANG500006,            科技英文寫作Technical and Scientific English Writing,3,      T7T8T9,      GEN II綜二203／容量52,"黃芸茵HUANG, YUN-YIN",15,/Offered in English 限碩士班博士班《不接受加簽 No extra selection》         ,15,       , ,
11110LANG500007,            演說與簡報Public Speaking and Presentation,3,      W3W4Wn,      GEN II綜二203／容量52,"黃芸茵HUANG, YUN-YIN",20,/Offered in English 限碩士班博士班《不接受加簽 No extra selection》         ,0,       , ,
