0,1,2,3,4,5,6,7,8
11110PHYS101002,普通物理實驗一General Physics Laboratory (I),物理系,M5M6M7M8,57/57,0,57,15,
11110PHYS101003,普通物理實驗一General Physics Laboratory (I),物理系,M5M6M7M8,55/55,0,55,12,
11110PHYS101004,普通物理實驗一General Physics Laboratory (I),物理系,M5M6M7M8,55/55,0,55,11,
11110PHYS101005,普通物理實驗一General Physics Laboratory (I),"林志明LIN, CHIH-MING",T5T6T7T8,60/60,0,60,10,
11110PHYS101006,普通物理實驗一General Physics Laboratory (I),"林志明LIN, CHIH-MING",T5T6T7T8,60/60,0,60,11,
11110PHYS101007,普通物理實驗一General Physics Laboratory (I),物理系,T5T6T7T8,61/61,0,61,16,
11110PHYS101008,普通物理實驗一General Physics Laboratory (I),物理系,T5T6T7T8,66/66,0,66,22,
11110PHYS101009,普通物理實驗一General Physics Laboratory (I),"張稚卿CHANG, JYH-CHING",W5W6W7W8,50/50,0,50,8,
11110PHYS101010,普通物理實驗一General Physics Laboratory (I),"張稚卿CHANG, JYH-CHING",W5W6W7W8,50/50,0,50,3,
11110PHYS101011,普通物理實驗一General Physics Laboratory (I),物理系,W5W6W7W8,55/55,0,55,15,
11110PHYS101012,普通物理實驗一(增開)General Physics Laboratory (I),物理系,W5W6W7W8,55/55,0,55,9,
11110PHYS101013,普通物理實驗一General Physics Laboratory (I),"洪雪行HUNG, HSUEH-HSING",R5R6R7R8,63/63,0,63,11,
11110PHYS101014,普通物理實驗一General Physics Laboratory (I),"洪雪行HUNG, HSUEH-HSING",R5R6R7R8,63/63,0,63,6,
11110PHYS101015,普通物理實驗一General Physics Laboratory (I),物理系,R5R6R7R8,50/50,0,50,14,
11110PHYS101016,普通物理實驗一General Physics Laboratory (I),物理系,R5R6R7R8,50/50,0,50,11,
11110PHYS101017,普通物理實驗一General Physics Laboratory (I),物理系,F5F6F7F8,55/55,0,55,11,
11110PHYS101018,普通物理實驗一General Physics Laboratory (I),物理系,F5F6F7F8,55/55,0,55,5,
11110PHYS101019,普通物理實驗一General Physics Laboratory (I),物理系,F5F6F7F8,55/55,0,55,5,
11110PHYS113000,普通物理一(物理系)General Physics (I),"唐述中TANG, SHU-JUNG",T3T4R3R4,105/105,0,105,14,
11110PHYS113301,普通物理Ｂ一General Physics B (I),童世光SHIH-KUANG TUNG,T1T2F1F2,140/140,0,140,91,
11110PHYS113302,普通物理Ｂ一(已分組)General Physics B (I),"王道維WANG, DAW-WEI",T1T2F1F2,140/140,0,140,0,
11110PHYS113303,普通物理Ｂ一General Physics B (I),"林晏詳LIN, YEN-HSIANG",T1T2F1F2,160/120,40,120,64,
11110PHYS113304,普通物理Ｂ一General Physics B (I),鄭弘泰HORNG-TAY JENG,T1T2F1F2,140/140,0,140,108,
11110PHYS113305,普通物理Ｂ一General Physics B (I),"張祥光CHANG, HSIANG-KUANG",T1T2F1F2,135/135,0,135,84,
11110PHYS113306,普通物理Ｂ一General Physics B (I),"林志明LIN, CHIH-MING",T1T2F1F2,140/140,0,140,63,
11110PHYS113307,普通物理Ｂ一General Physics B (I),"張稚卿CHANG, JYH-CHING",T1T2F1F2,110/110,0,110,57,
11110PHYS113401,普通物理Ａ一General Physics A (I),"蘇雲良SOO, YUN-LIANG",T3T4R3R4,110/110,0,110,65,
11110PHYS113402,普通物理Ａ一General Physics A (I),"洪雪行HUNG, HSUEH-HSING",T3T4R3R4,110/110,0,110,63,
11110PHYS113403,普通物理Ａ一General Physics A (I),"劉怡維LIU, I-WEI",T3T4R3R4,100/100,0,100,61,
11110PHYS116000,普通物理二(物理系)General Physics (II),"後藤友嗣GOTO, TOMOTSUGU",T1T2F1F2,45,39,6,0,
11110PHYS212000,應用數學二Applied Mathematics (II),"林秀豪LIN, HSIU-HAU",M1M2R1R2,120,96,24,1,
11110PHYS221000,理論力學一Theoretical Mechanics (I),朱創新CHONG-SUN CHU,W3W4F3,120,85,35,1,
11110PHYS231000,電磁學一Electromagnetism I,"張存續CHANG, TSUN-HSU",T3T4R3R4,120,85,35,1,
11110PHYS241000,普通天文學一General Astronomy (I),江國興ALBERT KONG,T6T7T8,120,40,80,2,
11110PHYS301001,物理實驗技術Experimental Technique in Physics,"林登松LIN, DENG-SUNG",M5M6M7M8,32,31,1,0,
11110PHYS301002,物理實驗技術Experimental Technique in Physics,"林登松LIN, DENG-SUNG",F5F6F7F8,32,25,7,0,
11110PHYS303001,近代物理實驗(增開)Modern Physics Lab.,"王立邦WANG, LI-BANG",T5T6T7T8,32,17,15,0,
11110PHYS303002,近代物理實驗(增開)Modern Physics Lab.,"王立邦WANG, LI-BANG",F5F6F7F8,32,24,8,0,
11110PHYS308001,應用電子學實驗(增開)Applied Electronics Lab.,"陳正中CHEN, CHENG-CHUNG",T5T6T7T8,15,3,12,0,
11110PHYS308002,應用電子學實驗Applied Electronics Lab.,"陳正中CHEN, CHENG-CHUNG",R6R7R8R9,15,13,2,0,
11110PHYS310000,應用電子學二Applied Electronics (II),"陳正中CHEN, CHENG-CHUNG",M5M6R5,45,29,16,0,
11110PHYS317000,數值分析Numerical Analysis,"江瑛貴JIANG, ING-GUEY",M7M8M9,無限制,19,無限制,0,
11110PHYS325000,熱統計物理一Thermal and Statistical Physics I,"張維甫CHANG, WE-FU",M3M4W1W2,120,88,32,0,
11110PHYS332000,光學一Optics,"王立邦WANG, LI-BANG",T4R3R4,無限制,37,無限制,0,
11110PHYS345000,量子物理一Quantum Physics (I),"褚志崧CHUU, CHIH-SUNG",T1T2F1F2,135,100,35,0,
11110PHYS370000,數位智慧科技實作與程式控制Implementation and Program Coding of Digital Smart Technology,"戴明鳳TAI, MING-FONG",MaMbMc,50,50,0,0,
11110PHYS391000,基礎天文觀測Fundamentals of Observational Astronomy,"賴詩萍LAI, SHIH-PING",R6R7R8,20,10,10,0,
11110PHYS401300,計算物理實作(增開)Computational Physics Lab,"潘國全PAN, KUO-CHUAN",M5M6M7,40,12,28,0,
11110PHYS431000,相對論導論一Introduction to Relativity (I),"周定一CHOU, DEAN-YI",M7M8M9,無限制,23,無限制,0,
11110PHYS433000,天文物理導論Introduction to Astrophysics,"陳惠茹CHEN, HUEI-RU",T6T7T8,無限制,22,無限制,0,
11110PHYS451000,基本粒子物理導論一Intro. Elementary Particle Physics(I),"曾柏彥TSENG, PO-YEN",F5F6F7,無限制,23,無限制,0,
11110PHYS468000,二維材料物理導論Introduction of two-dimensional (2D) materials,"徐斌睿HSU, PIN-JUI",W6W7W8,無限制,47,無限制,0,
11110PHYS471000,固態物理導論一Introduction to Solid State Physics I,"霍夫曼Hoffmann,Germar",WnF4Fn,無限制,34,無限制,0,
11110PHYS490000,系外行星導論Introduction to Exoplanets,"江瑛貴JIANG, ING-GUEY",R7R8R9,無限制,6,無限制,0,
11110PHYS491000,專題研究一Undergraduate Research (I),指導教授, ,無限制,17,無限制,0,
11110PHYS500101,專題研究--物理教學一Special Topics on Teaching Physics I,指導教授, ,無限制,5,無限制,0,
11110PHYS500102,專題研究--物理教學三Special Topics on Teaching Physics III,指導教授, ,無限制,0,無限制,0,
11110PHYS505000,光電實驗Optics and Photonics Laboratory,"施宙聰SHY, JOW-TSONG",F5F6F7F8,24,1,23,5,
11110PHYS522000,統計力學二Statistical Mechanics (II),"黃一平HUANG,YI-PING",R5R6R7,無限制,8,無限制,0,
11110PHYS523000,流體力學Fluid Dynamics,"周定一CHOU, DEAN-YI",T7T8T9,無限制,14,無限制,0,
11110PHYS531000,電動力學一Electrodynamics (I),"史馬丁SPINRATH, MARTIN",T3T4R3R4,135,20,115,25,
11110PHYS539000,超穎材料物理一Metamaterial Physics I,"果尚志GWO, SHANGJR",F3F4Fn,無限制,7,無限制,0,
11110PHYS541000,量子力學一Quantum Mechanics  (I),"徐百嫻HSU, PAI-HSIEN",W3W4F3,100,22,78,30,
11110PHYS571000,凝態物理一Condensed Matter Physics I,"張博堯CHANG, PO-YAO",M7M8M9,無限制,23,無限制,0,
11110PHYS573000,半導體物理Semiconductor Physics,"徐瑋廷HSU, WEI-TING",F5F6F7,無限制,31,無限制,0,
11110PHYS581000,超導物理一Physics of Superconductivity,"牟中瑜MOU, CHUNG-YU",R5R6R7,無限制,8,無限制,0,
11110PHYS593000,專題討論一Colloquium I,"蘇雲良SOO, YUN-LIANG",W5W6,無限制,37,無限制,0,
11110PHYS595001,書報討論--原子分子光學一Seminar--AMO I,"褚志崧CHUU, CHIH-SUNG",M5M6,無限制,21,無限制,0,
11110PHYS595003,書報討論--粒子一Seminar- Particle Physics I,"曾柏彥TSENG, PO-YEN",RnR5,無限制,22,無限制,0,
11110PHYS597001,物理專題--對撞機物理Special Topic - Collider Physics,張敬民CHEUNG KING MAN,W7W8W9,無限制,8,無限制,0,
11110PHYS597002,物理專題--科學寫作與短講Special Topic: Scientific Writing and Short Talks,"賴詩萍LAI, SHIH-PING",W7W8W9,20,12,8,1,
11110PHYS691000,論文研究Thesis,指導教授, ,無限制,34,無限制,0,
11110PHYS991000,論文研究Thesis,指導教授, ,無限制,2,無限制,0,
11110PME 101301,工程圖學一Engineering Drawing I,"郭詩坪CUO, SHY-PIN",T6T7T8,72,2,70,13,
11110PME 101302,工程圖學一Engineering Drawing I,聘任中,M7M8M9,60,0,60,18,
11110PME 101303,工程圖學Engineering Drawing,"劉俊賢LIU, CHUN-HSIEN",F7F8F9,60,4,56,10,
11110PME 101304,工程圖學Engineering Drawing,"徐偉軒HSU, WEI-HSUAN",R7R8R9,60,3,57,12,
11110PME 101500,工場實習一(增開)Work Shop Practices (I), ,W5W6W7W8,55,7,48,0,
11110PME 101801,程式設計Programming Design,"丁川康TING, CHUAN-KANG",W7W8W9,55,1,54,9,
11110PME 101802,程式設計Programming Design,"吳貞興WU, CHEN-HSING",WnW5W6,70,1,69,12,
11110PME 120100,機器人技術與實作Design and Implementation of Robot,"吳國彰WU, KUO-CHANG",R5R6R7R8,25,7,18,6,
11110PME 200101,工程數學一Engineering Mathematics I,"田孟軒TIEN, MENG-HSUAN",M3M4W2,63,57,6,0,
11110PME 200102,工程數學一Engineering Mathematics I,"張敬CHANG, CHING",M3M4W2,63,61,2,1,
11110PME 200600,工場實習二Work Shop Practices (II),"王培仁WANG, PEI-JEN", ,22,22,0,0,
11110PME 210301,基礎熱流學一Thermal and fluid Science I,"李明蒼LEE, MING-TSANG",T3T4R3,60,60,0,0,
11110PME 210302,基礎熱流學一Thermal and fluid Science I,"楊佩良YANG, PATRICIA JIANN",T3T4R3,60,60,0,0,
11110PME 220101,電路學Electric Circuits,"洪健中HONG, CHIEN-CHONG",W3W4F3,63,61,2,0,
11110PME 220102,電路學Electric Circuits,"陳榮順CHEN, RONG-SHUN",W3W4F3F4,63,57,6,1,
11110PME 235001,材料力學Mechanics of Materials,"蔡宏營TSAI, HUNG-YIN",T7T8T9,60,59,1,0,
11110PME 235002,材料力學Mechanics of Materials,"黃琮暉HUANG, TSUNG-HUI",M7M8M9,60,60,0,0,
11110PME 243101,機械製造Manufacturing Processes,"曹哲之TSAO, CHE-CHIH",T1T2F2,60,60,0,0,
11110PME 243102,機械製造(增開)Manufacturing Processes,"石昭明SHIH, ALBERT JAU-MIN",T1T2F2,60,60,0,0,
11110PME 300500,系統動態分析(增開)System Dynamics Analysis,"林明璋LIN, MING-CHANG",R7R8R9,無限制,43,無限制,0,
11110PME 300700,線性代數Linear Algebra,"許文震SHEU, WEN-JENN",R5R6R7,40,40,0,0,
11110PME 311300,進階流體力學Advanced Fluid Dynamics,"李國賓LEE, GWO-BIN",F1F2F3,無限制,20,無限制,0,
11110PME 312100,能源工程Energy Engineering,"李明蒼LEE, MING-TSANG",F5F6F7,無限制,15,無限制,0,
11110PME 320200,電子學二Electronics II,"李昇憲LI, SHENG-SHIAN",M3M4W2,90,86,4,0,
11110PME 320701,控制系統一Control System I,"馮國華FENG, GUO-HUA",T3T4R4,60,25,35,0,
11110PME 320702,控制系統一Control System I,"陳榮順CHEN, RONG-SHUN",T3T4R3R4,60,60,0,0,
11110PME 321200,電磁學Electromagnetism,"葉哲良YEH, JER-LIANG",W5W6W7,50,49,1,0,
11110PME 331000,高等材料力學Advanced Strength of Materials,"王偉中WANG, WEI-CHUNG",T3T4R4,無限制,18,無限制,0,
11110PME 334700,有限單元法導論Introduction to Finite Element Methods,"李銘孝LEE, MING-HSIAO",TaTbTc,無限制,59,無限制,0,
11110PME 343301,機械設計Machine Design,"覺元彙CHUEH, YUAN-HUI",W3W4F4,65,54,11,0,
11110PME 343302,機械設計Machine Design,"馮國華FENG, GUO-HUA",W3W4F4,65,64,1,0,
11110PME 343700,創新工程設計Innovations in Engineering Design,"王威智WANG, WEI-CHIH",M7M8R6,25,16,9,0,
11110PME 400200,專題研究二(增開)Undergraduate Research (II),指導教授, ,無限制,103,無限制,0,
11110PME 400300,專題研究一(增開)Undergraduate Research (I),指導教授, ,0,0,0,0,
11110PME 400400,賽車實務專題Formula Student Racing Car Design and Manufacture Project,"林昭安LIN, CHAO-AN王培仁WANG, PEI-JEN",WaWbWc,0,0,0,0,
11110PME 400500,數值分析Numerical Analysis,"陳玉彬CHEN,YUBIN",T2T3T4,無限制,6,無限制,0,
11110PME 401301,熱流與動力系統實驗Thermo-fluid and Power System Lab,"黃智永HUANG, CHIH-YUNG",M5M6M7M8,35,35,0,0,
11110PME 401302,熱流與動力系統實驗Thermo-fluid and Power System Lab,"黃智永HUANG, CHIH-YUNG",T5T6T7T8,35,15,20,0,
11110PME 401303,熱流與動力系統實驗Thermo-fluid and Power System Lab,"黃智永HUANG, CHIH-YUNG",W5W6W7W8,35,35,0,0,
11110PME 402100,近代物理導論Introduction to Modern Physics,"賴梅鳳LAI, MEI-FENG",R6R7R8,無限制,38,無限制,0,
11110PME 414700,飛行力學Flight Mechanics,"賴君亮LAI, CHUN-LIANG",W2W3W4,無限制,10,無限制,0,
11110PME 435200,微機電系統導論Introduction to Microelectromechanical Systems,"方維倫FANG, WEI-LEUN",F5F6F7,無限制,64,無限制,0,
11110PME 443200,電腦輔助設計與製造Computer Aided Design and Manufacturing,"劉俊葳LIU, CHUN-WEI",FaFbFc,24,12,12,0,
11110PME 500000,書報討論Seminar,"楊佩良YANG, PATRICIA JIANN",R7R8,無限制,45,無限制,0,
11110PME 511100,層流理論Laminar Flow Theory,"林昭安LIN, CHAO-AN",W2W3W4,無限制,7,無限制,0,
11110PME 511300,計算流體力學Computational Fluid Dynamics,"林昭安LIN, CHAO-AN",T2T3T4,無限制,9,無限制,0,
11110PME 512100,熱傳導Heat Conduction,"陳理定CHEN, LI-TING",M2M3M4,80,13,67,14,
11110PME 513100,燃燒學概論Introduction to Combustion, ,R4R5R6,無限制,1,無限制,0,
11110PME 514100,實驗熱流學Experimental methods in Thermo-Fluid Science,"黃智永HUANG, CHIH-YUNG",F5F6F7,無限制,3,無限制,0,
11110PME 514200,噴射推進Jet Propulsion,"蔣小偉CHIANG, HSIAO-WEI",R2R3F2,無限制,14,無限制,0,
11110PME 520100,線性系統理論Linear System Theory,"白明憲BAI, MING-SIAN",W3R3R4,50,9,41,10,
11110PME 520300,數位控制系統Digital Control System,"葉廷仁YEH, TING-JEN",W6W7F3,無限制,21,無限制,0,
11110PME 520700,聲學理論與應用Acoustics : theory and application,"白明憲BAI, MING-SIAN",T3T4W4,無限制,20,無限制,0,
11110PME 534200,高等振動學Advanced Mechanical Vibrations,"張禎元CHANG, JEN-YUAN",F1F2F3,無限制,6,無限制,0,
11110PME 534300,有限單元法Finite Element Methods,"李昌駿LEE, CHANG-CHUN",M2M3M4,無限制,27,無限制,0,
11110PME 534500,彈性力學Elasticity,"王偉中WANG, WEI-CHUNG",T2R2R3,無限制,6,無限制,0,
11110PME 534700,彈性穩定學Stability of Structures,"葉孟考YEH, MENG-KAO",M6M7M8,無限制,2,無限制,0,
11110PME 536000,奈米結構力學Atomistic-Continuum Mechanics,"江國寧CHIANG, KUO-NING",T6T7T8,無限制,6,無限制,0,
11110PME 537100,彈性波元件與應用(增開)Elastic Wave Devices and Applications,"李銘晃LI, MING-HUANG",W2W3W4,無限制,1,無限制,0,
11110PME 543500,精密機械設計一Precision Machine Design I, ,M6M7M8,45,6,39,1,
11110PME 543900,人工智慧Introduction to Artificial Intelligence,"丁川康TING, CHUAN-KANG",T6T7T8,0,0,0,0,
11110PME 600000,論文研究Thesis,指導教授, ,無限制,72,無限制,0,
11110PME 625000,非線性控制系統Nonlinear Control systems,"王培仁WANG, PEI-JEN",T6T7T8,35,6,29,2,
11110PME 634500,破裂力學(增開)Fracture Mechanics,"黃琮暉HUANG, TSUNG-HUI",W6W7W8,無限制,6,無限制,0,
11110PME 660000,熱流專題(增開)Special Topics in Heat Transfer and   Fluid Mechanics,"許文震SHEU, WEN-JENN",M5M6M7,無限制,4,無限制,0,
11110PME 665000,熱輻射Radiative Heat Transfer,"陳玉彬CHEN,YUBIN",F3F4Fn,無限制,3,無限制,0,
11110PME 800000,論文研究Thesis,指導教授, ,無限制,2,無限制,0,
11110PMED700100,精準醫學概論Introduction to Precision Medicine,"周裕珽CHOU, YU-TING黃玠誠HUANG, CHIEH-CHENG",W6W7W8,30,4,26,1,
11110QF  100201,資訊工程導論(增開)Introduction to Information Engineering,"陳政琦CHEN, CHENG-CHI",R7R8R9,60/60,0,60,13,
11110QF  100401,會計學一Accounting (I),"潘虹華PAN, HUNG-HUA",F6F7F8,90/90,0,90,18,
11110QF  100402,會計學一(增開)Accounting (I),"黃海寧HUANG, HAI-NING",F5F6F7,60,0,60,1,
11110QF  100403,會計學一(增開)Accounting (I),"張俊賢CHANG, CHUN-HSIEN",F6F7F8,50/50,0,50,4,
11110QF  214101,財務管理Financial Management,"邱婉茜CHIU, WAN-CHIEN",T7T8T9,50,50,0,0,
11110QF  214102,財務管理Financial Management,"曾祺峰TZENG, CHI-FENG",W6W7W8,90,71,19,1,
11110QF  214104,財務管理Financial Management,"余士迪YU, SHIH-TI",W6W7W8,50,49,1,0,
11110QF  214105,財務管理Financial Management,"蔡子晧TSAI, TZU-HAO",M5M6M7,80,80,0,0,
11110QF  214106,財務管理Financial Management,"謝佩芳HSIEH, PEI-FANG",W6W7W8,60,21,39,1,
11110QF  214401,統計學一Statistics (I),"余士迪YU, SHIH-TI",M3M4W2,90,90,0,0,
11110QF  214800,線性代數Linear Algebra,"韓傳祥HAN, CHUAN-HSIANG",T5T6R5,80,70,10,0,
11110QF  314800,數理統計一Mathematical Statistics I,"謝宗翰HSIEH, CHUNG-HAN",T7T8T9,90,90,0,0,
11110QF  314802,數理統計一Mathematical Statistics I,劉鋼LIU KANG,W6W7W8,50,26,24,0,
11110QF  320101,衍生性金融市場Derivatives Market,"鍾經樊CHUNG, CHING-FAN",W7W8W9,60,18,42,3,
11110QF  320102,衍生性金融市場Derivatives Market,"索樂晴SO, LEH-CHYAN",M6M7M8,100,100,0,0,
11110QF  320103,衍生性金融市場Derivatives Market,"邱婉茜CHIU, WAN-CHIEN",M1M2M3,50,49,1,1,
11110QF  320400,高等微積分二Advanced Calculus II,"陳國璋CHEN, KUO-CHANG",R1R2R3,79,47,32,0,
11110QF  321400,金融科技專題研習FinTech Projects Workshop,"翁禮祺WENG, LI-CHI",W2W3W4,50,36,14,0,
11110QF  321600,企業併購概論Essentials of Mergers & Acquisitions,"許智強HSU, CHI-TZIANG",W3W4Wn,40,24,16,0,
11110QF  321800,財務計量經濟學Financial Econometrics,"黃裕烈HUANG, YU-LIEH",R7R8R9,80,80,0,0,
11110QF  322100,不動產財務管理Real Estate Finance,"林哲群LIN, CHE-CHUN",R5R6R7,50,40,10,0,
11110QF  414401,投資學Investment,"張焯然CHANG, JOW-RAN",M3M4Mn,50,50,0,0,
11110QF  414402,投資學Investment,"索樂晴SO, LEH-CHYAN",R6R7R8,50,50,0,0,
11110QF  440700,會計學Accounting,"謝智政HSIEH, CHIH-CHENG",M2M3M4,36,1,35,5,
11110QF  444000,財富管理實務Practical Wealth Management,"陳怡芬CHEN, YI-FEN",T5T6T7,50,50,0,0,
11110QF  444300,金融業的組織架構與設計管理實務Organizational structure and the practice of management in financial institutions,"徐正宗HSU, CHENG-TSONG",F5F6F7,30,30,0,0,
11110QF  444600,金融交易實務Derivative Trading Practice,"馬瑞辰MA, JUI-CHEN",M5M6M7,50,50,0,0,
11110QF  500100,財務計量經濟學(增開)Financial Econometrics,"黃裕烈HUANG, YU-LIEH",T6T7T8,30,5,25,9,
11110QF  500300,隨機財務理論Stochastic Financial Theory,"鍾經樊CHUNG, CHING-FAN",R7R8R9,40,2,38,3,
11110QF  510100,書報討論Seminar,"黃德源WONG, TAK YUEN",R2R3R4,50,19,31,9,
11110QF  510300,財務工程專題Special Topics on Financial Engineering,"韓傳祥HAN, CHUAN-HSIANG",T9TaTb,12,12,0,0,
11110QF  513000,論文研究Thesis,指導教授, ,無限制,13,無限制,0,
11110QF  517000,公司理財專題Topics in Corporate Finance,"謝佩芳HSIEH, PEI-FANG",R6R7R8,30,6,24,6,
11110QF  520700,財務報表分析Financial Statement Analysis,"潘虹華PAN, HUNG-HUA",M2M3M4,40,36,4,3,
11110QF  521400,數理金融Mathematical finance,"黃裕烈HUANG, YU-LIEH",T2T3T4,30,0,30,5,
11110QF  521600,財務管理Financial Management,"黃德源WONG, TAK YUEN",T6T7T8,36,24,12,4,
11110QF  526600,智慧財產權與創新之資料收集與分析Data Collection and Analysis of Intellectual Property and Innovation,"許博炫HSU, PO-HSUAN",R6R7R8,12,6,6,2,
11110QF  527100,不動產專題研究一Seminar on Real Estate Research (I),"林哲群LIN, CHE-CHUN蔡怡純TSAI, I-CHUN",F2F3F4,5,3,2,2,
11110QF  527600,固定收益證券交易分析(增開)Fixed Income Securities Trading Analysis,"胡國琳KUO-LIN HU張焯然CHANG, JOW-RAN",T2T3T4,12,12,0,0,
11110QF  700000,論文研究Thesis,指導教授, ,無限制,0,無限制,0,
11110SL  510100,研究方法Research Methods,"林佳儀LIN, CHIA-YI",W2W3W4,20,2,18,6,
11110SL  512400,東亞漢籍專題Topics on East Asia Sinographic Texts,"游騰達YU, TENG-TA",W5W6W7,10,3,7,3,
11110SL  513400,華語作文寫作與教學專題Topics in Chinese Composition Writing and Teaching,"丁威仁TING, WEI-JEN",R2R3R4,8,7,1,3,
11110SL  513500,近現代通俗文學專題Selected Readings of Modern Popular Literature,"蔣興立CHIANG, HSIN-LI",M7M8M9,10,9,1,5,
11110SL  513700,華文文學專題：東南亞Topics On Sinophone Literature:Southeast Asia,"邱彩韻KU, CHAI-YEUN",R5R6R7,10,5,5,1,
11110SL  513800,三國演義跨域傳播專題The special topic on interdisciplinary communication of three kingdoms,"張日郡CHANG, JIH-CHUN",M3M4Mn,10,4,6,3,
11110SL  521200,語言接觸與語言變化專題Language Contact and Language Change,"陳淑娟CHEN, SHU-CHUAN",T7T8T9,10,10,0,0,
11110SL  600000,學術議題研討Seminar, , ,0,0,0,0,
11110SL  600100,論文研究Thesis,指導教授, ,無限制,4,無限制,0,
11110SLS 500200,加速器光源之應用二Introduction to Applications of Synchrotron Radiation II,"徐嘉鴻HSU, CHIA-HUNG魏德新WEI, DER-HSIN",T5T6T7,無限制,1,無限制,0,
