course_ID_full_orig,current_enrollment,spots_avl,pending_enrollment
11110PHYS308002,13,2,0
11110PHYS310000,29,16,0
11110PHYS317000,19,∞,0
11110PHYS325000,88,32,0
11110PHYS332000,37,∞,0
11110PHYS345000,100,35,0
11110PHYS370000,50,0,0
11110PHYS391000,10,10,0
11110PHYS401300,12,28,0
11110PHYS431000,23,∞,0
11110PHYS433000,22,∞,0
11110PHYS451000,23,∞,0
11110PHYS468000,47,∞,0
11110PHYS471000,34,∞,0
11110PHYS490000,6,∞,0
11110PHYS491000,17,∞,0
11110PHYS500101,5,∞,0
11110PHYS500102,0,∞,0
11110PHYS505000,1,23,5
11110PHYS522000,8,∞,0
11110PHYS523000,14,∞,0
11110PHYS531000,20,115,25
11110PHYS539000,7,∞,0
11110PHYS541000,22,78,30
11110PHYS571000,23,∞,0
11110PHYS573000,31,∞,0
11110PHYS581000,8,∞,0
11110PHYS593000,37,∞,0
11110PHYS595001,21,∞,0
11110PHYS595003,22,∞,0
11110PHYS597001,8,∞,0
11110PHYS597002,12,8,1
11110PHYS691000,34,∞,0
11110PHYS991000,2,∞,0
11110PME 101301,2,70,13
11110PME 101302,0,60,18
11110PME 101303,4,56,10
11110PME 101304,3,57,12
11110PME 101500,7,48,0
11110PME 101801,1,54,9
11110PME 101802,1,69,12
11110PME 120100,7,18,6
11110PME 200101,57,6,0
11110PME 200102,61,2,1
11110PME 200600,22,0,0
11110PME 210301,60,0,0
11110PME 210302,60,0,0
11110PME 220101,61,2,0
11110PME 220102,57,6,1
11110PME 235001,59,1,0
11110PME 235002,60,0,0
11110PME 243101,60,0,0
11110PME 243102,60,0,0
11110PME 300500,43,∞,0
11110PME 300700,40,0,0
11110PME 311300,20,∞,0
11110PME 312100,15,∞,0
11110PME 320200,86,4,0
11110PME 320701,25,35,0
11110PME 320702,60,0,0
11110PME 321200,49,1,0
11110PME 331000,18,∞,0
11110PME 334700,59,∞,0
11110PME 343301,54,11,0
11110PME 343302,64,1,0
11110PME 343700,16,9,0
11110PME 400200,103,∞,0
11110PME 400300,0,0,0
11110PME 400400,0,0,0
11110PME 400500,6,∞,0
11110PME 401301,35,0,0
11110PME 401302,15,20,0
11110PME 401303,35,0,0
11110PME 402100,38,∞,0
11110PME 414700,10,∞,0
11110PME 435200,64,∞,0
11110PME 443200,12,12,0
11110PME 500000,45,∞,0
11110PME 511100,7,∞,0
11110PME 511300,9,∞,0
11110PME 512100,13,67,14
11110PME 513100,1,∞,0
11110PME 514100,3,∞,0
11110PME 514200,14,∞,0
11110PME 520100,9,41,10
11110PME 520300,21,∞,0
11110PME 520700,20,∞,0
11110PME 534200,6,∞,0
11110PME 534300,27,∞,0
11110PME 534500,6,∞,0
11110PME 534700,2,∞,0
11110PME 536000,6,∞,0
11110PME 537100,1,∞,0
11110PME 543500,6,39,1
11110PME 543900,0,0,0
11110PME 600000,72,∞,0
11110PME 625000,6,29,2
11110PME 634500,6,∞,0
11110PME 660000,4,∞,0
11110PME 665000,3,∞,0
11110PME 800000,2,∞,0
11110PMED700100,4,26,1
11110QF  100201,0,60,13
11110QF  100401,0,90,18
11110QF  100402,0,60,1
11110QF  100403,0,50,4
11110QF  214101,50,0,0
11110QF  214102,71,19,1
11110QF  214104,49,1,0
11110QF  214105,80,0,0
11110QF  214106,21,39,1
11110QF  214401,90,0,0
11110QF  214800,70,10,0
11110QF  314800,90,0,0
11110QF  314802,26,24,0
11110QF  320101,18,42,3
11110QF  320102,100,0,0
11110QF  320103,49,1,1
11110QF  320400,47,32,0
11110QF  321400,36,14,0
11110QF  321600,24,16,0
11110QF  321800,80,0,0
11110QF  322100,40,10,0
11110QF  414401,50,0,0
11110QF  414402,50,0,0
11110QF  440700,1,35,5
11110QF  444000,50,0,0
11110QF  444300,30,0,0
11110QF  444600,50,0,0
11110QF  500100,5,25,9
11110QF  500300,2,38,3
11110QF  510100,19,31,9
11110QF  510300,12,0,0
11110QF  513000,13,∞,0
11110QF  517000,6,24,6
11110QF  520700,36,4,3
11110QF  521400,0,30,5
11110QF  521600,24,12,4
11110QF  526600,6,6,2
11110QF  527100,3,2,2
11110QF  527600,12,0,0
11110QF  700000,0,∞,0
11110SL  510100,2,18,6
11110SL  512400,3,7,3
11110SL  513400,7,1,3
11110SL  513500,9,1,5
11110SL  513700,5,5,1
11110SL  513800,4,6,3
11110SL  521200,10,0,0
11110SL  600000,0,0,0
11110SL  600100,4,∞,0
11110SLS 500200,1,∞,0
11110SLS 564300,4,∞,0
11110SNHC710000,2,∞,0
11110SNHC731000,0,∞,0
11110SNHC745000,1,∞,0
11110SOC 515700,13,∞,0
11110SOC 518800,6,∞,0
11110SOC 535900,6,9,2
11110SOC 536700,12,∞,0
11110SOC 537200,4,11,2
11110SOC 574100,4,16,4
11110SOC 578000,2,∞,0
11110SOC 580100,4,∞,0
11110SOC 580200,6,∞,0
11110SOC 584300,8,∞,0
11110SOC 586500,5,∞,0
11110SOC 591100,10,∞,0
11110SOC 700000,3,∞,0
11110SOC 800000,0,∞,0
11110STAT202000,27,53,0
11110STAT262200,69,11,0
11110STAT387500,37,∞,0
11110STAT502000,29,∞,0
11110STAT505000,50,20,11
11110STAT511000,20,∞,0
11110STAT541000,48,32,16
11110STAT556100,19,∞,0
11110STAT591000,13,∞,0
11110STAT592000,26,∞,0
11110STAT600000,3,∞,0
11110STAT691000,14,∞,0
11110STAT701400,6,∞,0
11110STAT800000,0,∞,0
11110STAU500100,2,∞,0
11110STAU500200,0,∞,0
11110TE  201201,4,26,1
11110TE  202101,8,22,0
11110TE  202102,6,24,1
11110TE  204100,30,0,0
11110TE  204300,7,23,0
11110TE  207400,22,8,0
11110TE  209300,1,29,0
11110TE  210500,30,0,0
11110TE  220400,30,0,0
11110TE  250900,30,0,0
11110TE  251800,11,19,0
11110TE  251900,30,0,0
11110TE  252000,30,0,0
11110TE  252300,10,20,0
11110TE  252400,2,28,0
11110TE  252500,1,29,0
11110TE  252600,2,28,0
11110TE  252700,14,1,0
11110TE  252800,2,14,0
11110TE  252900,3,9,0
11110TE  253000,9,21,0
11110TE  253100,2,∞,0
11110TEE 100500,8,32,1
11110TEE 100701,5,35,2
11110TEE 100702,1,39,0
11110TEE 100703,4,36,3
11110TEE 101801,22,18,2
11110TEE 101802,10,30,2
11110TEE 101900,32,8,0
11110TEE 102000,31,9,0
11110TEE 102100,20,20,5
11110TEE 102200,12,28,2
11110TEE 102801,9,31,2
11110TEE 102802,2,38,3
11110TEE 102901,3,37,3
11110TEE 102902,5,35,6
11110TEE 103101,7,33,1
11110TEE 103102,27,13,3
11110TEE 103701,9,31,0
11110TEE 103702,8,22,0
11110TEE 200101,19,1,0
11110TEE 200102,6,14,0
11110TEE 200103,14,6,0
11110TEE 200104,19,1,0
11110TEE 200201,38,2,0
11110TEE 200202,25,0,0
11110TEE 200301,30,10,0
11110TEE 200302,5,35,0
11110TEE 200800,40,0,0
11110TEE 201100,30,0,0
11110TEE 201200,32,8,3
11110TEE 201401,40,0,0
11110TEE 201402,13,17,0
11110TEE 201701,28,12,1
11110TEE 201702,9,31,1
11110TEE 202000,24,0,0
11110TEE 300100,27,13,3
11110TEE 300500,32,8,0
11110TEE 300600,40,0,0
11110TEE 300800,28,12,0
11110TEE 300900,23,7,2
11110TEE 301000,7,33,0
11110TEE 301201,5,35,1
11110TEE 301202,5,35,0
11110TEE 303501,29,11,0
11110TEE 303502,26,14,8
11110TEE 400500,9,31,0
11110TEG 430100,4,26,0
11110TEG 430200,5,25,0
11110THC 100100,8,52,4
11110THC 100200,15,5,0
11110THC 100400,0,0,0
11110THC 100900,0,0,0
11110THC 101100,0,0,0
11110THC 101300,0,0,0
11110THC 101400,5,10,0
11110THC 101500,1,14,0
11110THC 101600,0,0,0
11110THC 101700,0,0,0
11110THC 101800,7,13,0
11110THC 130100,0,0,0
11110THC 130200,0,0,0
11110THC 230100,0,0,0
11110THC 230200,0,0,0
11110THC 230300,0,0,0
11110THC 330100,0,0,0
11110THC 330200,0,0,0
11110THC 430100,0,0,0
11110THC 430200,0,0,0
11110THSM101000,1,23,0
11110THSM102000,5,23,0
11110THSM103000,0,23,0
11110THSM104000,0,23,0
11110THSM105000,0,23,0
11110THSM106000,0,23,0
11110THSM107000,0,23,0
11110THSM108000,0,23,0
11110THSM109000,0,23,0
11110THSM110000,0,23,0
11110TIGP717100,1,∞,0
11110TIGP717600,0,∞,0
11110TIGP717700,1,∞,0
11110TIGP717900,1,∞,0
11110TIGP718100,1,∞,0
11110TIGP718200,1,∞,0
11110TIGP718300,0,∞,0
11110TIGP719100,0,∞,0
11110TIGP719600,1,∞,0
11110TIGP719900,1,∞,0
11110TIGP720100,0,∞,0
11110TIGP722300,0,∞,0
11110TIGP723500,0,∞,0
11110TIGP723600,0,∞,0
11110TIGP723700,0,∞,0
11110TIGP726400,0,∞,0
11110TIGP727100,0,∞,0
11110TIGP727300,0,∞,0
11110TIGP730100,0,∞,0
11110TIGP730300,0,∞,0
11110TIGP730400,0,∞,0
11110TIGP730500,0,∞,0
11110TIGP730800,0,∞,0
11110TIGP731000,0,∞,0
11110TIGP731100,1,∞,0
11110TIGP740101,0,∞,0
11110TIGP740102,0,∞,0
11110TIGP743500,0,∞,0
11110TIGP744100,0,∞,0
11110TIGP746300,0,∞,0
11110TIGP748400,0,∞,0
11110TIGP749100,0,∞,0
11110TIGP749300,1,∞,0
11110TL  500000,1,∞,0
11110TL  500100,2,∞,0
11110TL  540300,21,∞,0
11110TL  550100,13,∞,0
11110TL  571300,9,∞,0
11110TL  572400,4,∞,0
11110TL  580700,15,∞,0
11110TL  590300,5,∞,0
11110TL  700000,1,∞,0
11110TL  700100,1,∞,0
11110TM  200201,69,1,2
11110TM  200202,50,0,0
11110TM  400300,39,11,0
11110TM  401100,14,26,0
11110TM  401200,19,11,0
11110TM  500000,21,∞,0
11110TM  500300,0,0,0
11110TM  502300,6,34,12
11110TM  504700,13,27,16
11110TM  505300,0,0,0
11110TM  508000,20,10,5
11110TM  510500,8,42,6
11110TM  511000,7,33,11
11110TM  511100,23,7,5
11110TM  511200,23,7,4
11110TM  511400,13,∞,0
11110TM  700000,3,∞,0
11110TM  700100,1,14,1
11110TM  700300,4,11,0
11110TM  701400,2,13,0
11110TSE 500100,4,26,0
11110TSE 500400,0,30,2
11110TSE 500600,2,∞,0
11110TSE 502100,8,22,0
11110TSE 502200,5,25,1
11110TSE 502300,1,29,0
11110TSE 502400,4,26,1
11110TSE 502500,0,30,0
11110TSE 502600,0,30,1
11110TSE 503100,0,30,1
11110TSE 503200,4,26,2
11110TSE 505000,0,30,0
11110TSE 505100,1,29,2
11110UPMT200200,50,0,0
11110UPMT300100,75,5,0
11110UPMT300400,24,16,0
11110ZY  100002,0,12,6
11110ZY  100003,0,12,6
11110ZY  100004,0,10,2
11110ZY  100005,0,10,3
11110ZY  100006,0,12,5
11110ZY  100007,0,11,0
11110ZY  100008,0,10,3
11110ZY  100009,0,27,4
11110ZY  100010,0,20,3
11110ZY  100011,0,8,7
11110ZY  100012,0,14,1
11110ZY  100013,0,8,7
11110ZY  100014,0,25,2
11110ZY  100015,0,18,0
11110ZY  100016,0,20,4
11110ZY  100017,0,15,0
11110ZY  100018,0,12,8
11110ZY  100021,0,25,2
11110ZY  100023,0,20,6
11110ZY  100027,0,20,3
11110ZY  100028,0,20,0
11110ZY  100029,0,14,4
11110ZY  100031,21,79,9
11110ZY  100032,1,59,2
11110ZY  100033,6,0,0
11110ZY  100034,5,1,4
11110ZY  100035,10,0,0
11110ZY  100036,7,0,0
11110ZY  100037,1,4,1
11110ZY  100038,4,2,0
11110ZY  100039,8,0,0
11110ZY  100040,9,0,0
11110ZY  100041,0,12,0
11110ZY  100201,15,∞,0
11110ZY  100202,13,∞,0
11110ZY  100203,22,∞,0
11110ZY  100204,21,∞,0
11110ZY  100205,25,∞,0
11110ZY  100206,8,122,15
11110ZY  100208,2,58,17
11110ZY  100209,8,107,11
11110ZY  100210,6,74,8
11110ZY  100211,14,∞,0
11110ZY  100212,13,∞,0
11110ZY  100213,14,∞,0
11110ZY  100214,18,∞,0
11110ZY  100215,23,∞,0
11110ZY  100216,10,∞,0
11110ZY  100217,47,∞,0
11110ZY  100218,13,107,15
11110ZY  100219,12,∞,0
11110ZY  100220,3,37,6
11110ZY  100221,9,∞,0
11110ZY  100222,6,24,1
11110ZY  100223,17,∞,0
11110ZY  100224,0,40,17
11110ZY  100225,19,∞,0
11110ZY  100226,3,∞,0
11110ZY  100231,31,∞,0
11110ZY  100232,17,∞,0
11110ZY  100233,19,∞,0
11110ZY  100234,7,∞,0
11110ZY  100235,36,∞,0
11110ZY  100238,17,3,6
11110ZY  100239,16,∞,0
11110ZY  100240,1,47,8
11110ZY  100242,1,47,7
11110ZY  100244,6,34,4
11110ZY  100245,5,∞,0
11110ZY  100246,39,∞,0
